"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","31786","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2022-04-04 00:00:00",267287,0,18.23,32.54,751.5533
"2022-04-04 00:01:00",267288,0,18.22,32.6,751.5487
"2022-04-04 00:02:00",267289,0,18.21,32.65,751.5493
"2022-04-04 00:03:00",267290,0,18.21,32.62,751.5342
"2022-04-04 00:04:00",267291,0,18.18,32.64,751.5192
"2022-04-04 00:05:00",267292,0,18.17,32.64,751.5074
"2022-04-04 00:06:00",267293,0,18.19,32.57,751.5011
"2022-04-04 00:07:00",267294,0,18.19,32.63,751.5014
"2022-04-04 00:08:00",267295,0,18.2,32.63,751.4982
"2022-04-04 00:09:00",267296,0,18.19,32.73,751.4893
"2022-04-04 00:10:00",267297,0,18.19,32.68,751.4802
"2022-04-04 00:11:00",267298,0,18.2,32.66,751.4779
"2022-04-04 00:12:00",267299,0,18.21,32.71,751.4775
"2022-04-04 00:13:00",267300,0,18.22,32.7,751.4745
"2022-04-04 00:14:00",267301,0,18.22,32.85,751.461
"2022-04-04 00:15:00",267302,0,18.19,32.97,751.4603
"2022-04-04 00:16:00",267303,0,18.12,33.15,751.4578
"2022-04-04 00:17:00",267304,0,18.07,33.33,751.4527
"2022-04-04 00:18:00",267305,0,18.05,33.35,751.4479
"2022-04-04 00:19:00",267306,0,18.04,33.29,751.4422
"2022-04-04 00:20:00",267307,0,18.05,33.32,751.4329
"2022-04-04 00:21:00",267308,0,18.05,33.43,751.4234
"2022-04-04 00:22:00",267309,0,18.03,33.51,751.4223
"2022-04-04 00:23:00",267310,0,18,33.57,751.4105
"2022-04-04 00:24:00",267311,0,17.99,33.36,751.3869
"2022-04-04 00:25:00",267312,0,17.99,33.53,751.3737
"2022-04-04 00:26:00",267313,0,17.98,33.55,751.3651
"2022-04-04 00:27:00",267314,0,17.97,33.64,751.3523
"2022-04-04 00:28:00",267315,0,17.98,33.39,751.342
"2022-04-04 00:29:00",267316,0,18.04,33.33,751.3342
"2022-04-04 00:30:00",267317,0,18.03,33.39,751.3269
"2022-04-04 00:31:00",267318,0,18.06,33.48,751.3318
"2022-04-04 00:32:00",267319,0,18.02,34.17,751.341
"2022-04-04 00:33:00",267320,0,17.91,34.01,751.3412
"2022-04-04 00:34:00",267321,0,17.85,33.83,751.3302
"2022-04-04 00:35:00",267322,0,17.85,33.94,751.3249
"2022-04-04 00:36:00",267323,0,17.84,34,751.3214
"2022-04-04 00:37:00",267324,0,17.83,33.97,751.3162
"2022-04-04 00:38:00",267325,0,17.8,33.87,751.3066
"2022-04-04 00:39:00",267326,0,17.78,34.11,751.2986
"2022-04-04 00:40:00",267327,0,17.74,34.32,751.286
"2022-04-04 00:41:00",267328,0,17.71,34.26,751.2724
"2022-04-04 00:42:00",267329,0,17.7,34.13,751.2686
"2022-04-04 00:43:00",267330,0,17.72,34.08,751.2621
"2022-04-04 00:44:00",267331,0,17.74,34.24,751.2414
"2022-04-04 00:45:00",267332,0,17.75,34.49,751.2291
"2022-04-04 00:46:00",267333,0,17.75,34.43,751.2159
"2022-04-04 00:47:00",267334,0,17.74,34.42,751.2055
"2022-04-04 00:48:00",267335,0,17.72,34.3,751.1932
"2022-04-04 00:49:00",267336,0,17.71,34.13,751.1856
"2022-04-04 00:50:00",267337,0,17.71,33.88,751.1805
"2022-04-04 00:51:00",267338,0,17.71,33.8,751.1764
"2022-04-04 00:52:00",267339,0,17.72,33.87,751.1814
"2022-04-04 00:53:00",267340,0,17.68,34.04,751.1858
"2022-04-04 00:54:00",267341,0,17.66,33.93,751.1672
"2022-04-04 00:55:00",267342,0,17.66,33.93,751.1623
"2022-04-04 00:56:00",267343,0,17.66,33.89,751.1529
"2022-04-04 00:57:00",267344,0,17.68,33.87,751.1458
"2022-04-04 00:58:00",267345,0,17.69,33.94,751.1378
"2022-04-04 00:59:00",267346,0,17.65,34.04,751.1405
"2022-04-04 01:00:00",267347,0,17.62,33.96,751.1388
"2022-04-04 01:01:00",267348,0,17.67,33.93,751.1419
"2022-04-04 01:02:00",267349,0,17.7,33.9,751.1484
"2022-04-04 01:03:00",267350,0,17.71,33.8,751.1414
"2022-04-04 01:04:00",267351,0,17.71,33.85,751.1367
"2022-04-04 01:05:00",267352,0,17.7,34.06,751.1325
"2022-04-04 01:06:00",267353,0,17.66,33.91,751.127
"2022-04-04 01:07:00",267354,0,17.65,33.98,751.1174
"2022-04-04 01:08:00",267355,0,17.63,34.04,751.105
"2022-04-04 01:09:00",267356,0,17.59,34.08,751.0973
"2022-04-04 01:10:00",267357,0,17.55,34.3,751.0762
"2022-04-04 01:11:00",267358,0,17.52,34.46,751.0613
"2022-04-04 01:12:00",267359,0,17.5,34.48,751.0496
"2022-04-04 01:13:00",267360,0,17.48,34.55,751.0305
"2022-04-04 01:14:00",267361,0,17.42,34.57,751.0021
"2022-04-04 01:15:00",267362,0,17.4,34.64,750.9846
"2022-04-04 01:16:00",267363,0,17.39,34.66,750.9666
"2022-04-04 01:17:00",267364,0,17.39,34.73,750.9483
"2022-04-04 01:18:00",267365,0,17.41,34.6,750.9358
"2022-04-04 01:19:00",267366,0,17.51,34.23,750.9167
"2022-04-04 01:20:00",267367,0,17.64,33.88,750.905
"2022-04-04 01:21:00",267368,0,17.62,34.03,750.8934
"2022-04-04 01:22:00",267369,0,17.56,34.25,750.8922
"2022-04-04 01:23:00",267370,0,17.52,34.38,750.8847
"2022-04-04 01:24:00",267371,0,17.47,34.5,750.8678
"2022-04-04 01:25:00",267372,0,17.48,34.37,750.8544
"2022-04-04 01:26:00",267373,0,17.58,33.8,750.8492
"2022-04-04 01:27:00",267374,0,17.67,33.57,750.8372
"2022-04-04 01:28:00",267375,0,17.69,33.41,750.825
"2022-04-04 01:29:00",267376,0,17.71,33.25,750.8077
"2022-04-04 01:30:00",267377,0,17.78,33,750.8011
"2022-04-04 01:31:00",267378,0,17.8,32.95,750.791
"2022-04-04 01:32:00",267379,0,17.78,33.01,750.7907
"2022-04-04 01:33:00",267380,0,17.77,32.97,750.7812
"2022-04-04 01:34:00",267381,0,17.73,33.15,750.7624
"2022-04-04 01:35:00",267382,0,17.67,33.7,750.7483
"2022-04-04 01:36:00",267383,0,17.54,34.21,750.7458
"2022-04-04 01:37:00",267384,0,17.39,34.52,750.7342
"2022-04-04 01:38:00",267385,0,17.34,34.58,750.7278
"2022-04-04 01:39:00",267386,0,17.32,34.61,750.7269
"2022-04-04 01:40:00",267387,0,17.31,34.81,750.7334
"2022-04-04 01:41:00",267388,0,17.27,35.16,750.7419
"2022-04-04 01:42:00",267389,0,17.2,35.17,750.7525
"2022-04-04 01:43:00",267390,0,17.19,34.98,750.7554
"2022-04-04 01:44:00",267391,0,17.24,34.8,750.7514
"2022-04-04 01:45:00",267392,0,17.24,34.85,750.7455
"2022-04-04 01:46:00",267393,0,17.23,34.8,750.7364
"2022-04-04 01:47:00",267394,0,17.17,34.77,750.7257
"2022-04-04 01:48:00",267395,0,17.19,34.79,750.7226
"2022-04-04 01:49:00",267396,0,17.16,34.76,750.7035
"2022-04-04 01:50:00",267397,0,17.14,34.76,750.6902
"2022-04-04 01:51:00",267398,0,17.14,34.99,750.6836
