"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-10-20 00:00:00",28248,0,15.41,64.55,754.6601
"2021-10-20 00:01:00",28249,0,15.38,64.63,754.657
"2021-10-20 00:02:00",28250,0,15.38,64.71,754.6598
"2021-10-20 00:03:00",28251,0,15.37,64.62,754.6593
"2021-10-20 00:04:00",28252,0,15.37,64.6,754.6566
"2021-10-20 00:05:00",28253,0,15.37,64.66,754.6523
"2021-10-20 00:06:00",28254,0,15.34,64.81,754.6463
"2021-10-20 00:07:00",28255,0,15.34,64.75,754.6441
"2021-10-20 00:08:00",28256,0,15.35,64.62,754.6466
"2021-10-20 00:09:00",28257,0,15.36,64.69,754.6479
"2021-10-20 00:10:00",28258,0,15.35,64.72,754.6337
"2021-10-20 00:11:00",28259,0,15.32,64.6,754.624
"2021-10-20 00:12:00",28260,0,15.31,64.6,754.6276
"2021-10-20 00:13:00",28261,0,15.3,64.68,754.6234
"2021-10-20 00:14:00",28262,0,15.29,64.73,754.6232
"2021-10-20 00:15:00",28263,0,15.27,64.77,754.6174
"2021-10-20 00:16:00",28264,0,15.27,64.84,754.6179
"2021-10-20 00:17:00",28265,0,15.23,64.98,754.6118
"2021-10-20 00:18:00",28266,0,15.23,64.96,754.6142
"2021-10-20 00:19:00",28267,0,15.24,65.08,754.6162
"2021-10-20 00:20:00",28268,0,15.23,64.98,754.6095
"2021-10-20 00:21:00",28269,0,15.23,65.03,754.6034
"2021-10-20 00:22:00",28270,0,15.2,65.05,754.5949
"2021-10-20 00:23:00",28271,0,15.2,64.92,754.5877
"2021-10-20 00:24:00",28272,0,15.22,64.91,754.5642
"2021-10-20 00:25:00",28273,0,15.21,64.99,754.5426
"2021-10-20 00:26:00",28274,0,15.18,65.1,754.527
"2021-10-20 00:27:00",28275,0,15.16,65.17,754.5122
"2021-10-20 00:28:00",28276,0,15.12,65.4,754.5054
"2021-10-20 00:29:00",28277,0,15.11,65.52,754.4828
"2021-10-20 00:30:00",28278,0,15.11,65.48,754.4569
"2021-10-20 00:31:00",28279,0,15.08,65.63,754.4425
"2021-10-20 00:32:00",28280,0,15.06,65.68,754.4304
"2021-10-20 00:33:00",28281,0,15.07,65.58,754.4254
"2021-10-20 00:34:00",28282,0,15.09,65.64,754.4222
"2021-10-20 00:35:00",28283,0,15.11,65.55,754.4242
"2021-10-20 00:36:00",28284,0,15.09,65.51,754.4242
"2021-10-20 00:37:00",28285,0,15.09,65.44,754.4264
"2021-10-20 00:38:00",28286,0,15.06,65.7,754.4375
"2021-10-20 00:39:00",28287,0,15.04,65.6,754.4403
"2021-10-20 00:40:00",28288,0,15.08,65.45,754.4296
"2021-10-20 00:41:00",28289,0,15.12,65.34,754.4296
"2021-10-20 00:42:00",28290,0,15.05,65.71,754.4274
"2021-10-20 00:43:00",28291,0,14.97,66.12,754.4245
"2021-10-20 00:44:00",28292,0,14.87,66.55,754.4278
"2021-10-20 00:45:00",28293,0,14.86,66.71,754.4317
"2021-10-20 00:46:00",28294,0,14.88,66.7,754.4353
"2021-10-20 00:47:00",28295,0,14.88,66.77,754.4328
"2021-10-20 00:48:00",28296,0,14.86,66.89,754.4286
"2021-10-20 00:49:00",28297,0,14.82,67.12,754.4184
"2021-10-20 00:50:00",28298,0,14.79,67.34,754.3882
"2021-10-20 00:51:00",28299,0,14.79,67.42,754.3773
"2021-10-20 00:52:00",28300,0,14.79,67.43,754.3696
"2021-10-20 00:53:00",28301,0,14.78,67.44,754.3683
"2021-10-20 00:54:00",28302,0,14.82,67.34,754.3656
"2021-10-20 00:55:00",28303,0,14.87,67.12,754.371
"2021-10-20 00:56:00",28304,0,14.92,66.97,754.3776
"2021-10-20 00:57:00",28305,0,14.94,66.75,754.3854
"2021-10-20 00:58:00",28306,0,14.94,66.75,754.3934
"2021-10-20 00:59:00",28307,0,14.88,66.9,754.4079
"2021-10-20 01:00:00",28308,0,14.82,67.09,754.4072
"2021-10-20 01:01:00",28309,0,14.74,67.48,754.4166
"2021-10-20 01:02:00",28310,0,14.61,67.98,754.4257
"2021-10-20 01:03:00",28311,0,14.57,68.4,754.4346
"2021-10-20 01:04:00",28312,0,14.51,68.6,754.4371
"2021-10-20 01:05:00",28313,0,14.47,68.92,754.4399
"2021-10-20 01:06:00",28314,0,14.41,69.16,754.4409
"2021-10-20 01:07:00",28315,0,14.35,69.38,754.4383
"2021-10-20 01:08:00",28316,0,14.3,69.46,754.4336
"2021-10-20 01:09:00",28317,0,14.29,69.58,754.4301
"2021-10-20 01:10:00",28318,0,14.27,69.85,754.4117
"2021-10-20 01:11:00",28319,0,14.23,70.37,754.4062
"2021-10-20 01:12:00",28320,0,14.24,70.55,754.3918
"2021-10-20 01:13:00",28321,0,14.26,70.53,754.3855
"2021-10-20 01:14:00",28322,0,14.23,70.54,754.3895
"2021-10-20 01:15:00",28323,0,14.21,70.65,754.387
"2021-10-20 01:16:00",28324,0,14.2,70.71,754.3899
"2021-10-20 01:17:00",28325,0,14.21,70.66,754.394
"2021-10-20 01:18:00",28326,0,14.22,70.73,754.4114
"2021-10-20 01:19:00",28327,0,14.2,70.92,754.4208
"2021-10-20 01:20:00",28328,0,14.16,71.03,754.4066
"2021-10-20 01:21:00",28329,0,14.13,71.18,754.4056
"2021-10-20 01:22:00",28330,0,14.15,71.24,754.4051
"2021-10-20 01:23:00",28331,0,14.18,71.26,754.3987
"2021-10-20 01:24:00",28332,0,14.21,71.01,754.3925
"2021-10-20 01:25:00",28333,0,14.23,70.68,754.3862
"2021-10-20 01:26:00",28334,0,14.2,70.66,754.3783
"2021-10-20 01:27:00",28335,0,14.15,70.72,754.3733
"2021-10-20 01:28:00",28336,0,14.12,70.85,754.3675
"2021-10-20 01:29:00",28337,0,14.09,71.04,754.3662
"2021-10-20 01:30:00",28338,0,14.02,71.28,754.3438
"2021-10-20 01:31:00",28339,0,13.97,71.54,754.3397
"2021-10-20 01:32:00",28340,0,13.96,71.68,754.3373
"2021-10-20 01:33:00",28341,0,13.94,71.67,754.3308
"2021-10-20 01:34:00",28342,0,13.96,71.61,754.3328
"2021-10-20 01:35:00",28343,0,14.01,71.37,754.3285
"2021-10-20 01:36:00",28344,0,14,71.31,754.3335
"2021-10-20 01:37:00",28345,0,13.98,71.35,754.3252
"2021-10-20 01:38:00",28346,0,13.97,71.32,754.3258
"2021-10-20 01:39:00",28347,0,13.99,71.35,754.3154
"2021-10-20 01:40:00",28348,0,13.96,71.37,754.2921
"2021-10-20 01:41:00",28349,0,13.97,71.37,754.2835
"2021-10-20 01:42:00",28350,0,13.97,71.3,754.2689
"2021-10-20 01:43:00",28351,0,14.02,71.05,754.2625
"2021-10-20 01:44:00",28352,0,14.01,71.02,754.2546
"2021-10-20 01:45:00",28353,0,14.03,70.92,754.2401
"2021-10-20 01:46:00",28354,0,14.05,70.85,754.2257
"2021-10-20 01:47:00",28355,0,14.05,70.8,754.2139
"2021-10-20 01:48:00",28356,0,14.04,70.73,754.2097
"2021-10-20 01:49:00",28357,0,14.04,70.79,754.2022
"2021-10-20 01:50:00",28358,0,14.01,70.93,754.1846
"2021-10-20 01:51:00",28359,0,13.98,71.06,754.1739
