"TOA5","8543","CR1000X","8543","CR1000X.Std.03.02","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-07-01 00:00:00",819784,0.368,14.57,90.5,753.5774
"2021-07-01 00:01:00",819785,0.445,14.56,90.5,753.5714
"2021-07-01 00:02:00",819786,0.405,14.57,90.6,753.5602
"2021-07-01 00:03:00",819787,0.321,14.61,90.6,753.5546
"2021-07-01 00:04:00",819788,0.393,14.61,90.6,753.5438
"2021-07-01 00:05:00",819789,0.425,14.55,90.4,753.5282
"2021-07-01 00:06:00",819790,0.419,14.53,90.4,753.5196
"2021-07-01 00:07:00",819791,0.47,14.51,90.5,753.5107
"2021-07-01 00:08:00",819792,0.523,14.5,90.5,753.4972
"2021-07-01 00:09:00",819793,0.509,14.46,90.5,753.46
"2021-07-01 00:10:00",819794,0.486,14.46,90.6,753.4386
"2021-07-01 00:11:00",819795,0.524,14.43,90.6,753.4142
"2021-07-01 00:12:00",819796,0.48,14.43,90.8,753.4013
"2021-07-01 00:13:00",819797,0.433,14.43,90.8,753.3772
"2021-07-01 00:14:00",819798,0.479,14.4,90.9,753.3556
"2021-07-01 00:15:00",819799,0.441,14.37,90.9,753.3383
"2021-07-01 00:16:00",819800,0.388,14.38,91,753.325
"2021-07-01 00:17:00",819801,0.222,14.44,91.3,753.3242
"2021-07-01 00:18:00",819802,0.27,14.43,91.3,753.3324
"2021-07-01 00:19:00",819803,0.345,14.35,91.1,753.317
"2021-07-01 00:20:00",819804,0.3,14.3,91.2,753.3231
"2021-07-01 00:21:00",819805,0.284,14.32,91.4,753.3253
"2021-07-01 00:22:00",819806,0.289,14.32,91.5,753.329
"2021-07-01 00:23:00",819807,0.195,14.36,91.7,753.3218
"2021-07-01 00:24:00",819808,0.09,14.42,91.8,753.3233
"2021-07-01 00:25:00",819809,0.223,14.41,91.8,753.3134
"2021-07-01 00:26:00",819810,0.319,14.36,91.7,753.3044
"2021-07-01 00:27:00",819811,0.272,14.33,91.7,753.2982
"2021-07-01 00:28:00",819812,0.264,14.35,91.9,753.2894
"2021-07-01 00:29:00",819813,0.255,14.34,91.9,753.2578
"2021-07-01 00:30:00",819814,0.238,14.34,91.9,753.2357
"2021-07-01 00:31:00",819815,0.13,14.34,91.9,753.213
"2021-07-01 00:32:00",819816,0.136,14.29,91.8,753.1894
"2021-07-01 00:33:00",819817,0.157,14.29,91.9,753.1566
"2021-07-01 00:34:00",819818,0.222,14.32,91.9,753.1302
"2021-07-01 00:35:00",819819,0.217,14.35,92,753.1066
"2021-07-01 00:36:00",819820,0.271,14.34,92,753.0872
"2021-07-01 00:37:00",819821,0.277,14.32,92,753.0756
"2021-07-01 00:38:00",819822,0.206,14.3,92,753.0655
"2021-07-01 00:39:00",819823,0.167,14.32,92.1,753.0313
"2021-07-01 00:40:00",819824,0.161,14.38,92.2,753.0102
"2021-07-01 00:41:00",819825,0.253,14.34,92,752.9942
"2021-07-01 00:42:00",819826,0.223,14.35,92,752.9852
"2021-07-01 00:43:00",819827,0.193,14.36,92,752.9774
"2021-07-01 00:44:00",819828,0.183,14.35,92,752.9697
"2021-07-01 00:45:00",819829,0.084,14.33,92,752.961
"2021-07-01 00:46:00",819830,0.113,14.36,92,752.9567
"2021-07-01 00:47:00",819831,0.145,14.38,92,752.9552
"2021-07-01 00:48:00",819832,0.123,14.36,91.9,752.9558
"2021-07-01 00:49:00",819833,0.293,14.27,91.7,752.9391
"2021-07-01 00:50:00",819834,0.277,14.26,91.7,752.9407
"2021-07-01 00:51:00",819835,0.198,14.25,91.7,752.9314
"2021-07-01 00:52:00",819836,0.206,14.27,91.9,752.9242
"2021-07-01 00:53:00",819837,0.238,14.25,91.8,752.9121
"2021-07-01 00:54:00",819838,0.086,14.24,91.9,752.9051
"2021-07-01 00:55:00",819839,0.001,14.27,92.1,752.9074
"2021-07-01 00:56:00",819840,0,14.29,92.1,752.9
"2021-07-01 00:57:00",819841,0,14.25,92.1,752.8919
"2021-07-01 00:58:00",819842,0,14.23,92.2,752.886
"2021-07-01 00:59:00",819843,0,14.18,92.3,752.8518
"2021-07-01 01:00:00",819844,0,14.2,92.5,752.839
"2021-07-01 01:01:00",819845,0,14.2,92.7,752.8294
"2021-07-01 01:02:00",819846,0,14.13,92.7,752.8186
"2021-07-01 01:03:00",819847,0,14.14,93,752.8141
"2021-07-01 01:04:00",819848,0,14.16,93.1,752.8122
"2021-07-01 01:05:00",819849,0,14.15,93.2,752.8032
"2021-07-01 01:06:00",819850,0,14.19,93.4,752.7988
"2021-07-01 01:07:00",819851,0,14.19,93.4,752.8146
"2021-07-01 01:08:00",819852,0,14.13,93.4,752.8204
"2021-07-01 01:09:00",819853,0,14.09,93.5,752.806
"2021-07-01 01:10:00",819854,0,14.05,93.6,752.7975
"2021-07-01 01:11:00",819855,0,14.07,93.9,752.787
"2021-07-01 01:12:00",819856,0,14.09,94,752.7757
"2021-07-01 01:13:00",819857,0,14.06,94,752.7658
"2021-07-01 01:14:00",819858,0,14.03,94.2,752.7518
"2021-07-01 01:15:00",819859,0,14.01,94.3,752.739
"2021-07-01 01:16:00",819860,0,14.01,94.4,752.7285
"2021-07-01 01:17:00",819861,0,14.01,94.5,752.7164
"2021-07-01 01:18:00",819862,0,14.01,94.6,752.7088
"2021-07-01 01:19:00",819863,0,13.97,94.7,752.6775
"2021-07-01 01:20:00",819864,0,13.97,94.8,752.6714
"2021-07-01 01:21:00",819865,0,13.97,95,752.6658
"2021-07-01 01:22:00",819866,0,13.95,95,752.6527
"2021-07-01 01:23:00",819867,0,13.93,95.1,752.6414
"2021-07-01 01:24:00",819868,0,13.96,95.3,752.625
"2021-07-01 01:25:00",819869,0,13.92,95.3,752.6091
"2021-07-01 01:26:00",819870,0,13.9,95.4,752.6036
"2021-07-01 01:27:00",819871,0,13.89,95.4,752.5992
"2021-07-01 01:28:00",819872,0,13.94,95.6,752.5995
"2021-07-01 01:29:00",819873,0,13.93,95.6,752.5775
"2021-07-01 01:30:00",819874,0,13.88,95.6,752.567
"2021-07-01 01:31:00",819875,0,13.89,95.7,752.5674
"2021-07-01 01:32:00",819876,0,13.89,95.8,752.5614
"2021-07-01 01:33:00",819877,0,13.88,95.8,752.5551
"2021-07-01 01:34:00",819878,0,13.86,95.9,752.5406
"2021-07-01 01:35:00",819879,0,13.87,96,752.5185
"2021-07-01 01:36:00",819880,0,13.84,96,752.5034
"2021-07-01 01:37:00",819881,0,13.83,96,752.4856
"2021-07-01 01:38:00",819882,0,13.85,96.1,752.4767
"2021-07-01 01:39:00",819883,0,13.87,96.2,752.4475
"2021-07-01 01:40:00",819884,0,13.84,96.1,752.4319
"2021-07-01 01:41:00",819885,0,13.8,96.1,752.4208
"2021-07-01 01:42:00",819886,0,13.81,96.2,752.4051
"2021-07-01 01:43:00",819887,0,13.84,96.2,752.3896
"2021-07-01 01:44:00",819888,0,13.82,96.2,752.369
"2021-07-01 01:45:00",819889,0,13.83,96.3,752.3566
"2021-07-01 01:46:00",819890,0,13.82,96.3,752.3458
"2021-07-01 01:47:00",819891,0,13.85,96.4,752.3415
"2021-07-01 01:48:00",819892,0,13.84,96.4,752.3311
"2021-07-01 01:49:00",819893,0,13.82,96.4,752.2996
