"TOA5","8543","CR1000X","8543","CR1000X.Std.03.02","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-07-15 00:00:00",839944,0,13.13,88.6,756.9672
"2021-07-15 00:01:00",839945,0,13.14,88.5,756.9568
"2021-07-15 00:02:00",839946,0,13.14,88.4,756.957
"2021-07-15 00:03:00",839947,0,13.13,88.3,756.9557
"2021-07-15 00:04:00",839948,0,13.05,88,756.9521
"2021-07-15 00:05:00",839949,0,13.05,88,756.963
"2021-07-15 00:06:00",839950,0,13.08,88.1,756.9595
"2021-07-15 00:07:00",839951,0,13.08,87.9,756.9546
"2021-07-15 00:08:00",839952,0,13.07,87.9,756.9522
"2021-07-15 00:09:00",839953,0,13.06,88,756.9402
"2021-07-15 00:10:00",839954,0,13.05,88,756.9386
"2021-07-15 00:11:00",839955,0,13.08,88.2,756.9265
"2021-07-15 00:12:00",839956,0,13.12,88.3,756.9169
"2021-07-15 00:13:00",839957,0,13.11,88.1,756.9121
"2021-07-15 00:14:00",839958,0,13.12,88.2,756.909
"2021-07-15 00:15:00",839959,0,13.12,88.2,756.9026
"2021-07-15 00:16:00",839960,0,13.13,88.1,756.8994
"2021-07-15 00:17:00",839961,0,13.13,88,756.8958
"2021-07-15 00:18:00",839962,0,13.14,88,756.903
"2021-07-15 00:19:00",839963,0,13.15,88,756.885
"2021-07-15 00:20:00",839964,0,13.13,87.7,756.8701
"2021-07-15 00:21:00",839965,0,13.1,87.6,756.8598
"2021-07-15 00:22:00",839966,0,13.12,87.6,756.8418
"2021-07-15 00:23:00",839967,0,13.15,87.6,756.8289
"2021-07-15 00:24:00",839968,0,13.16,87.6,756.8166
"2021-07-15 00:25:00",839969,0,13.19,87.6,756.8062
"2021-07-15 00:26:00",839970,0,13.22,87.6,756.7951
"2021-07-15 00:27:00",839971,0,13.23,87.5,756.7829
"2021-07-15 00:28:00",839972,0,13.14,87,756.7643
"2021-07-15 00:29:00",839973,0,13.08,86.9,756.7329
"2021-07-15 00:30:00",839974,0,13.11,87,756.7249
"2021-07-15 00:31:00",839975,0,13.15,87.1,756.7121
"2021-07-15 00:32:00",839976,0,13.16,86.9,756.7086
"2021-07-15 00:33:00",839977,0,13.1,86.6,756.6828
"2021-07-15 00:34:00",839978,0,13.1,86.7,756.6554
"2021-07-15 00:35:00",839979,0,13.11,86.7,756.6303
"2021-07-15 00:36:00",839980,0,13.09,86.7,756.6133
"2021-07-15 00:37:00",839981,0,13.08,86.7,756.6018
"2021-07-15 00:38:00",839982,0,13.1,86.7,756.6145
"2021-07-15 00:39:00",839983,0,13.13,86.8,756.5818
"2021-07-15 00:40:00",839984,0,13.08,86.5,756.574
"2021-07-15 00:41:00",839985,0,13.04,86.5,756.5558
"2021-07-15 00:42:00",839986,0,13.04,86.5,756.5501
"2021-07-15 00:43:00",839987,0,13.06,86.5,756.5403
"2021-07-15 00:44:00",839988,0,13.01,86.2,756.5347
"2021-07-15 00:45:00",839989,0,12.97,86,756.5339
"2021-07-15 00:46:00",839990,0,12.99,86.2,756.522
"2021-07-15 00:47:00",839991,0,13.02,86.3,756.5117
"2021-07-15 00:48:00",839992,0,13.07,86.3,756.4994
"2021-07-15 00:49:00",839993,0,13,86.2,756.461
"2021-07-15 00:50:00",839994,0,13,86.4,756.4581
"2021-07-15 00:51:00",839995,0,13.01,86.6,756.4533
"2021-07-15 00:52:00",839996,0,13.02,86.7,756.4414
"2021-07-15 00:53:00",839997,0,13.04,86.8,756.4286
"2021-07-15 00:54:00",839998,0,13.07,87,756.411
"2021-07-15 00:55:00",839999,0,13.07,86.9,756.3969
"2021-07-15 00:56:00",840000,0,13.02,86.8,756.3834
"2021-07-15 00:57:00",840001,0,13.01,87,756.3721
"2021-07-15 00:58:00",840002,0,13.05,87,756.3742
"2021-07-15 00:59:00",840003,0,13.03,86.9,756.3537
"2021-07-15 01:00:00",840004,0,13.04,87.1,756.3682
"2021-07-15 01:01:00",840005,0,13.02,86.9,756.3633
"2021-07-15 01:02:00",840006,0,13,86.8,756.3549
"2021-07-15 01:03:00",840007,0,12.98,86.8,756.3389
"2021-07-15 01:04:00",840008,0,12.98,86.7,756.3113
"2021-07-15 01:05:00",840009,0,12.95,86.5,756.2912
"2021-07-15 01:06:00",840010,0,12.98,86.6,756.2604
"2021-07-15 01:07:00",840011,0,13.01,86.5,756.2496
"2021-07-15 01:08:00",840012,0,13.05,86.4,756.2386
"2021-07-15 01:09:00",840013,0,13.05,86.3,756.2041
"2021-07-15 01:10:00",840014,0,13.02,86,756.1856
"2021-07-15 01:11:00",840015,0,13.07,86.1,756.1862
"2021-07-15 01:12:00",840016,0,13.1,86.1,756.1844
"2021-07-15 01:13:00",840017,0,13.06,85.9,756.1891
"2021-07-15 01:14:00",840018,0,13.09,85.9,756.1961
"2021-07-15 01:15:00",840019,0,13.12,86,756.1994
"2021-07-15 01:16:00",840020,0,13.15,86.1,756.198
"2021-07-15 01:17:00",840021,0,13.16,86.1,756.1891
"2021-07-15 01:18:00",840022,0,13.18,86.2,756.1767
"2021-07-15 01:19:00",840023,0,13.14,85.9,756.1394
"2021-07-15 01:20:00",840024,0,13.11,85.8,756.1234
"2021-07-15 01:21:00",840025,0,13.15,85.8,756.1104
"2021-07-15 01:22:00",840026,0,13.14,85.6,756.1033
"2021-07-15 01:23:00",840027,0,13.16,85.7,756.0978
"2021-07-15 01:24:00",840028,0,13.16,85.4,756.0918
"2021-07-15 01:25:00",840029,0,13.13,85.2,756.0828
"2021-07-15 01:26:00",840030,0,13.12,85.1,756.0812
"2021-07-15 01:27:00",840031,0,13.1,84.9,756.0658
"2021-07-15 01:28:00",840032,0,13.12,84.8,756.0579
"2021-07-15 01:29:00",840033,0,13.15,84.8,756.027
"2021-07-15 01:30:00",840034,0,13.19,84.8,756.0179
"2021-07-15 01:31:00",840035,0,13.19,84.8,755.999
"2021-07-15 01:32:00",840036,0,13.21,84.6,755.9919
"2021-07-15 01:33:00",840037,0,13.23,84.5,755.9648
"2021-07-15 01:34:00",840038,0,13.22,84.4,755.9394
"2021-07-15 01:35:00",840039,0,13.24,84.4,755.9064
"2021-07-15 01:36:00",840040,0,13.25,84.4,755.8832
"2021-07-15 01:37:00",840041,0,13.28,84.4,755.8637
"2021-07-15 01:38:00",840042,0,13.26,84.2,755.8592
"2021-07-15 01:39:00",840043,0,13.26,84.5,755.8444
"2021-07-15 01:40:00",840044,0,13.24,84.3,755.8366
"2021-07-15 01:41:00",840045,0,13.21,84.3,755.8313
"2021-07-15 01:42:00",840046,0,13.22,84.4,755.8303
"2021-07-15 01:43:00",840047,0,13.3,84.7,755.8271
"2021-07-15 01:44:00",840048,0,13.32,84.7,755.8205
"2021-07-15 01:45:00",840049,0,13.3,84.5,755.8134
"2021-07-15 01:46:00",840050,0,13.28,84.5,755.7918
"2021-07-15 01:47:00",840051,0,13.31,84.7,755.7745
"2021-07-15 01:48:00",840052,0,13.38,84.7,755.7626
"2021-07-15 01:49:00",840053,0,13.36,84.6,755.7267
"2021-07-15 01:50:00",840054,0,13.35,84.5,755.7128
"2021-07-15 01:51:00",840055,0,13.36,84.6,755.7107
"2021-07-15 01:52:00",840056,0,13.34,84.6,755.7223
