"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-11-13 00:00:00",62808,0,10.19,71.31,756.1124
"2021-11-13 00:01:00",62809,0,10.2,71.37,756.1137
"2021-11-13 00:02:00",62810,0,10.2,71.34,756.119
"2021-11-13 00:03:00",62811,0,10.16,71.43,756.1131
"2021-11-13 00:04:00",62812,0,10.15,71.59,756.1091
"2021-11-13 00:05:00",62813,0,10.14,71.59,756.0959
"2021-11-13 00:06:00",62814,0,10.14,71.67,756.0774
"2021-11-13 00:07:00",62815,0,10.14,71.58,756.0627
"2021-11-13 00:08:00",62816,0,10.15,71.56,756.0531
"2021-11-13 00:09:00",62817,0,10.18,71.58,756.0598
"2021-11-13 00:10:00",62818,0,10.16,71.44,756.045
"2021-11-13 00:11:00",62819,0,10.14,71.44,756.0426
"2021-11-13 00:12:00",62820,0,10.11,71.53,756.049
"2021-11-13 00:13:00",62821,0,10.11,71.54,756.0505
"2021-11-13 00:14:00",62822,0,10.07,71.59,756.053
"2021-11-13 00:15:00",62823,0,10.09,71.73,756.0551
"2021-11-13 00:16:00",62824,0,10.11,71.65,756.047
"2021-11-13 00:17:00",62825,0,10.11,71.68,756.0486
"2021-11-13 00:18:00",62826,0,10.12,71.58,756.0496
"2021-11-13 00:19:00",62827,0,10.08,71.67,756.0582
"2021-11-13 00:20:00",62828,0,10.02,71.85,756.0501
"2021-11-13 00:21:00",62829,0,9.98,72.04,756.0594
"2021-11-13 00:22:00",62830,0,9.99,72.1,756.0645
"2021-11-13 00:23:00",62831,0,9.98,72.09,756.067
"2021-11-13 00:24:00",62832,0,9.96,72.2,756.061
"2021-11-13 00:25:00",62833,0,9.97,72.36,756.0529
"2021-11-13 00:26:00",62834,0,9.97,72.43,756.0296
"2021-11-13 00:27:00",62835,0,9.95,72.5,756.0058
"2021-11-13 00:28:00",62836,0,9.92,72.69,755.992
"2021-11-13 00:29:00",62837,0,9.9,72.88,755.9862
"2021-11-13 00:30:00",62838,0,9.87,72.98,755.9619
"2021-11-13 00:31:00",62839,0,9.84,73.09,755.9574
"2021-11-13 00:32:00",62840,0,9.84,73.23,755.9666
"2021-11-13 00:33:00",62841,0,9.88,73.23,755.9709
"2021-11-13 00:34:00",62842,0,9.87,73.23,755.9706
"2021-11-13 00:35:00",62843,0,9.87,73.12,755.9586
"2021-11-13 00:36:00",62844,0,9.86,73.23,755.9507
"2021-11-13 00:37:00",62845,0,9.89,73.18,755.935
"2021-11-13 00:38:00",62846,0,9.9,73,755.9314
"2021-11-13 00:39:00",62847,0,9.9,72.98,755.9335
"2021-11-13 00:40:00",62848,0,9.86,73.02,755.8997
"2021-11-13 00:41:00",62849,0,9.8,73.2,755.8933
"2021-11-13 00:42:00",62850,0,9.77,73.4,755.8825
"2021-11-13 00:43:00",62851,0,9.78,73.52,755.8832
"2021-11-13 00:44:00",62852,0,9.79,73.46,755.876
"2021-11-13 00:45:00",62853,0,9.77,73.43,755.8776
"2021-11-13 00:46:00",62854,0,9.78,73.54,755.8804
"2021-11-13 00:47:00",62855,0,9.8,73.43,755.8832
"2021-11-13 00:48:00",62856,0,9.78,73.38,755.8873
"2021-11-13 00:49:00",62857,0,9.76,73.53,755.9003
"2021-11-13 00:50:00",62858,0,9.74,73.51,755.8837
"2021-11-13 00:51:00",62859,0,9.7,73.5,755.8742
"2021-11-13 00:52:00",62860,0,9.7,73.64,755.8703
"2021-11-13 00:53:00",62861,0,9.7,73.67,755.8591
"2021-11-13 00:54:00",62862,0,9.71,73.73,755.8446
"2021-11-13 00:55:00",62863,0,9.75,73.65,755.831
"2021-11-13 00:56:00",62864,0,9.82,73.45,755.8342
"2021-11-13 00:57:00",62865,0,9.82,73.26,755.8399
"2021-11-13 00:58:00",62866,0,9.84,73.14,755.8571
"2021-11-13 00:59:00",62867,0,9.83,73,755.8701
"2021-11-13 01:00:00",62868,0,9.78,73.13,755.852
"2021-11-13 01:01:00",62869,0,9.79,73.14,755.8515
"2021-11-13 01:02:00",62870,0,9.75,73.14,755.8434
"2021-11-13 01:03:00",62871,0,9.74,73.2,755.839
"2021-11-13 01:04:00",62872,0,9.72,73.22,755.8284
"2021-11-13 01:05:00",62873,0,9.7,73.36,755.8232
"2021-11-13 01:06:00",62874,0,9.7,73.41,755.8078
"2021-11-13 01:07:00",62875,0,9.7,73.21,755.7937
"2021-11-13 01:08:00",62876,0,9.68,73.13,755.7836
"2021-11-13 01:09:00",62877,0,9.67,73.27,755.7884
"2021-11-13 01:10:00",62878,0,9.65,73.44,755.7764
"2021-11-13 01:11:00",62879,0,9.61,73.27,755.7766
"2021-11-13 01:12:00",62880,0,9.58,73.2,755.7808
"2021-11-13 01:13:00",62881,0,9.58,73.18,755.7848
"2021-11-13 01:14:00",62882,0,9.59,73.12,755.7882
"2021-11-13 01:15:00",62883,0,9.63,73.11,755.7862
"2021-11-13 01:16:00",62884,0,9.63,72.78,755.782
"2021-11-13 01:17:00",62885,0,9.59,72.72,755.7851
"2021-11-13 01:18:00",62886,0,9.59,72.8,755.7898
"2021-11-13 01:19:00",62887,0,9.58,72.9,755.7997
"2021-11-13 01:20:00",62888,0,9.59,72.84,755.7891
"2021-11-13 01:21:00",62889,0,9.54,72.32,755.7849
"2021-11-13 01:22:00",62890,0,9.48,72.13,755.7808
"2021-11-13 01:23:00",62891,0,9.47,72.15,755.7735
"2021-11-13 01:24:00",62892,0,9.51,72.38,755.7686
"2021-11-13 01:25:00",62893,0,9.53,72.36,755.7697
"2021-11-13 01:26:00",62894,0,9.51,72.34,755.7766
"2021-11-13 01:27:00",62895,0,9.47,72.24,755.7771
"2021-11-13 01:28:00",62896,0,9.48,72.36,755.7887
"2021-11-13 01:29:00",62897,0,9.48,72.32,755.7864
"2021-11-13 01:30:00",62898,0,9.47,72.41,755.7617
"2021-11-13 01:31:00",62899,0,9.51,72.32,755.7396
"2021-11-13 01:32:00",62900,0,9.51,72.16,755.7292
"2021-11-13 01:33:00",62901,0,9.47,72,755.7195
"2021-11-13 01:34:00",62902,0,9.41,72.02,755.7221
"2021-11-13 01:35:00",62903,0,9.32,71.94,755.7274
"2021-11-13 01:36:00",62904,0,9.29,72.26,755.7307
"2021-11-13 01:37:00",62905,0,9.28,72.55,755.7347
"2021-11-13 01:38:00",62906,0,9.25,72.47,755.7362
"2021-11-13 01:39:00",62907,0,9.23,72.44,755.7397
"2021-11-13 01:40:00",62908,0,9.21,72.44,755.7158
"2021-11-13 01:41:00",62909,0,9.21,72.48,755.7172
"2021-11-13 01:42:00",62910,0,9.2,72.36,755.723
"2021-11-13 01:43:00",62911,0,9.19,72.37,755.7291
"2021-11-13 01:44:00",62912,0,9.17,72.23,755.7393
"2021-11-13 01:45:00",62913,0,9.18,72.37,755.7406
"2021-11-13 01:46:00",62914,0,9.18,72.23,755.7367
"2021-11-13 01:47:00",62915,0,9.16,72.14,755.7165
"2021-11-13 01:48:00",62916,0,9.14,72.05,755.6992
"2021-11-13 01:49:00",62917,0,9.1,71.84,755.6949
"2021-11-13 01:50:00",62918,0,9.09,71.79,755.6662
"2021-11-13 01:51:00",62919,0,9.08,71.53,755.6626
