"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-11-12 00:00:00",61368,0,11.59,49.65,754.9937
"2021-11-12 00:01:00",61369,0,11.53,49.85,754.9908
"2021-11-12 00:02:00",61370,0,11.52,49.73,754.9852
"2021-11-12 00:03:00",61371,0,11.5,50.03,754.9726
"2021-11-12 00:04:00",61372,0,11.49,50.03,754.961
"2021-11-12 00:05:00",61373,0,11.48,50.05,754.9466
"2021-11-12 00:06:00",61374,0,11.51,49.95,754.9414
"2021-11-12 00:07:00",61375,0,11.5,49.82,754.9381
"2021-11-12 00:08:00",61376,0,11.52,50.12,754.937
"2021-11-12 00:09:00",61377,0,11.47,50.3,754.9399
"2021-11-12 00:10:00",61378,0,11.43,50.11,754.9246
"2021-11-12 00:11:00",61379,0,11.44,49.91,754.9165
"2021-11-12 00:12:00",61380,0,11.45,49.97,754.9114
"2021-11-12 00:13:00",61381,0,11.42,50.2,754.9059
"2021-11-12 00:14:00",61382,0,11.42,50.34,754.9122
"2021-11-12 00:15:00",61383,0,11.44,50.19,754.9066
"2021-11-12 00:16:00",61384,0,11.41,49.99,754.8995
"2021-11-12 00:17:00",61385,0,11.38,49.88,754.8905
"2021-11-12 00:18:00",61386,0,11.35,49.97,754.8892
"2021-11-12 00:19:00",61387,0,11.34,49.85,754.8983
"2021-11-12 00:20:00",61388,0,11.35,49.61,754.8838
"2021-11-12 00:21:00",61389,0,11.4,49.22,754.8799
"2021-11-12 00:22:00",61390,0,11.43,48.94,754.876
"2021-11-12 00:23:00",61391,0,11.39,48.84,754.8737
"2021-11-12 00:24:00",61392,0,11.35,49.02,754.8634
"2021-11-12 00:25:00",61393,0,11.34,48.77,754.8639
"2021-11-12 00:26:00",61394,0,11.37,49.21,754.8639
"2021-11-12 00:27:00",61395,0,11.34,49.62,754.8626
"2021-11-12 00:28:00",61396,0,11.28,50.05,754.8603
"2021-11-12 00:29:00",61397,0,11.25,50.22,754.8662
"2021-11-12 00:30:00",61398,0,11.26,49.91,754.8545
"2021-11-12 00:31:00",61399,0,11.27,50.1,754.8518
"2021-11-12 00:32:00",61400,0,11.25,50.07,754.8614
"2021-11-12 00:33:00",61401,0,11.26,49.42,754.8554
"2021-11-12 00:34:00",61402,0,11.28,49.44,754.8529
"2021-11-12 00:35:00",61403,0,11.28,49.17,754.8412
"2021-11-12 00:36:00",61404,0,11.27,49.62,754.8326
"2021-11-12 00:37:00",61405,0,11.21,49.97,754.8264
"2021-11-12 00:38:00",61406,0,11.16,50.61,754.8197
"2021-11-12 00:39:00",61407,0,11.07,50.94,754.8269
"2021-11-12 00:40:00",61408,0,10.99,51.4,754.8033
"2021-11-12 00:41:00",61409,0,10.92,51.67,754.8046
"2021-11-12 00:42:00",61410,0,10.86,51.93,754.8028
"2021-11-12 00:43:00",61411,0,10.82,52.01,754.8011
"2021-11-12 00:44:00",61412,0,10.85,51.74,754.8029
"2021-11-12 00:45:00",61413,0,10.89,51.49,754.8081
"2021-11-12 00:46:00",61414,0,10.92,51.35,754.8082
"2021-11-12 00:47:00",61415,0,10.91,51.65,754.8153
"2021-11-12 00:48:00",61416,0,10.9,51.72,754.8222
"2021-11-12 00:49:00",61417,0,10.9,51.81,754.8418
"2021-11-12 00:50:00",61418,0,10.87,51.48,754.8314
"2021-11-12 00:51:00",61419,0,10.87,51.49,754.8378
"2021-11-12 00:52:00",61420,0,10.93,51.35,754.8498
"2021-11-12 00:53:00",61421,0,10.96,51.45,754.8546
"2021-11-12 00:54:00",61422,0,10.99,51.4,754.8544
"2021-11-12 00:55:00",61423,0,10.98,51.2,754.8626
"2021-11-12 00:56:00",61424,0,11,50.96,754.8626
"2021-11-12 00:57:00",61425,0,11.05,50.55,754.8611
"2021-11-12 00:58:00",61426,0,11.14,50.5,754.8652
"2021-11-12 00:59:00",61427,0,11.16,49.75,754.8694
"2021-11-12 01:00:00",61428,0,11.22,48.62,754.8663
"2021-11-12 01:01:00",61429,0,11.26,49.07,754.8642
"2021-11-12 01:02:00",61430,0,11.19,49.65,754.8646
"2021-11-12 01:03:00",61431,0,11.14,49.77,754.8558
"2021-11-12 01:04:00",61432,0,11.17,50.16,754.852
"2021-11-12 01:05:00",61433,0,11.23,50.33,754.8526
"2021-11-12 01:06:00",61434,0,11.21,50.22,754.8575
"2021-11-12 01:07:00",61435,0,11.16,50.23,754.8552
"2021-11-12 01:08:00",61436,0,11.13,50.34,754.8583
"2021-11-12 01:09:00",61437,0,11.13,50.57,754.8663
"2021-11-12 01:10:00",61438,0,11.12,50.32,754.8595
"2021-11-12 01:11:00",61439,0,11.12,49.55,754.8631
"2021-11-12 01:12:00",61440,0,11.19,48.86,754.8754
"2021-11-12 01:13:00",61441,0,11.25,49.39,754.8849
"2021-11-12 01:14:00",61442,0,11.32,49.55,754.8854
"2021-11-12 01:15:00",61443,0,11.34,49.6,754.8843
"2021-11-12 01:16:00",61444,0,11.27,49.33,754.8848
"2021-11-12 01:17:00",61445,0,11.21,49.67,754.892
"2021-11-12 01:18:00",61446,0,11.21,49.92,754.8898
"2021-11-12 01:19:00",61447,0,11.15,49.52,754.8793
"2021-11-12 01:20:00",61448,0,11.1,49.35,754.8534
"2021-11-12 01:21:00",61449,0,11.08,49.6,754.8541
"2021-11-12 01:22:00",61450,0,11,50,754.8566
"2021-11-12 01:23:00",61451,0,10.92,50.35,754.8523
"2021-11-12 01:24:00",61452,0,10.85,50.3,754.8536
"2021-11-12 01:25:00",61453,0,10.84,50.13,754.8505
"2021-11-12 01:26:00",61454,0,10.85,49.96,754.8455
"2021-11-12 01:27:00",61455,0,10.81,50.15,754.8386
"2021-11-12 01:28:00",61456,0,10.78,50.07,754.8314
"2021-11-12 01:29:00",61457,0,10.74,50.19,754.8194
"2021-11-12 01:30:00",61458,0,10.65,50.42,754.7851
"2021-11-12 01:31:00",61459,0,10.62,50.32,754.7698
"2021-11-12 01:32:00",61460,0,10.64,50.19,754.764
"2021-11-12 01:33:00",61461,0,10.63,50.26,754.7618
"2021-11-12 01:34:00",61462,0,10.64,50.14,754.7581
"2021-11-12 01:35:00",61463,0,10.66,50.17,754.7595
"2021-11-12 01:36:00",61464,0,10.65,50.05,754.76
"2021-11-12 01:37:00",61465,0,10.64,49.97,754.7599
"2021-11-12 01:38:00",61466,0,10.58,50.19,754.7595
"2021-11-12 01:39:00",61467,0,10.49,50.58,754.7605
"2021-11-12 01:40:00",61468,0,10.42,50.91,754.743
"2021-11-12 01:41:00",61469,0,10.38,50.98,754.7449
"2021-11-12 01:42:00",61470,0,10.33,50.82,754.7473
"2021-11-12 01:43:00",61471,0,10.26,51.07,754.7502
"2021-11-12 01:44:00",61472,0,10.23,51.1,754.7576
"2021-11-12 01:45:00",61473,0,10.21,51.07,754.7568
"2021-11-12 01:46:00",61474,0,10.21,51.01,754.763
"2021-11-12 01:47:00",61475,0,10.24,50.65,754.7584
"2021-11-12 01:48:00",61476,0,10.28,50.79,754.7573
"2021-11-12 01:49:00",61477,0,10.27,51.31,754.7627
"2021-11-12 01:50:00",61478,0,10.23,51.28,754.7509
"2021-11-12 01:51:00",61479,0,10.21,51.39,754.7502
