"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-11-23 00:00:00",77208,0.005,11.91,91.1,756.7354
"2021-11-23 00:01:00",77209,0.008,11.92,91.2,756.7326
"2021-11-23 00:02:00",77210,0,11.93,91.2,756.7298
"2021-11-23 00:03:00",77211,0,11.91,91,756.7262
"2021-11-23 00:04:00",77212,0.029,11.89,90.9,756.7223
"2021-11-23 00:05:00",77213,0.026,11.87,90.8,756.7177
"2021-11-23 00:06:00",77214,0.054,11.83,90.8,756.7113
"2021-11-23 00:07:00",77215,0.101,11.82,90.9,756.7109
"2021-11-23 00:08:00",77216,0.032,11.82,91,756.7069
"2021-11-23 00:09:00",77217,0.066,11.84,91.1,756.7203
"2021-11-23 00:10:00",77218,0.024,11.8,91.1,756.6931
"2021-11-23 00:11:00",77219,0.065,11.79,91.1,756.691
"2021-11-23 00:12:00",77220,0.016,11.76,91,756.6906
"2021-11-23 00:13:00",77221,0.007,11.78,91.1,756.6863
"2021-11-23 00:14:00",77222,0.001,11.75,91.1,756.6775
"2021-11-23 00:15:00",77223,0,11.78,91.3,756.687
"2021-11-23 00:16:00",77224,0,11.84,91.4,756.6768
"2021-11-23 00:17:00",77225,0,11.84,91.3,756.6741
"2021-11-23 00:18:00",77226,0,11.85,91.3,756.6734
"2021-11-23 00:19:00",77227,0,11.89,91.3,756.6843
"2021-11-23 00:20:00",77228,0,11.89,91.2,756.6584
"2021-11-23 00:21:00",77229,0,11.88,91.2,756.6598
"2021-11-23 00:22:00",77230,0,11.92,91.3,756.6458
"2021-11-23 00:23:00",77231,0,11.97,91.3,756.6335
"2021-11-23 00:24:00",77232,0.076,11.92,90.9,756.6164
"2021-11-23 00:25:00",77233,0.19,11.81,90.8,756.6034
"2021-11-23 00:26:00",77234,0.099,11.78,91,756.6002
"2021-11-23 00:27:00",77235,0.04,11.78,91.2,756.597
"2021-11-23 00:28:00",77236,0.116,11.75,91.1,756.5875
"2021-11-23 00:29:00",77237,0.099,11.69,91,756.5971
"2021-11-23 00:30:00",77238,0.132,11.68,90.9,756.5781
"2021-11-23 00:31:00",77239,0.104,11.7,90.8,756.5759
"2021-11-23 00:32:00",77240,0.232,11.68,90.6,756.564
"2021-11-23 00:33:00",77241,0.17,11.69,90.7,756.5677
"2021-11-23 00:34:00",77242,0.169,11.73,90.7,756.5676
"2021-11-23 00:35:00",77243,0.219,11.7,90.6,756.5588
"2021-11-23 00:36:00",77244,0.231,11.68,90.5,756.5495
"2021-11-23 00:37:00",77245,0.132,11.65,90.6,756.5488
"2021-11-23 00:38:00",77246,0,11.73,91,756.5481
"2021-11-23 00:39:00",77247,0,11.76,90.9,756.5582
"2021-11-23 00:40:00",77248,0,11.74,90.8,756.5403
"2021-11-23 00:41:00",77249,0.001,11.66,90.5,756.5268
"2021-11-23 00:42:00",77250,0,11.67,90.6,756.517
"2021-11-23 00:43:00",77251,0,11.74,90.8,756.5202
"2021-11-23 00:44:00",77252,0.002,11.78,90.8,756.5152
"2021-11-23 00:45:00",77253,0.01,11.69,90.4,756.5045
"2021-11-23 00:46:00",77254,0,11.7,90.6,756.503
"2021-11-23 00:47:00",77255,0,11.67,90.4,756.4867
"2021-11-23 00:48:00",77256,0,11.63,90.3,756.4843
"2021-11-23 00:49:00",77257,0,11.7,90.6,756.4911
"2021-11-23 00:50:00",77258,0,11.66,90.5,756.4716
"2021-11-23 00:51:00",77259,0,11.65,90.7,756.4756
"2021-11-23 00:52:00",77260,0,11.64,90.7,756.4664
"2021-11-23 00:53:00",77261,0,11.62,90.9,756.4654
"2021-11-23 00:54:00",77262,0,11.65,91.1,756.453
"2021-11-23 00:55:00",77263,0,11.63,91.2,756.4484
"2021-11-23 00:56:00",77264,0,11.69,91.5,756.4504
"2021-11-23 00:57:00",77265,0,11.67,91.4,756.4412
"2021-11-23 00:58:00",77266,0,11.63,91.4,756.432
"2021-11-23 00:59:00",77267,0,11.56,91.4,756.4361
"2021-11-23 01:00:00",77268,0,11.6,91.7,756.4175
"2021-11-23 01:01:00",77269,0,11.61,91.8,756.4118
"2021-11-23 01:02:00",77270,0,11.5,91.6,756.3918
"2021-11-23 01:03:00",77271,0,11.44,91.8,756.3877
"2021-11-23 01:04:00",77272,0,11.49,92,756.3918
"2021-11-23 01:05:00",77273,0,11.49,92.1,756.3802
"2021-11-23 01:06:00",77274,0,11.45,92,756.3738
"2021-11-23 01:07:00",77275,0,11.46,92.2,756.3624
"2021-11-23 01:08:00",77276,0,11.51,92.4,756.3634
"2021-11-23 01:09:00",77277,0,11.54,92.4,756.373
"2021-11-23 01:10:00",77278,0,11.46,92.3,756.3542
"2021-11-23 01:11:00",77279,0,11.45,92.5,756.359
"2021-11-23 01:12:00",77280,0,11.45,92.6,756.3622
"2021-11-23 01:13:00",77281,0,11.5,92.9,756.3693
"2021-11-23 01:14:00",77282,0,11.55,93,756.3738
"2021-11-23 01:15:00",77283,0,11.57,93.1,756.371
"2021-11-23 01:16:00",77284,0,11.52,93,756.3584
"2021-11-23 01:17:00",77285,0,11.5,93.1,756.3562
"2021-11-23 01:18:00",77286,0,11.55,93.3,756.35
"2021-11-23 01:19:00",77287,0,11.55,93.3,756.3598
"2021-11-23 01:20:00",77288,0,11.52,93.4,756.3398
"2021-11-23 01:21:00",77289,0,11.52,93.5,756.3318
"2021-11-23 01:22:00",77290,0,11.41,93.4,756.3266
"2021-11-23 01:23:00",77291,0,11.39,93.6,756.3258
"2021-11-23 01:24:00",77292,0,11.44,93.8,756.3274
"2021-11-23 01:25:00",77293,0,11.43,93.9,756.3298
"2021-11-23 01:26:00",77294,0,11.43,94.1,756.3282
"2021-11-23 01:27:00",77295,0,11.36,94.1,756.3214
"2021-11-23 01:28:00",77296,0,11.3,94.2,756.3186
"2021-11-23 01:29:00",77297,0,11.32,94.5,756.3312
"2021-11-23 01:30:00",77298,0,11.32,94.6,756.3065
"2021-11-23 01:31:00",77299,0,11.33,94.8,756.298
"2021-11-23 01:32:00",77300,0,11.31,94.9,756.2933
"2021-11-23 01:33:00",77301,0,11.24,95.1,756.2852
"2021-11-23 01:34:00",77302,0,11.18,95.2,756.2718
"2021-11-23 01:35:00",77303,0,11.18,95.4,756.261
"2021-11-23 01:36:00",77304,0,11.2,95.7,756.2538
"2021-11-23 01:37:00",77305,0,11.15,95.8,756.2498
"2021-11-23 01:38:00",77306,0,11.2,96.1,756.2379
"2021-11-23 01:39:00",77307,0,11.13,96.1,756.2338
"2021-11-23 01:40:00",77308,0,11.09,96.3,756.2145
"2021-11-23 01:41:00",77309,0,11.11,96.5,756.1961
"2021-11-23 01:42:00",77310,0,11.09,96.6,756.176
"2021-11-23 01:43:00",77311,0,11.09,96.7,756.1623
"2021-11-23 01:44:00",77312,0,11.16,97,756.1521
"2021-11-23 01:45:00",77313,0,11.15,97,756.1353
"2021-11-23 01:46:00",77314,0,11.07,97,756.1251
"2021-11-23 01:47:00",77315,0,10.99,97.2,756.1148
"2021-11-23 01:48:00",77316,0,10.99,97.5,756.1071
"2021-11-23 01:49:00",77317,0,10.95,97.6,756.1072
"2021-11-23 01:50:00",77318,0,10.96,97.9,756.0816
