"TOA5","8543","CR1000X","8543","CR1000X.Std.03.02","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-08-18 00:00:00",888904,0,14.57,78.36,755.0496
"2021-08-18 00:01:00",888905,0,14.61,78.21,755.0457
"2021-08-18 00:02:00",888906,0,14.65,77.96,755.0424
"2021-08-18 00:03:00",888907,0,14.7,77.59,755.0333
"2021-08-18 00:04:00",888908,0,14.76,77.61,755.0262
"2021-08-18 00:05:00",888909,0,14.8,77.45,755.0185
"2021-08-18 00:06:00",888910,0,14.78,77.06,755.012
"2021-08-18 00:07:00",888911,0,14.77,77.1,755.0066
"2021-08-18 00:08:00",888912,0,14.79,77.12,755.0114
"2021-08-18 00:09:00",888913,0,14.8,77.09,754.994
"2021-08-18 00:10:00",888914,0,14.8,76.95,754.9859
"2021-08-18 00:11:00",888915,0,14.8,76.7,754.9802
"2021-08-18 00:12:00",888916,0,14.82,76.58,754.9787
"2021-08-18 00:13:00",888917,0,14.83,76.61,754.9766
"2021-08-18 00:14:00",888918,0,14.83,76.54,754.9703
"2021-08-18 00:15:00",888919,0,14.83,76.44,754.9598
"2021-08-18 00:16:00",888920,0,14.85,76.44,754.9561
"2021-08-18 00:17:00",888921,0,14.86,76.39,754.9544
"2021-08-18 00:18:00",888922,0,14.9,76.57,754.9661
"2021-08-18 00:19:00",888923,0,14.92,76.52,754.9522
"2021-08-18 00:20:00",888924,0,14.91,76.38,754.9478
"2021-08-18 00:21:00",888925,0,14.91,76.27,754.9422
"2021-08-18 00:22:00",888926,0,14.93,76.4,754.9218
"2021-08-18 00:23:00",888927,0,14.92,76.26,754.9146
"2021-08-18 00:24:00",888928,0,14.94,76.44,754.9072
"2021-08-18 00:25:00",888929,0,14.96,76.56,754.9006
"2021-08-18 00:26:00",888930,0,14.96,76.47,754.8942
"2021-08-18 00:27:00",888931,0,14.94,76.39,754.8954
"2021-08-18 00:28:00",888932,0,14.94,76.42,754.8982
"2021-08-18 00:29:00",888933,0,14.91,76.22,754.8752
"2021-08-18 00:30:00",888934,0,14.91,76.54,754.8608
"2021-08-18 00:31:00",888935,0,14.93,76.66,754.8374
"2021-08-18 00:32:00",888936,0,14.95,76.82,754.8199
"2021-08-18 00:33:00",888937,0,15.01,77.13,754.8083
"2021-08-18 00:34:00",888938,0,15.09,77.22,754.8055
"2021-08-18 00:35:00",888939,0,15.15,77.17,754.8031
"2021-08-18 00:36:00",888940,0,15.22,77.31,754.8051
"2021-08-18 00:37:00",888941,0,15.3,77.37,754.8011
"2021-08-18 00:38:00",888942,0,15.39,77.51,754.8054
"2021-08-18 00:39:00",888943,0,15.41,77.49,754.7877
"2021-08-18 00:40:00",888944,0,15.45,77.64,754.7813
"2021-08-18 00:41:00",888945,0,15.47,77.7,754.7702
"2021-08-18 00:42:00",888946,0,15.47,77.89,754.7561
"2021-08-18 00:43:00",888947,0,15.49,78.18,754.738
"2021-08-18 00:44:00",888948,0,15.47,78.18,754.7138
"2021-08-18 00:45:00",888949,0,15.46,78.27,754.6935
"2021-08-18 00:46:00",888950,0,15.44,78.42,754.6604
"2021-08-18 00:47:00",888951,0,15.43,78.85,754.6435
"2021-08-18 00:48:00",888952,0,15.43,79.41,754.6354
"2021-08-18 00:49:00",888953,0,15.4,79.65,754.605
"2021-08-18 00:50:00",888954,0,15.39,79.88,754.5898
"2021-08-18 00:51:00",888955,0,15.38,80,754.5803
"2021-08-18 00:52:00",888956,0,15.34,80.2,754.5754
"2021-08-18 00:53:00",888957,0,15.31,80.4,754.5775
"2021-08-18 00:54:00",888958,0,15.29,80.7,754.5746
"2021-08-18 00:55:00",888959,0,15.29,81,754.5676
"2021-08-18 00:56:00",888960,0,15.29,81.3,754.5555
"2021-08-18 00:57:00",888961,0,15.3,81.7,754.5491
"2021-08-18 00:58:00",888962,0,15.33,81.9,754.5416
"2021-08-18 00:59:00",888963,0,15.33,82,754.5133
"2021-08-18 01:00:00",888964,0,15.31,82.1,754.4922
"2021-08-18 01:01:00",888965,0,15.25,82.4,754.4792
"2021-08-18 01:02:00",888966,0,15.21,82.7,754.4717
"2021-08-18 01:03:00",888967,0,15.15,82.9,754.4759
"2021-08-18 01:04:00",888968,0,15.11,83.2,754.4806
"2021-08-18 01:05:00",888969,0,15.1,83.4,754.4814
"2021-08-18 01:06:00",888970,0,15.13,83.5,754.4842
"2021-08-18 01:07:00",888971,0,15.14,83.6,754.4852
"2021-08-18 01:08:00",888972,0,15.14,83.6,754.5081
"2021-08-18 01:09:00",888973,0,15.16,83.8,754.5022
"2021-08-18 01:10:00",888974,0,15.19,83.9,754.4975
"2021-08-18 01:11:00",888975,0,15.2,83.9,754.5015
"2021-08-18 01:12:00",888976,0,15.13,83.7,754.5142
"2021-08-18 01:13:00",888977,0,15.01,83.7,754.5291
"2021-08-18 01:14:00",888978,0,14.9,83.9,754.542
"2021-08-18 01:15:00",888979,0,14.83,84.2,754.5468
"2021-08-18 01:16:00",888980,0,14.77,84.3,754.5446
"2021-08-18 01:17:00",888981,0,14.74,84.4,754.5385
"2021-08-18 01:18:00",888982,0,14.75,84.7,754.5323
"2021-08-18 01:19:00",888983,0,14.68,84.7,754.5125
"2021-08-18 01:20:00",888984,0,14.61,84.8,754.5099
"2021-08-18 01:21:00",888985,0,14.58,84.9,754.5194
"2021-08-18 01:22:00",888986,0,14.56,84.9,754.5339
"2021-08-18 01:23:00",888987,0,14.54,85,754.5495
"2021-08-18 01:24:00",888988,0,14.52,84.9,754.5526
"2021-08-18 01:25:00",888989,0,14.53,84.9,754.5558
"2021-08-18 01:26:00",888990,0,14.52,84.9,754.5624
"2021-08-18 01:27:00",888991,0,14.53,84.9,754.567
"2021-08-18 01:28:00",888992,0,14.52,84.7,754.5818
"2021-08-18 01:29:00",888993,0,14.46,84.5,754.5725
"2021-08-18 01:30:00",888994,0,14.42,84.3,754.5664
"2021-08-18 01:31:00",888995,0,14.41,84.4,754.5622
"2021-08-18 01:32:00",888996,0,14.39,84.3,754.5509
"2021-08-18 01:33:00",888997,0,14.34,84.4,754.5442
"2021-08-18 01:34:00",888998,0,14.3,84.4,754.5345
"2021-08-18 01:35:00",888999,0,14.25,84.4,754.5313
"2021-08-18 01:36:00",889000,0,14.21,84.5,754.5266
"2021-08-18 01:37:00",889001,0,14.19,84.7,754.5356
"2021-08-18 01:38:00",889002,0,14.21,84.7,754.5609
"2021-08-18 01:39:00",889003,0,14.2,84.6,754.5647
"2021-08-18 01:40:00",889004,0,14.22,84.4,754.5702
"2021-08-18 01:41:00",889005,0,14.24,84.4,754.5736
"2021-08-18 01:42:00",889006,0,14.28,84.4,754.575
"2021-08-18 01:43:00",889007,0,14.28,84.3,754.5721
"2021-08-18 01:44:00",889008,0,14.29,84.2,754.567
"2021-08-18 01:45:00",889009,0,14.3,84.1,754.5619
"2021-08-18 01:46:00",889010,0,14.3,84,754.5631
"2021-08-18 01:47:00",889011,0,14.31,84.1,754.5685
"2021-08-18 01:48:00",889012,0,14.31,84.1,754.5925
"2021-08-18 01:49:00",889013,0,14.3,84.2,754.591
"2021-08-18 01:50:00",889014,0,14.33,84.4,754.5966
"2021-08-18 01:51:00",889015,0,14.35,84.4,754.5955
