"TOA5","8543","CR1000X","8543","CR1000X.Std.03.02","CPU:Est_meteo1.CR1X","5308","OneMinute"
"TIMESTAMP","RECORD","Irradiance_Avg","T_amb_Avg","RH_Avg","P_atm_Avg"
"TS","RN","W/m^2","Deg C","%","mbar"
"","","Avg","Avg","Avg","Avg"
"2021-06-16 00:00:00",798184,0,13.27,82.5,754.8522
"2021-06-16 00:01:00",798185,0,13.27,83,754.8516
"2021-06-16 00:02:00",798186,0,13.12,83.3,754.8558
"2021-06-16 00:03:00",798187,0,13.09,84,754.8529
"2021-06-16 00:04:00",798188,0,13.07,84.7,754.847
"2021-06-16 00:05:00",798189,0,12.97,85.2,754.8366
"2021-06-16 00:06:00",798190,0,12.91,85.8,754.8407
"2021-06-16 00:07:00",798191,0,12.86,86.4,754.8405
"2021-06-16 00:08:00",798192,0,12.85,87.1,754.8313
"2021-06-16 00:09:00",798193,0,12.83,87.6,754.8155
"2021-06-16 00:10:00",798194,0,12.93,88.2,754.816
"2021-06-16 00:11:00",798195,0,12.82,87.9,754.7954
"2021-06-16 00:12:00",798196,0,12.73,88,754.781
"2021-06-16 00:13:00",798197,0,12.74,88.4,754.7715
"2021-06-16 00:14:00",798198,0,12.72,88.6,754.7594
"2021-06-16 00:15:00",798199,0,12.74,89,754.7406
"2021-06-16 00:16:00",798200,0,12.75,89.1,754.7384
"2021-06-16 00:17:00",798201,0,12.66,88.9,754.7334
"2021-06-16 00:18:00",798202,0,12.64,89,754.7254
"2021-06-16 00:19:00",798203,0,12.56,88.9,754.6994
"2021-06-16 00:20:00",798204,0,12.49,88.8,754.6794
"2021-06-16 00:21:00",798205,0,12.45,88.8,754.6657
"2021-06-16 00:22:00",798206,0,12.39,88.7,754.6443
"2021-06-16 00:23:00",798207,0,12.4,88.8,754.6236
"2021-06-16 00:24:00",798208,0,12.46,89,754.6042
"2021-06-16 00:25:00",798209,0,12.51,89.1,754.5837
"2021-06-16 00:26:00",798210,0,12.51,88.9,754.567
"2021-06-16 00:27:00",798211,0,12.47,88.8,754.548
"2021-06-16 00:28:00",798212,0,12.51,88.9,754.541
"2021-06-16 00:29:00",798213,0,12.5,88.7,754.5089
"2021-06-16 00:30:00",798214,0,12.48,88.7,754.5001
"2021-06-16 00:31:00",798215,0,12.57,88.9,754.4903
"2021-06-16 00:32:00",798216,0,12.6,88.9,754.4828
"2021-06-16 00:33:00",798217,0,12.65,89,754.4812
"2021-06-16 00:34:00",798218,0,12.64,88.8,754.4762
"2021-06-16 00:35:00",798219,0,12.59,88.7,754.4706
"2021-06-16 00:36:00",798220,0,12.62,88.8,754.46
"2021-06-16 00:37:00",798221,0,12.66,88.7,754.4507
"2021-06-16 00:38:00",798222,0,12.64,88.5,754.455
"2021-06-16 00:39:00",798223,0,12.63,88.4,754.4381
"2021-06-16 00:40:00",798224,0,12.7,88.4,754.4374
"2021-06-16 00:41:00",798225,0,12.71,88.2,754.4458
"2021-06-16 00:42:00",798226,0,12.76,88.2,754.4362
"2021-06-16 00:43:00",798227,0,12.74,87.9,754.4283
"2021-06-16 00:44:00",798228,0,12.69,87.4,754.4218
"2021-06-16 00:45:00",798229,0,12.66,87.2,754.412
"2021-06-16 00:46:00",798230,0,12.58,86.3,754.4004
"2021-06-16 00:47:00",798231,0,12.6,85.8,754.409
"2021-06-16 00:48:00",798232,0,12.67,85.7,754.4012
"2021-06-16 00:49:00",798233,0,12.74,85.9,754.3857
"2021-06-16 00:50:00",798234,0,12.76,85.8,754.3855
"2021-06-16 00:51:00",798235,0,12.78,85.8,754.3746
"2021-06-16 00:52:00",798236,0,12.69,85.3,754.3562
"2021-06-16 00:53:00",798237,0,12.67,85.3,754.357
"2021-06-16 00:54:00",798238,0,12.77,85.6,754.3546
"2021-06-16 00:55:00",798239,0,12.8,85.4,754.3482
"2021-06-16 00:56:00",798240,0,12.82,85.4,754.3504
"2021-06-16 00:57:00",798241,0,12.81,85.3,754.365
"2021-06-16 00:58:00",798242,0,12.78,85.1,754.3508
"2021-06-16 00:59:00",798243,0,12.85,85.5,754.3218
"2021-06-16 01:00:00",798244,0,12.86,85.3,754.2923
"2021-06-16 01:01:00",798245,0,12.73,84.7,754.303
"2021-06-16 01:02:00",798246,0,12.75,84.6,754.3048
"2021-06-16 01:03:00",798247,0,12.73,84.4,754.2899
"2021-06-16 01:04:00",798248,0,12.77,84.6,754.2893
"2021-06-16 01:05:00",798249,0,12.79,84.6,754.2857
"2021-06-16 01:06:00",798250,0,12.7,84.2,754.2812
"2021-06-16 01:07:00",798251,0,12.75,84.5,754.3142
"2021-06-16 01:08:00",798252,0,12.79,84.6,754.325
"2021-06-16 01:09:00",798253,0,12.77,84.8,754.317
"2021-06-16 01:10:00",798254,0,12.67,84.8,754.294
"2021-06-16 01:11:00",798255,0,12.64,85.4,754.3178
"2021-06-16 01:12:00",798256,0,12.6,85.9,754.3209
"2021-06-16 01:13:00",798257,0,12.57,86.2,754.3144
"2021-06-16 01:14:00",798258,0,12.52,86.5,754.2954
"2021-06-16 01:15:00",798259,0,12.49,87,754.2831
"2021-06-16 01:16:00",798260,0,12.48,87.6,754.2786
"2021-06-16 01:17:00",798261,0,12.42,87.8,754.2696
"2021-06-16 01:18:00",798262,0,12.32,88.2,754.2741
"2021-06-16 01:19:00",798263,0,12.23,88.7,754.2663
"2021-06-16 01:20:00",798264,0,12.25,89.3,754.2738
"2021-06-16 01:21:00",798265,0,12.21,89.5,754.2649
"2021-06-16 01:22:00",798266,0,12.13,89.8,754.2567
"2021-06-16 01:23:00",798267,0,12.19,90.3,754.2509
"2021-06-16 01:24:00",798268,0,12.23,90.6,754.2362
"2021-06-16 01:25:00",798269,0,12.2,90.9,754.211
"2021-06-16 01:26:00",798270,0,12.23,91.2,754.192
"2021-06-16 01:27:00",798271,0,12.23,91.3,754.1772
"2021-06-16 01:28:00",798272,0,12.11,91.1,754.1566
"2021-06-16 01:29:00",798273,0,12.03,91.4,754.1314
"2021-06-16 01:30:00",798274,0,11.93,91.5,754.1101
"2021-06-16 01:31:00",798275,0,11.9,91.8,754.0934
"2021-06-16 01:32:00",798276,0,11.89,92.1,754.0797
"2021-06-16 01:33:00",798277,0,11.91,92.3,754.0625
"2021-06-16 01:34:00",798278,0,11.82,92.2,754.0595
"2021-06-16 01:35:00",798279,0,11.88,92.5,754.0562
"2021-06-16 01:36:00",798280,0,11.93,92.6,754.0606
"2021-06-16 01:37:00",798281,0,11.9,92.6,754.0753
"2021-06-16 01:38:00",798282,0,11.89,92.8,754.0834
"2021-06-16 01:39:00",798283,0,11.88,92.8,754.0858
"2021-06-16 01:40:00",798284,0,11.88,92.9,754.099
"2021-06-16 01:41:00",798285,0,11.87,93,754.1044
"2021-06-16 01:42:00",798286,0,11.88,93.1,754.0998
"2021-06-16 01:43:00",798287,0,11.85,93.2,754.0957
"2021-06-16 01:44:00",798288,0,11.88,93.4,754.0966
"2021-06-16 01:45:00",798289,0,11.91,93.5,754.0887
"2021-06-16 01:46:00",798290,0,11.99,93.7,754.0938
"2021-06-16 01:47:00",798291,0,12.02,93.8,754.1041
"2021-06-16 01:48:00",798292,0,12.05,93.9,754.106
"2021-06-16 01:49:00",798293,0,11.9,93.7,754.0918
"2021-06-16 01:50:00",798294,0,11.83,93.8,754.0922
"2021-06-16 01:51:00",798295,0,11.83,94,754.0963
"2021-06-16 01:52:00",798296,0,11.88,94.2,754.1038
