"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-11 00:00:00",147768,"-0.003","0.070","0.058","0.064","9.1","771.3","94.6"
"2022-01-11 00:01:00",147769,"-0.003","0.069","0.057","0.063","9.1","771.2","94.6"
"2022-01-11 00:02:00",147770,"-0.003","0.069","0.056","0.063","9.1","771.3","94.7"
"2022-01-11 00:03:00",147771,"-0.003","0.069","0.055","0.063","9.1","771.3","94.9"
"2022-01-11 00:04:00",147772,"-0.003","0.070","0.054","0.063","9.0","771.3","95.0"
"2022-01-11 00:05:00",147773,"-0.002","0.070","0.053","0.063","9.0","771.3","95.1"
"2022-01-11 00:06:00",147774,"-0.002","0.070","0.052","0.063","9.0","771.3","95.3"
"2022-01-11 00:07:00",147775,"-0.002","0.069","0.051","0.064","8.9","771.3","95.5"
"2022-01-11 00:08:00",147776,"-0.002","0.069","0.051","0.064","9.0","771.4","95.7"
"2022-01-11 00:09:00",147777,"-0.002","0.069","0.050","0.063","9.0","771.3","95.7"
"2022-01-11 00:10:00",147778,"-0.002","0.070","0.049","0.063","8.9","771.3","95.7"
"2022-01-11 00:11:00",147779,"-0.002","0.069","0.048","0.063","9.0","771.2","95.7"
"2022-01-11 00:12:00",147780,"-0.002","0.068","0.047","0.063","8.9","771.3","95.8"
"2022-01-11 00:13:00",147781,"-0.002","0.067","0.047","0.063","9.0","771.3","95.8"
"2022-01-11 00:14:00",147782,"-0.002","0.066","0.048","0.063","9.0","771.3","95.7"
"2022-01-11 00:15:00",147783,"-0.001","0.067","0.048","0.064","9.0","771.3","95.6"
"2022-01-11 00:16:00",147784,"-0.001","0.067","0.047","0.064","9.1","771.3","95.5"
"2022-01-11 00:17:00",147785,"-0.001","0.068","0.047","0.064","9.0","771.3","95.4"
"2022-01-11 00:18:00",147786,"-0.001","0.069","0.047","0.065","9.0","771.3","95.4"
"2022-01-11 00:19:00",147787,"-0.000","0.070","0.047","0.065","9.0","771.3","95.4"
"2022-01-11 00:20:00",147788,"-0.000","0.070","0.047","0.064","9.0","771.3","95.3"
"2022-01-11 00:21:00",147789,"-0.000","0.070","0.047","0.064","9.0","771.2","95.3"
"2022-01-11 00:22:00",147790,"-0.003","0.071","0.046","0.064","9.0","771.3","95.4"
"2022-01-11 00:23:00",147791,"-0.003","0.071","0.047","0.064","9.0","771.2","95.4"
"2022-01-11 00:24:00",147792,"-0.003","0.070","0.047","0.065","9.0","771.2","95.3"
"2022-01-11 00:25:00",147793,"-0.003","0.070","0.048","0.065","9.0","771.2","95.3"
"2022-01-11 00:26:00",147794,"-0.000","0.070","0.047","0.064","9.1","771.2","95.2"
"2022-01-11 00:27:00",147795,"-0.000","0.070","0.047","0.064","9.0","771.2","95.0"
"2022-01-11 00:28:00",147796,"-0.003","0.070","0.047","0.065","8.9","771.2","95.1"
"2022-01-11 00:29:00",147797,"-0.002","0.070","0.047","0.066","8.9","771.2","95.3"
"2022-01-11 00:30:00",147798,"-0.002","0.071","0.048","0.067","8.9","771.2","95.3"
"2022-01-11 00:31:00",147799,"-0.002","0.071","0.049","0.066","8.9","771.0","95.4"
"2022-01-11 00:32:00",147800,"-0.002","0.071","0.050","0.066","8.8","771.2","95.6"
"2022-01-11 00:33:00",147801,"-0.002","0.071","0.051","0.067","8.8","771.2","95.7"
"2022-01-11 00:34:00",147802,"-0.003","0.070","0.051","0.067","8.9","771.2","95.8"
"2022-01-11 00:35:00",147803,"-0.003","0.070","0.051","0.066","8.9","771.2","95.7"
"2022-01-11 00:36:00",147804,"-0.003","0.070","0.050","0.066","8.9","771.1","95.7"
"2022-01-11 00:37:00",147805,"-0.003","0.071","0.050","0.066","8.8","771.1","95.6"
"2022-01-11 00:38:00",147806,"-0.003","0.071","0.050","0.066","8.8","771.1","95.7"
"2022-01-11 00:39:00",147807,"-0.000","0.072","0.049","0.064","8.9","771.1","95.7"
"2022-01-11 00:40:00",147808,"-0.001","0.072","0.049","0.063","9.0","771.1","95.6"
"2022-01-11 00:41:00",147809,"-0.001","0.072","0.047","0.063","9.0","771.0","95.3"
"2022-01-11 00:42:00",147810,"-0.001","0.072","0.047","0.062","9.0","771.1","95.2"
"2022-01-11 00:43:00",147811,"-0.002","0.073","0.047","0.062","8.9","771.1","95.1"
"2022-01-11 00:44:00",147812,"-0.002","0.073","0.046","0.062","8.9","771.2","95.1"
"2022-01-11 00:45:00",147813,"-0.002","0.072","0.046","0.062","8.9","771.2","95.1"
"2022-01-11 00:46:00",147814,"-0.002","0.072","0.046","0.062","8.9","771.2","95.2"
"2022-01-11 00:47:00",147815,"-0.001","0.072","0.046","0.062","8.9","771.2","95.1"
"2022-01-11 00:48:00",147816,"-0.001","0.072","0.047","0.063","8.9","771.2","95.2"
"2022-01-11 00:49:00",147817,"-0.000","0.072","0.047","0.063","8.8","771.2","95.3"
"2022-01-11 00:50:00",147818,"-0.000","0.072","0.048","0.063","8.9","771.2","95.3"
"2022-01-11 00:51:00",147819,"-0.001","0.072","0.048","0.063","8.9","771.1","95.1"
"2022-01-11 00:52:00",147820,"-0.001","0.072","0.048","0.063","9.0","771.2","95.0"
"2022-01-11 00:53:00",147821,"-0.001","0.072","0.049","0.063","8.9","771.2","94.8"
"2022-01-11 00:54:00",147822,"-0.001","0.072","0.050","0.063","8.9","771.2","94.9"
"2022-01-11 00:55:00",147823,"-0.001","0.072","0.050","0.062","9.0","771.2","94.8"
"2022-01-11 00:56:00",147824,"-0.002","0.071","0.050","0.061","9.0","771.2","94.6"
"2022-01-11 00:57:00",147825,"-0.002","0.071","0.050","0.061","9.0","771.1","94.4"
"2022-01-11 00:58:00",147826,"-0.000","0.071","0.049","0.060","9.1","771.1","94.2"
"2022-01-11 00:59:00",147827,"-0.000","0.072","0.049","0.059","9.1","771.1","94.1"
"2022-01-11 01:00:00",147828,"-0.001","0.077","0.051","0.059","9.1","771.1","93.9"
"2022-01-11 01:01:00",147829,"-0.000","0.076","0.051","0.059","9.0","771.0","93.7"
"2022-01-11 01:02:00",147830,"-0.002","0.073","0.049","0.060","8.9","771.1","94.0"
"2022-01-11 01:03:00",147831,"-0.002","0.073","0.050","0.061","8.9","771.1","94.0"
"2022-01-11 01:04:00",147832,"-0.002","0.072","0.050","0.061","8.9","771.1","94.2"
"2022-01-11 01:05:00",147833,"-0.001","0.072","0.051","0.061","8.9","771.0","94.2"
"2022-01-11 01:06:00",147834,"-0.001","0.071","0.051","0.062","8.8","771.0","94.3"
"2022-01-11 01:07:00",147835,"-0.001","0.070","0.050","0.062","8.9","771.1","94.3"
"2022-01-11 01:08:00",147836,"-0.001","0.071","0.049","0.061","9.0","771.1","94.2"
"2022-01-11 01:09:00",147837,"-0.001","0.071","0.049","0.061","8.9","771.1","94.0"
"2022-01-11 01:10:00",147838,"-0.001","0.070","0.049","0.061","8.9","771.1","94.1"
"2022-01-11 01:11:00",147839,"-0.001","0.070","0.049","0.060","9.0","770.9","94.2"
"2022-01-11 01:12:00",147840,"-0.001","0.069","0.049","0.060","9.0","771.1","94.2"
"2022-01-11 01:13:00",147841,"-0.002","0.069","0.049","0.060","9.0","771.0","94.0"
"2022-01-11 01:14:00",147842,"-0.001","0.075","0.051","0.060","8.9","771.0","93.8"
"2022-01-11 01:15:00",147843,"-0.001","0.070","0.049","0.060","8.9","771.0","94.0"
"2022-01-11 01:16:00",147844,"-0.000","0.070","0.048","0.061","8.8","771.1","94.3"
"2022-01-11 01:17:00",147845,"-0.000","0.070","0.049","0.061","8.9","771.1","94.5"
"2022-01-11 01:18:00",147846,"-0.001","0.071","0.048","0.061","8.9","771.1","94.4"
"2022-01-11 01:19:00",147847,"-0.002","0.071","0.047","0.060","9.0","771.1","94.1"
"2022-01-11 01:20:00",147848,"-0.001","0.071","0.046","0.060","8.8","771.1","94.1"
"2022-01-11 01:21:00",147849,"-0.001","0.071","0.045","0.061","8.8","771.0","94.3"
"2022-01-11 01:22:00",147850,"-0.001","0.071","0.045","0.061","8.9","771.1","94.4"
"2022-01-11 01:23:00",147851,"-0.001","0.071","0.045","0.061","8.9","771.1","94.3"
"2022-01-11 01:24:00",147852,"-0.002","0.071","0.044","0.060","9.0","771.1","94.1"
"2022-01-11 01:25:00",147853,"-0.002","0.075","0.046","0.059","8.9","771.1","93.9"
"2022-01-11 01:26:00",147854,"-0.002","0.075","0.045","0.059","8.9","771.1","93.7"
"2022-01-11 01:27:00",147855,"-0.001","0.075","0.045","0.059","8.9","771.1","93.7"
"2022-01-11 01:28:00",147856,"-0.001","0.076","0.045","0.060","8.8","771.1","93.9"
"2022-01-11 01:29:00",147857,"-0.001","0.076","0.046","0.060","8.8","771.1","93.9"
"2022-01-11 01:30:00",147858,"-0.001","0.075","0.046","0.060","8.9","771.1","93.8"
"2022-01-11 01:31:00",147859,"-0.001","0.075","0.046","0.060","8.8","770.9","93.5"
"2022-01-11 01:32:00",147860,"-0.001","0.074","0.045","0.060","8.9","771.1","93.6"
"2022-01-11 01:33:00",147861,"-0.001","0.075","0.045","0.060","8.9","771.1","93.5"
"2022-01-11 01:34:00",147862,"-0.001","0.075","0.045","0.061","8.8","771.0","93.4"
"2022-01-11 01:35:00",147863,"-0.001","0.075","0.045","0.061","8.8","771.1","93.5"
"2022-01-11 01:36:00",147864,"-0.001","0.075","0.045","0.061","8.8","771.0","93.7"
"2022-01-11 01:37:00",147865,"-0.001","0.075","0.045","0.061","8.8","771.0","93.7"
"2022-01-11 01:38:00",147866,"-0.001","0.075","0.044","0.061","8.7","771.0","93.7"
"2022-01-11 01:39:00",147867,"-0.001","0.071","0.041","0.061","8.7","771.0","94.0"
"2022-01-11 01:40:00",147868,"-0.001","0.070","0.040","0.061","8.7","771.0","94.1"
"2022-01-11 01:41:00",147869,"-0.002","0.070","0.039","0.060","8.7","770.9","94.1"
"2022-01-11 01:42:00",147870,"-0.002","0.070","0.038","0.059","8.7","771.0","94.1"
"2022-01-11 01:43:00",147871,"-0.002","0.070","0.038","0.059","8.7","771.0","94.3"
"2022-01-11 01:44:00",147872,"-0.002","0.070","0.038","0.059","8.7","771.0","94.4"
"2022-01-11 01:45:00",147873,"-0.002","0.070","0.036","0.059","8.7","771.0","94.4"
"2022-01-11 01:46:00",147874,"-0.002","0.070","0.036","0.059","8.7","770.9","94.4"
"2022-01-11 01:47:00",147875,"-0.002","0.070","0.034","0.059","8.6","770.9","94.4"
"2022-01-11 01:48:00",147876,"-0.001","0.069","0.034","0.059","8.7","770.9","94.5"
"2022-01-11 01:49:00",147877,"-0.001","0.069","0.033","0.059","8.6","770.9","94.4"
"2022-01-11 01:50:00",147878,"-0.001","0.069","0.033","0.059","8.6","770.9","94.4"
"2022-01-11 01:51:00",147879,"-0.001","0.068","0.032","0.059","8.6","770.8","94.5"
"2022-01-11 01:52:00",147880,"-0.001","0.068","0.032","0.059","8.6","770.9","94.6"
"2022-01-11 01:53:00",147881,"-0.000","0.068","0.032","0.060","8.5","770.9","94.7"
"2022-01-11 01:54:00",147882,"0.000","0.067","0.032","0.060","8.6","770.9","94.9"
"2022-01-11 01:55:00",147883,"0.000","0.068","0.033","0.060","8.5","770.9","94.9"
"2022-01-11 01:56:00",147884,"0.000","0.068","0.033","0.060","8.5","770.9","94.9"
"2022-01-11 01:57:00",147885,"-0.000","0.068","0.034","0.060","8.5","770.9","95.0"
"2022-01-11 01:58:00",147886,"-0.001","0.068","0.034","0.060","8.5","770.9","95.0"
"2022-01-11 01:59:00",147887,"-0.001","0.068","0.033","0.060","8.6","770.9","95.0"
"2022-01-11 02:00:00",147888,"-0.002","0.068","0.032","0.059","8.6","770.9","94.8"
"2022-01-11 02:01:00",147889,"-0.002","0.068","0.031","0.059","8.5","770.8","94.9"
"2022-01-11 02:02:00",147890,"-0.002","0.068","0.031","0.059","8.6","770.9","95.0"
"2022-01-11 02:03:00",147891,"-0.002","0.068","0.031","0.059","8.5","770.9","95.0"
"2022-01-11 02:04:00",147892,"-0.001","0.068","0.031","0.060","8.5","770.9","95.1"
"2022-01-11 02:05:00",147893,"-0.001","0.068","0.031","0.060","8.5","770.9","95.2"
"2022-01-11 02:06:00",147894,"-0.001","0.068","0.031","0.060","8.4","770.9","95.2"
"2022-01-11 02:07:00",147895,"-0.001","0.069","0.030","0.060","8.4","770.9","95.4"
"2022-01-11 02:08:00",147896,"-0.001","0.069","0.029","0.060","8.5","770.9","95.4"
"2022-01-11 02:09:00",147897,"-0.001","0.069","0.029","0.060","8.5","770.9","95.4"
"2022-01-11 02:10:00",147898,"-0.001","0.068","0.028","0.060","8.5","770.9","95.5"
"2022-01-11 02:11:00",147899,"-0.001","0.067","0.028","0.061","8.5","770.8","95.5"
"2022-01-11 02:12:00",147900,"-0.001","0.067","0.028","0.061","8.5","770.8","95.3"
"2022-01-11 02:13:00",147901,"-0.001","0.068","0.028","0.061","8.4","770.8","95.6"
"2022-01-11 02:14:00",147902,"-0.001","0.069","0.028","0.061","8.5","770.8","95.6"
"2022-01-11 02:15:00",147903,"-0.001","0.069","0.029","0.060","8.5","770.9","95.6"
"2022-01-11 02:16:00",147904,"-0.001","0.069","0.029","0.060","8.4","770.9","95.6"
