"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-14 00:00:00",152088,"0.031","0.050","0.316","-0.002","11.0","767.8","61.4"
"2022-01-14 00:01:00",152089,"0.031","0.050","0.317","0.001","11.0","767.9","61.7"
"2022-01-14 00:02:00",152090,"0.031","0.050","0.319","0.000","10.8","767.8","61.9"
"2022-01-14 00:03:00",152091,"0.031","0.051","0.319","0.000","10.8","767.8","62.1"
"2022-01-14 00:04:00",152092,"0.030","0.051","0.322","0.001","10.8","767.8","62.2"
"2022-01-14 00:05:00",152093,"0.030","0.051","0.325","0.000","10.8","767.8","62.2"
"2022-01-14 00:06:00",152094,"0.030","0.051","0.329","0.000","10.8","767.8","62.3"
"2022-01-14 00:07:00",152095,"0.029","0.051","0.334","0.000","10.8","767.8","62.4"
"2022-01-14 00:08:00",152096,"0.029","0.051","0.340","0.001","10.8","767.8","62.4"
"2022-01-14 00:09:00",152097,"0.029","0.052","0.343","0.000","10.7","767.8","62.5"
"2022-01-14 00:10:00",152098,"0.029","0.052","0.346","-0.000","10.7","767.7","62.6"
"2022-01-14 00:11:00",152099,"0.029","0.053","0.347","-0.001","10.7","767.8","62.5"
"2022-01-14 00:12:00",152100,"0.029","0.053","0.348","-0.001","10.8","767.8","62.4"
"2022-01-14 00:13:00",152101,"0.029","0.053","0.348","-0.001","10.7","767.8","62.4"
"2022-01-14 00:14:00",152102,"0.029","0.053","0.349","-0.000","10.7","767.8","62.5"
"2022-01-14 00:15:00",152103,"0.028","0.053","0.352","0.000","10.7","767.8","62.6"
"2022-01-14 00:16:00",152104,"0.028","0.054","0.356","0.002","10.7","767.8","62.7"
"2022-01-14 00:17:00",152105,"0.028","0.054","0.361","0.002","10.7","767.7","62.7"
"2022-01-14 00:18:00",152106,"0.029","0.054","0.366","0.001","10.7","767.7","62.6"
"2022-01-14 00:19:00",152107,"0.029","0.054","0.371","0.001","10.9","767.8","62.3"
"2022-01-14 00:20:00",152108,"0.028","0.054","0.373","0.001","10.9","767.6","62.1"
"2022-01-14 00:21:00",152109,"0.029","0.053","0.372","0.001","10.9","767.7","62.0"
"2022-01-14 00:22:00",152110,"0.028","0.053","0.372","0.000","10.8","767.7","62.1"
"2022-01-14 00:23:00",152111,"0.028","0.054","0.373","0.001","10.8","767.7","62.2"
"2022-01-14 00:24:00",152112,"0.028","0.054","0.375","0.001","10.8","767.7","62.3"
"2022-01-14 00:25:00",152113,"0.028","0.054","0.380","0.002","10.8","767.7","62.4"
"2022-01-14 00:26:00",152114,"0.028","0.055","0.384","0.004","10.7","767.7","62.3"
"2022-01-14 00:27:00",152115,"0.028","0.055","0.384","0.005","10.7","767.7","62.2"
"2022-01-14 00:28:00",152116,"0.028","0.055","0.387","0.005","10.6","767.7","62.4"
"2022-01-14 00:29:00",152117,"0.028","0.056","0.395","0.005","10.6","767.7","62.8"
"2022-01-14 00:30:00",152118,"0.027","0.057","0.403","0.006","10.7","767.6","62.5"
"2022-01-14 00:31:00",152119,"0.027","0.056","0.408","0.007","10.7","767.7","62.4"
"2022-01-14 00:32:00",152120,"0.027","0.055","0.410","0.007","10.7","767.7","62.4"
"2022-01-14 00:33:00",152121,"0.027","0.055","0.410","0.008","10.6","767.7","62.5"
"2022-01-14 00:34:00",152122,"0.027","0.055","0.409","0.009","10.6","767.7","62.6"
"2022-01-14 00:35:00",152123,"0.027","0.055","0.406","0.008","10.6","767.7","62.5"
"2022-01-14 00:36:00",152124,"0.027","0.055","0.403","0.008","10.6","767.7","62.7"
"2022-01-14 00:37:00",152125,"0.027","0.055","0.397","0.009","10.6","767.7","62.6"
"2022-01-14 00:38:00",152126,"0.027","0.054","0.389","0.009","10.5","767.7","62.9"
"2022-01-14 00:39:00",152127,"0.023","0.054","0.382","0.009","10.4","767.7","63.1"
"2022-01-14 00:40:00",152128,"0.023","0.054","0.376","0.018","10.3","767.6","63.4"
"2022-01-14 00:41:00",152129,"0.023","0.054","0.368","0.018","10.4","767.7","63.4"
"2022-01-14 00:42:00",152130,"0.023","0.053","0.361","0.018","10.3","767.7","63.4"
"2022-01-14 00:43:00",152131,"0.023","0.054","0.353","0.018","10.3","767.7","63.4"
"2022-01-14 00:44:00",152132,"0.022","0.054","0.345","0.019","10.3","767.7","63.4"
"2022-01-14 00:45:00",152133,"0.022","0.054","0.339","0.019","10.3","767.7","63.4"
"2022-01-14 00:46:00",152134,"0.022","0.054","0.333","0.019","10.5","767.7","63.1"
"2022-01-14 00:47:00",152135,"0.025","0.054","0.325","0.020","10.6","767.6","62.6"
"2022-01-14 00:48:00",152136,"0.025","0.054","0.318","0.010","10.6","767.6","62.4"
"2022-01-14 00:49:00",152137,"0.025","0.053","0.310","0.010","10.7","767.6","62.1"
"2022-01-14 00:50:00",152138,"0.025","0.053","0.301","0.011","10.6","767.5","62.1"
"2022-01-14 00:51:00",152139,"0.026","0.052","0.292","0.011","10.6","767.6","62.2"
"2022-01-14 00:52:00",152140,"0.026","0.052","0.285","0.010","10.6","767.6","62.2"
"2022-01-14 00:53:00",152141,"0.026","0.052","0.279","0.010","10.5","767.6","62.3"
"2022-01-14 00:54:00",152142,"0.026","0.052","0.276","0.010","10.6","767.6","62.3"
"2022-01-14 00:55:00",152143,"0.026","0.052","0.274","0.010","10.6","767.6","62.3"
"2022-01-14 00:56:00",152144,"0.025","0.053","0.273","0.011","10.5","767.6","62.3"
"2022-01-14 00:57:00",152145,"0.026","0.053","0.274","0.012","10.4","767.6","62.5"
"2022-01-14 00:58:00",152146,"0.026","0.053","0.276","0.011","10.4","767.6","62.9"
"2022-01-14 00:59:00",152147,"0.022","0.053","0.276","0.010","10.5","767.6","63.0"
"2022-01-14 01:00:00",152148,"0.022","0.053","0.275","0.021","10.5","767.5","63.0"
"2022-01-14 01:01:00",152149,"0.022","0.053","0.273","0.021","10.4","767.6","63.1"
"2022-01-14 01:02:00",152150,"0.022","0.053","0.271","0.021","10.4","767.6","63.2"
"2022-01-14 01:03:00",152151,"0.022","0.053","0.269","0.021","10.4","767.6","63.2"
"2022-01-14 01:04:00",152152,"0.022","0.053","0.267","0.022","10.4","767.6","63.3"
"2022-01-14 01:05:00",152153,"0.022","0.053","0.266","0.022","10.4","767.6","63.4"
"2022-01-14 01:06:00",152154,"0.022","0.053","0.263","0.022","10.6","767.5","63.0"
"2022-01-14 01:07:00",152155,"0.025","0.052","0.261","0.022","10.5","767.5","62.9"
"2022-01-14 01:08:00",152156,"0.022","0.053","0.260","0.012","10.5","767.5","63.0"
"2022-01-14 01:09:00",152157,"0.022","0.053","0.260","0.022","10.5","767.5","63.0"
"2022-01-14 01:10:00",152158,"0.021","0.053","0.261","0.022","10.6","767.4","63.1"
"2022-01-14 01:11:00",152159,"0.022","0.053","0.261","0.023","10.4","767.5","63.2"
"2022-01-14 01:12:00",152160,"0.022","0.053","0.260","0.021","10.5","767.5","63.2"
"2022-01-14 01:13:00",152161,"0.021","0.053","0.261","0.021","10.4","767.5","63.3"
"2022-01-14 01:14:00",152162,"0.021","0.053","0.260","0.022","10.5","767.5","63.3"
"2022-01-14 01:15:00",152163,"0.021","0.053","0.259","0.022","10.5","767.5","63.2"
"2022-01-14 01:16:00",152164,"0.021","0.053","0.257","0.022","10.5","767.5","63.2"
"2022-01-14 01:17:00",152165,"0.021","0.053","0.254","0.022","10.4","767.5","63.4"
"2022-01-14 01:18:00",152166,"0.021","0.053","0.251","0.022","10.6","767.5","63.3"
"2022-01-14 01:19:00",152167,"0.022","0.053","0.249","0.022","10.5","767.5","63.1"
"2022-01-14 01:20:00",152168,"0.022","0.052","0.249","0.020","10.4","767.3","63.4"
"2022-01-14 01:21:00",152169,"0.022","0.052","0.250","0.019","10.3","767.4","63.7"
"2022-01-14 01:22:00",152170,"0.022","0.053","0.251","0.018","10.3","767.4","63.9"
"2022-01-14 01:23:00",152171,"0.022","0.054","0.253","0.019","10.3","767.4","64.0"
"2022-01-14 01:24:00",152172,"0.022","0.054","0.255","0.019","10.4","767.4","64.0"
"2022-01-14 01:25:00",152173,"0.022","0.054","0.255","0.019","10.3","767.4","64.0"
"2022-01-14 01:26:00",152174,"0.022","0.054","0.255","0.019","10.3","767.4","64.2"
"2022-01-14 01:27:00",152175,"0.022","0.054","0.258","0.019","10.3","767.4","64.2"
"2022-01-14 01:28:00",152176,"0.022","0.054","0.264","0.020","10.2","767.4","64.5"
"2022-01-14 01:29:00",152177,"0.022","0.054","0.269","0.020","10.2","767.4","64.7"
"2022-01-14 01:30:00",152178,"0.021","0.054","0.271","0.020","10.2","767.3","64.8"
"2022-01-14 01:31:00",152179,"0.021","0.053","0.268","0.021","10.2","767.4","65.0"
"2022-01-14 01:32:00",152180,"0.021","0.054","0.267","0.021","10.1","767.4","65.1"
"2022-01-14 01:33:00",152181,"0.021","0.054","0.266","0.022","10.1","767.4","65.3"
"2022-01-14 01:34:00",152182,"0.021","0.055","0.264","0.022","10.2","767.4","65.1"
"2022-01-14 01:35:00",152183,"0.021","0.055","0.263","0.022","10.2","767.4","65.0"
"2022-01-14 01:36:00",152184,"0.021","0.055","0.265","0.022","10.3","767.4","64.8"
"2022-01-14 01:37:00",152185,"0.021","0.054","0.264","0.022","10.3","767.4","64.7"
"2022-01-14 01:38:00",152186,"0.021","0.053","0.263","0.022","10.3","767.4","64.3"
"2022-01-14 01:39:00",152187,"0.021","0.053","0.263","0.022","10.3","767.4","64.4"
"2022-01-14 01:40:00",152188,"0.021","0.053","0.264","0.022","10.3","767.2","64.5"
"2022-01-14 01:41:00",152189,"0.021","0.052","0.265","0.022","10.2","767.4","64.6"
"2022-01-14 01:42:00",152190,"0.021","0.052","0.265","0.021","10.5","767.4","64.1"
"2022-01-14 01:43:00",152191,"0.021","0.052","0.263","0.022","10.3","767.4","64.0"
"2022-01-14 01:44:00",152192,"0.021","0.052","0.260","0.022","10.3","767.4","64.3"
"2022-01-14 01:45:00",152193,"0.021","0.052","0.259","0.022","10.2","767.4","64.6"
"2022-01-14 01:46:00",152194,"0.021","0.052","0.260","0.022","10.3","767.4","64.8"
"2022-01-14 01:47:00",152195,"0.021","0.053","0.262","0.022","10.3","767.3","64.4"
"2022-01-14 01:48:00",152196,"0.021","0.054","0.263","0.022","10.3","767.3","64.4"
"2022-01-14 01:49:00",152197,"0.021","0.054","0.264","0.022","10.3","767.3","64.6"
"2022-01-14 01:50:00",152198,"0.020","0.054","0.264","0.021","10.3","767.2","64.6"
"2022-01-14 01:51:00",152199,"0.021","0.054","0.263","0.023","10.2","767.3","64.8"
"2022-01-14 01:52:00",152200,"0.021","0.054","0.262","0.022","10.3","767.3","64.5"
"2022-01-14 01:53:00",152201,"0.020","0.054","0.259","0.022","10.2","767.3","64.6"
"2022-01-14 01:54:00",152202,"0.020","0.055","0.252","0.023","10.1","767.3","65.0"
"2022-01-14 01:55:00",152203,"0.021","0.054","0.249","0.023","10.0","767.3","65.5"
"2022-01-14 01:56:00",152204,"0.021","0.054","0.247","0.022","10.0","767.2","65.8"
"2022-01-14 01:57:00",152205,"0.021","0.054","0.244","0.022","9.9","767.2","66.3"
"2022-01-14 01:58:00",152206,"0.020","0.055","0.241","0.022","9.8","767.2","66.7"
"2022-01-14 01:59:00",152207,"0.020","0.054","0.239","0.023","9.8","767.2","66.9"
"2022-01-14 02:00:00",152208,"0.020","0.054","0.236","0.023","9.9","767.1","66.6"
"2022-01-14 02:01:00",152209,"0.020","0.054","0.232","0.023","9.9","767.2","66.6"
"2022-01-14 02:02:00",152210,"0.019","0.054","0.228","0.024","9.9","767.2","66.6"
"2022-01-14 02:03:00",152211,"0.019","0.053","0.225","0.025","10.0","767.2","66.4"
"2022-01-14 02:04:00",152212,"0.018","0.052","0.221","0.027","10.0","767.2","66.0"
"2022-01-14 02:05:00",152213,"0.018","0.052","0.215","0.028","10.1","767.2","65.6"
"2022-01-14 02:06:00",152214,"0.019","0.051","0.210","0.028","10.2","767.2","65.3"
"2022-01-14 02:07:00",152215,"0.019","0.050","0.207","0.027","10.3","767.2","65.1"
"2022-01-14 02:08:00",152216,"0.019","0.050","0.206","0.027","10.2","767.2","65.1"
"2022-01-14 02:09:00",152217,"0.019","0.051","0.206","0.026","10.2","767.2","65.2"
"2022-01-14 02:10:00",152218,"0.019","0.051","0.207","0.026","10.1","767.1","65.4"
"2022-01-14 02:11:00",152219,"0.019","0.051","0.207","0.026","10.1","767.2","65.7"
"2022-01-14 02:12:00",152220,"0.020","0.050","0.206","0.025","10.1","767.2","65.7"
"2022-01-14 02:13:00",152221,"0.021","0.050","0.203","0.023","10.2","767.1","65.7"
"2022-01-14 02:14:00",152222,"0.021","0.050","0.200","0.022","10.2","767.1","65.3"
"2022-01-14 02:15:00",152223,"0.021","0.050","0.196","0.023","10.1","767.1","65.3"
"2022-01-14 02:16:00",152224,"0.020","0.050","0.193","0.023","10.0","767.1","65.7"
"2022-01-14 02:17:00",152225,"0.020","0.049","0.192","0.025","10.0","767.1","66.1"
"2022-01-14 02:18:00",152226,"0.020","0.050","0.192","0.025","9.8","767.1","66.3"
"2022-01-14 02:19:00",152227,"0.020","0.050","0.192","0.025","9.8","767.1","66.6"
