"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-06 00:00:00",140568,"0.050","0.069","0.345","0.045","14.7","764.8","65.3"
"2022-01-06 00:01:00",140569,"0.049","0.068","0.341","0.043","14.7","764.9","65.4"
"2022-01-06 00:02:00",140570,"0.048","0.069","0.338","0.044","14.7","764.9","65.3"
"2022-01-06 00:03:00",140571,"0.047","0.069","0.336","0.045","14.7","764.9","65.2"
"2022-01-06 00:04:00",140572,"0.047","0.069","0.336","0.045","14.8","764.9","65.3"
"2022-01-06 00:05:00",140573,"0.048","0.069","0.342","0.045","14.7","764.9","66.0"
"2022-01-06 00:06:00",140574,"0.048","0.071","0.357","0.045","14.7","764.9","66.5"
"2022-01-06 00:07:00",140575,"0.048","0.072","0.368","0.045","14.7","764.9","66.2"
"2022-01-06 00:08:00",140576,"0.048","0.074","0.372","0.044","14.8","764.9","66.0"
"2022-01-06 00:09:00",140577,"0.047","0.075","0.372","0.045","14.7","764.9","66.0"
"2022-01-06 00:10:00",140578,"0.047","0.075","0.372","0.044","14.6","764.8","66.1"
"2022-01-06 00:11:00",140579,"0.048","0.073","0.371","0.044","14.5","764.9","66.3"
"2022-01-06 00:12:00",140580,"0.048","0.073","0.373","0.043","14.4","764.9","66.6"
"2022-01-06 00:13:00",140581,"0.047","0.074","0.376","0.043","14.4","764.9","66.7"
"2022-01-06 00:14:00",140582,"0.047","0.073","0.377","0.043","14.4","764.9","66.7"
"2022-01-06 00:15:00",140583,"0.047","0.073","0.376","0.043","14.4","764.9","66.6"
"2022-01-06 00:16:00",140584,"0.047","0.072","0.376","0.043","14.5","764.9","66.3"
"2022-01-06 00:17:00",140585,"0.047","0.073","0.376","0.043","14.5","764.9","65.9"
"2022-01-06 00:18:00",140586,"0.047","0.072","0.375","0.043","14.6","764.9","65.5"
"2022-01-06 00:19:00",140587,"0.046","0.072","0.371","0.043","14.6","764.9","65.3"
"2022-01-06 00:20:00",140588,"0.046","0.073","0.367","0.043","14.5","764.7","65.2"
"2022-01-06 00:21:00",140589,"0.046","0.072","0.364","0.044","14.5","764.9","65.4"
"2022-01-06 00:22:00",140590,"0.045","0.073","0.363","0.042","14.6","764.9","65.4"
"2022-01-06 00:23:00",140591,"0.044","0.074","0.364","0.042","14.6","764.9","65.6"
"2022-01-06 00:24:00",140592,"0.043","0.074","0.367","0.045","14.5","764.9","65.8"
"2022-01-06 00:25:00",140593,"0.042","0.075","0.372","0.045","14.4","764.8","66.0"
"2022-01-06 00:26:00",140594,"0.042","0.075","0.375","0.045","14.3","764.9","66.4"
"2022-01-06 00:27:00",140595,"0.043","0.076","0.380","0.045","14.3","764.8","66.4"
"2022-01-06 00:28:00",140596,"0.042","0.076","0.385","0.042","14.3","764.8","66.5"
"2022-01-06 00:29:00",140597,"0.042","0.076","0.388","0.041","14.3","764.8","66.5"
"2022-01-06 00:30:00",140598,"0.042","0.077","0.388","0.042","14.3","764.7","66.4"
"2022-01-06 00:31:00",140599,"0.042","0.077","0.389","0.043","14.3","764.8","66.7"
"2022-01-06 00:32:00",140600,"0.042","0.077","0.390","0.043","14.3","764.8","66.6"
"2022-01-06 00:33:00",140601,"0.042","0.078","0.393","0.042","14.2","764.8","67.1"
"2022-01-06 00:34:00",140602,"0.043","0.077","0.396","0.042","14.1","764.8","67.2"
"2022-01-06 00:35:00",140603,"0.043","0.077","0.398","0.042","14.1","764.8","67.5"
"2022-01-06 00:36:00",140604,"0.043","0.078","0.402","0.041","14.0","764.8","67.8"
"2022-01-06 00:37:00",140605,"0.043","0.078","0.407","0.039","14.1","764.8","67.6"
"2022-01-06 00:38:00",140606,"0.044","0.078","0.409","0.039","14.2","764.8","67.3"
"2022-01-06 00:39:00",140607,"0.044","0.078","0.409","0.039","14.3","764.8","67.1"
"2022-01-06 00:40:00",140608,"0.044","0.078","0.408","0.038","14.2","764.6","66.8"
"2022-01-06 00:41:00",140609,"0.044","0.077","0.407","0.038","14.3","764.7","66.8"
"2022-01-06 00:42:00",140610,"0.044","0.077","0.406","0.038","14.3","764.7","66.7"
"2022-01-06 00:43:00",140611,"0.044","0.076","0.405","0.038","14.4","764.7","65.7"
"2022-01-06 00:44:00",140612,"0.044","0.076","0.406","0.038","14.3","764.7","65.1"
"2022-01-06 00:45:00",140613,"0.044","0.076","0.408","0.038","14.2","764.7","65.1"
"2022-01-06 00:46:00",140614,"0.044","0.075","0.410","0.038","14.4","764.7","64.8"
"2022-01-06 00:47:00",140615,"0.044","0.074","0.411","0.038","14.3","764.7","64.8"
"2022-01-06 00:48:00",140616,"0.045","0.075","0.412","0.039","14.2","764.7","64.9"
"2022-01-06 00:49:00",140617,"0.045","0.075","0.411","0.039","14.1","764.7","65.4"
"2022-01-06 00:50:00",140618,"0.044","0.075","0.414","0.039","14.1","764.6","65.7"
"2022-01-06 00:51:00",140619,"0.044","0.075","0.417","0.040","14.0","764.7","65.9"
"2022-01-06 00:52:00",140620,"0.044","0.076","0.419","0.040","14.1","764.7","65.9"
"2022-01-06 00:53:00",140621,"0.044","0.076","0.418","0.041","14.1","764.7","65.5"
"2022-01-06 00:54:00",140622,"0.044","0.076","0.417","0.041","14.0","764.7","65.6"
"2022-01-06 00:55:00",140623,"0.044","0.076","0.415","0.041","14.0","764.7","65.8"
"2022-01-06 00:56:00",140624,"0.043","0.077","0.416","0.042","14.0","764.7","65.8"
"2022-01-06 00:57:00",140625,"0.044","0.077","0.417","0.043","14.0","764.6","65.6"
"2022-01-06 00:58:00",140626,"0.044","0.077","0.417","0.042","14.1","764.6","65.4"
"2022-01-06 00:59:00",140627,"0.044","0.076","0.415","0.042","14.0","764.6","65.3"
"2022-01-06 01:00:00",140628,"0.043","0.076","0.412","0.042","14.1","764.5","65.1"
"2022-01-06 01:01:00",140629,"0.043","0.076","0.414","0.043","14.0","764.6","65.3"
"2022-01-06 01:02:00",140630,"0.043","0.076","0.419","0.044","14.0","764.6","65.3"
"2022-01-06 01:03:00",140631,"0.042","0.077","0.420","0.045","14.0","764.6","65.2"
"2022-01-06 01:04:00",140632,"0.042","0.077","0.422","0.045","14.1","764.6","64.9"
"2022-01-06 01:05:00",140633,"0.042","0.077","0.419","0.045","14.1","764.6","64.9"
"2022-01-06 01:06:00",140634,"0.042","0.077","0.413","0.045","14.1","764.6","64.7"
"2022-01-06 01:07:00",140635,"0.042","0.077","0.407","0.045","14.1","764.6","64.6"
"2022-01-06 01:08:00",140636,"0.042","0.077","0.402","0.045","14.1","764.6","64.6"
"2022-01-06 01:09:00",140637,"0.042","0.077","0.396","0.045","14.0","764.6","64.7"
"2022-01-06 01:10:00",140638,"0.042","0.077","0.390","0.045","14.1","764.5","64.5"
"2022-01-06 01:11:00",140639,"0.042","0.076","0.384","0.045","14.1","764.6","64.1"
"2022-01-06 01:12:00",140640,"0.042","0.076","0.379","0.045","14.1","764.6","64.3"
"2022-01-06 01:13:00",140641,"0.041","0.076","0.375","0.045","14.0","764.6","64.4"
"2022-01-06 01:14:00",140642,"0.041","0.076","0.370","0.045","14.1","764.6","64.0"
"2022-01-06 01:15:00",140643,"0.041","0.075","0.365","0.045","14.0","764.6","64.0"
"2022-01-06 01:16:00",140644,"0.041","0.075","0.360","0.045","14.1","764.5","64.0"
"2022-01-06 01:17:00",140645,"0.041","0.075","0.355","0.045","14.0","764.6","64.0"
"2022-01-06 01:18:00",140646,"0.040","0.075","0.350","0.045","14.0","764.5","64.0"
"2022-01-06 01:19:00",140647,"0.040","0.075","0.346","0.045","14.0","764.5","64.0"
"2022-01-06 01:20:00",140648,"0.040","0.073","0.342","0.046","14.0","764.4","63.9"
"2022-01-06 01:21:00",140649,"0.040","0.072","0.337","0.045","14.0","764.5","63.9"
"2022-01-06 01:22:00",140650,"0.040","0.072","0.334","0.045","14.0","764.5","63.9"
"2022-01-06 01:23:00",140651,"0.040","0.072","0.331","0.045","14.0","764.5","64.1"
"2022-01-06 01:24:00",140652,"0.040","0.072","0.329","0.045","13.9","764.5","64.1"
"2022-01-06 01:25:00",140653,"0.040","0.071","0.325","0.045","13.9","764.5","64.1"
"2022-01-06 01:26:00",140654,"0.040","0.070","0.321","0.045","14.0","764.5","63.8"
"2022-01-06 01:27:00",140655,"0.040","0.070","0.317","0.045","13.9","764.5","63.8"
"2022-01-06 01:28:00",140656,"0.040","0.070","0.313","0.045","13.9","764.5","63.9"
"2022-01-06 01:29:00",140657,"0.040","0.070","0.309","0.045","13.9","764.5","64.0"
"2022-01-06 01:30:00",140658,"0.040","0.069","0.307","0.045","13.8","764.4","64.1"
"2022-01-06 01:31:00",140659,"0.040","0.068","0.305","0.045","13.8","764.5","64.3"
"2022-01-06 01:32:00",140660,"0.039","0.068","0.303","0.045","13.8","764.5","64.5"
"2022-01-06 01:33:00",140661,"0.039","0.068","0.301","0.045","13.8","764.5","64.3"
"2022-01-06 01:34:00",140662,"0.039","0.069","0.299","0.046","13.7","764.5","64.5"
"2022-01-06 01:35:00",140663,"0.039","0.069","0.297","0.046","13.7","764.5","64.6"
"2022-01-06 01:36:00",140664,"0.039","0.070","0.294","0.046","13.8","764.5","64.3"
"2022-01-06 01:37:00",140665,"0.039","0.069","0.291","0.046","13.8","764.5","64.3"
"2022-01-06 01:38:00",140666,"0.039","0.069","0.288","0.046","13.7","764.5","64.3"
"2022-01-06 01:39:00",140667,"0.039","0.069","0.285","0.046","13.8","764.5","64.2"
"2022-01-06 01:40:00",140668,"0.039","0.069","0.282","0.046","13.7","764.4","64.4"
"2022-01-06 01:41:00",140669,"0.039","0.069","0.280","0.046","13.7","764.4","64.3"
"2022-01-06 01:42:00",140670,"0.039","0.069","0.276","0.046","13.7","764.5","64.1"
"2022-01-06 01:43:00",140671,"0.039","0.069","0.276","0.046","13.7","764.5","64.1"
"2022-01-06 01:44:00",140672,"0.038","0.070","0.272","0.046","13.7","764.4","64.0"
"2022-01-06 01:45:00",140673,"0.037","0.070","0.268","0.046","13.6","764.4","64.0"
"2022-01-06 01:46:00",140674,"0.037","0.070","0.265","0.046","13.7","764.4","63.9"
"2022-01-06 01:47:00",140675,"0.037","0.070","0.261","0.047","13.7","764.4","63.7"
"2022-01-06 01:48:00",140676,"0.036","0.069","0.258","0.047","13.7","764.4","63.8"
"2022-01-06 01:49:00",140677,"0.036","0.069","0.256","0.047","13.6","764.4","64.0"
"2022-01-06 01:50:00",140678,"0.036","0.069","0.253","0.047","13.6","764.4","64.2"
"2022-01-06 01:51:00",140679,"0.036","0.069","0.252","0.047","13.6","764.3","64.3"
"2022-01-06 01:52:00",140680,"0.036","0.069","0.250","0.047","13.5","764.4","64.5"
"2022-01-06 01:53:00",140681,"0.035","0.070","0.249","0.047","13.5","764.4","64.7"
"2022-01-06 01:54:00",140682,"0.035","0.071","0.248","0.047","13.5","764.4","64.8"
"2022-01-06 01:55:00",140683,"0.035","0.072","0.244","0.047","13.4","764.4","65.1"
"2022-01-06 01:56:00",140684,"0.034","0.073","0.245","0.047","13.4","764.4","64.9"
"2022-01-06 01:57:00",140685,"0.034","0.073","0.243","0.047","13.4","764.4","64.9"
"2022-01-06 01:58:00",140686,"0.034","0.072","0.240","0.047","13.5","764.4","64.6"
"2022-01-06 01:59:00",140687,"0.034","0.072","0.237","0.047","13.4","764.5","64.7"
"2022-01-06 02:00:00",140688,"0.034","0.071","0.235","0.047","13.4","764.5","64.7"
"2022-01-06 02:01:00",140689,"0.034","0.070","0.232","0.047","13.4","764.4","65.0"
"2022-01-06 02:02:00",140690,"0.034","0.071","0.234","0.047","13.4","764.5","65.1"
"2022-01-06 02:03:00",140691,"0.035","0.071","0.237","0.047","13.4","764.5","65.0"
"2022-01-06 02:04:00",140692,"0.035","0.071","0.239","0.047","13.5","764.5","65.0"
"2022-01-06 02:05:00",140693,"0.035","0.071","0.240","0.047","13.4","764.5","65.1"
"2022-01-06 02:06:00",140694,"0.035","0.071","0.241","0.047","13.4","764.5","65.2"
"2022-01-06 02:07:00",140695,"0.035","0.070","0.241","0.047","13.4","764.5","65.3"
"2022-01-06 02:08:00",140696,"0.035","0.070","0.241","0.047","13.4","764.5","65.3"
"2022-01-06 02:09:00",140697,"0.035","0.070","0.240","0.047","13.4","764.5","65.2"
"2022-01-06 02:10:00",140698,"0.034","0.070","0.241","0.047","13.5","764.4","64.9"
"2022-01-06 02:11:00",140699,"0.034","0.069","0.238","0.047","13.4","764.3","64.9"
"2022-01-06 02:12:00",140700,"0.034","0.069","0.233","0.047","13.4","764.4","65.2"
"2022-01-06 02:13:00",140701,"0.034","0.070","0.230","0.047","13.3","764.4","65.3"
"2022-01-06 02:14:00",140702,"0.034","0.070","0.228","0.047","13.3","764.4","65.5"
"2022-01-06 02:15:00",140703,"0.034","0.070","0.226","0.047","13.3","764.4","65.6"
"2022-01-06 02:16:00",140704,"0.034","0.071","0.225","0.047","13.3","764.4","65.7"
"2022-01-06 02:17:00",140705,"0.033","0.071","0.223","0.047","13.4","764.4","65.7"
"2022-01-06 02:18:00",140706,"0.033","0.071","0.223","0.047","13.3","764.4","65.7"
"2022-01-06 02:19:00",140707,"0.034","0.071","0.222","0.047","13.2","764.4","65.9"
