"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"2022-01-05 02:20:00",139268,"0.036","0.092","0.205","0.050","12.5","766.6","47.6"
"2022-01-05 02:21:00",139269,"0.036","0.092","0.202","0.050","12.4","766.7","47.7"
"2022-01-05 02:22:00",139270,"0.036","0.093","0.199","0.050","12.4","766.7","47.5"
"2022-01-05 02:23:00",139271,"0.037","0.092","0.199","0.050","12.3","766.7","47.5"
"2022-01-05 02:24:00",139272,"0.037","0.092","0.200","0.049","12.1","766.7","48.1"
"2022-01-05 02:25:00",139273,"0.037","0.092","0.202","0.049","12.0","766.7","48.7"
"2022-01-05 02:26:00",139274,"0.037","0.092","0.206","0.049","11.9","766.7","49.4"
"2022-01-05 02:27:00",139275,"0.037","0.092","0.209","0.048","11.8","766.7","49.9"
"2022-01-05 02:28:00",139276,"0.037","0.092","0.209","0.048","11.7","766.7","50.3"
"2022-01-05 02:29:00",139277,"0.037","0.093","0.210","0.048","11.7","766.7","50.6"
"2022-01-05 02:30:00",139278,"0.037","0.092","0.210","0.048","11.9","766.6","50.3"
"2022-01-05 02:31:00",139279,"0.037","0.092","0.210","0.048","11.9","766.7","49.9"
"2022-01-05 02:32:00",139280,"0.036","0.092","0.208","0.048","11.9","766.7","49.7"
"2022-01-05 02:33:00",139281,"0.036","0.091","0.207","0.048","12.1","766.7","49.3"
"2022-01-05 02:34:00",139282,"0.036","0.091","0.205","0.048","12.0","766.7","49.3"
"2022-01-05 02:35:00",139283,"0.036","0.091","0.202","0.048","11.9","766.7","49.4"
"2022-01-05 02:36:00",139284,"0.036","0.091","0.200","0.048","11.9","766.7","49.4"
"2022-01-05 02:37:00",139285,"0.036","0.091","0.199","0.048","11.9","766.7","49.8"
"2022-01-05 02:38:00",139286,"0.036","0.091","0.198","0.048","11.9","766.7","49.6"
"2022-01-05 02:39:00",139287,"0.036","0.091","0.195","0.048","11.8","766.7","49.9"
"2022-01-05 02:40:00",139288,"0.036","0.091","0.191","0.048","11.8","766.5","50.2"
"2022-01-05 02:41:00",139289,"0.036","0.091","0.188","0.048","11.7","766.6","50.2"
"2022-01-05 02:42:00",139290,"0.036","0.091","0.185","0.048","11.7","766.6","50.4"
"2022-01-05 02:43:00",139291,"0.036","0.091","0.181","0.048","11.8","766.6","50.2"
"2022-01-05 02:44:00",139292,"0.035","0.091","0.179","0.049","11.8","766.6","50.0"
"2022-01-05 02:45:00",139293,"0.035","0.091","0.176","0.050","11.8","766.6","50.1"
"2022-01-05 02:46:00",139294,"0.035","0.091","0.174","0.049","11.8","766.6","50.2"
"2022-01-05 02:47:00",139295,"0.035","0.091","0.173","0.049","12.0","766.6","49.8"
"2022-01-05 02:48:00",139296,"0.035","0.091","0.170","0.050","12.0","766.5","49.4"
"2022-01-05 02:49:00",139297,"0.035","0.091","0.167","0.050","12.1","766.6","49.3"
"2022-01-05 02:50:00",139298,"0.035","0.091","0.162","0.050","12.1","766.4","49.0"
"2022-01-05 02:51:00",139299,"0.035","0.091","0.159","0.050","12.2","766.5","48.8"
"2022-01-05 02:52:00",139300,"0.035","0.091","0.155","0.051","12.2","766.5","48.4"
"2022-01-05 02:53:00",139301,"0.036","0.091","0.152","0.051","12.1","766.5","48.5"
"2022-01-05 02:54:00",139302,"0.036","0.091","0.149","0.051","12.1","766.5","48.7"
"2022-01-05 02:55:00",139303,"0.036","0.090","0.147","0.051","12.0","766.5","48.9"
"2022-01-05 02:56:00",139304,"0.036","0.091","0.145","0.052","11.9","766.5","49.2"
"2022-01-05 02:57:00",139305,"0.036","0.091","0.145","0.052","11.8","766.5","49.7"
"2022-01-05 02:58:00",139306,"0.036","0.091","0.144","0.052","11.7","766.5","50.1"
"2022-01-05 02:59:00",139307,"0.036","0.090","0.145","0.052","11.7","766.5","50.4"
"2022-01-05 03:00:00",139308,"0.036","0.090","0.146","0.052","11.8","766.4","50.5"
"2022-01-05 03:01:00",139309,"0.037","0.090","0.147","0.052","11.8","766.5","50.4"
"2022-01-05 03:02:00",139310,"0.036","0.090","0.147","0.051","11.9","766.5","50.1"
"2022-01-05 03:03:00",139311,"0.036","0.090","0.147","0.052","11.9","766.5","50.1"
"2022-01-05 03:04:00",139312,"0.036","0.090","0.147","0.052","12.0","766.5","49.9"
"2022-01-05 03:05:00",139313,"0.036","0.090","0.144","0.052","11.9","766.5","50.0"
"2022-01-05 03:06:00",139314,"0.037","0.090","0.144","0.052","11.8","766.5","50.3"
"2022-01-05 03:07:00",139315,"0.037","0.090","0.144","0.051","11.9","766.5","50.2"
"2022-01-05 03:08:00",139316,"0.037","0.090","0.145","0.051","11.8","766.4","50.3"
"2022-01-05 03:09:00",139317,"0.037","0.090","0.146","0.051","12.0","766.4","50.0"
"2022-01-05 03:10:00",139318,"0.037","0.089","0.148","0.051","11.8","766.3","50.4"
"2022-01-05 03:11:00",139319,"0.038","0.088","0.149","0.050","11.8","766.4","50.5"
"2022-01-05 03:12:00",139320,"0.038","0.088","0.151","0.049","11.7","766.4","50.8"
"2022-01-05 03:13:00",139321,"0.038","0.088","0.152","0.049","12.0","766.4","50.4"
"2022-01-05 03:14:00",139322,"0.038","0.088","0.153","0.049","11.8","766.4","50.4"
"2022-01-05 03:15:00",139323,"0.038","0.089","0.154","0.049","11.8","766.4","50.5"
"2022-01-05 03:16:00",139324,"0.039","0.089","0.154","0.049","11.9","766.4","50.2"
"2022-01-05 03:17:00",139325,"0.039","0.088","0.155","0.048","11.8","766.4","50.4"
"2022-01-05 03:18:00",139326,"0.039","0.088","0.157","0.048","11.9","766.4","50.5"
"2022-01-05 03:19:00",139327,"0.039","0.087","0.159","0.048","11.8","766.3","50.5"
"2022-01-05 03:20:00",139328,"0.035","0.084","0.159","0.048","11.6","766.2","51.1"
"2022-01-05 03:21:00",139329,"0.036","0.084","0.160","0.052","11.6","766.3","51.4"
"2022-01-05 03:22:00",139330,"0.035","0.084","0.160","0.051","11.7","766.3","51.3"
"2022-01-05 03:23:00",139331,"0.035","0.084","0.158","0.051","11.6","766.3","51.3"
"2022-01-05 03:24:00",139332,"0.036","0.084","0.159","0.051","11.7","766.3","51.0"
"2022-01-05 03:25:00",139333,"0.039","0.087","0.160","0.051","11.8","766.3","50.9"
"2022-01-05 03:26:00",139334,"0.036","0.084","0.160","0.047","11.6","766.3","51.0"
"2022-01-05 03:27:00",139335,"0.036","0.083","0.160","0.050","11.7","766.3","51.0"
"2022-01-05 03:28:00",139336,"0.040","0.086","0.158","0.050","11.7","766.2","50.9"
"2022-01-05 03:29:00",139337,"0.040","0.085","0.156","0.047","11.7","766.2","50.8"
"2022-01-05 03:30:00",139338,"0.040","0.085","0.154","0.047","11.7","766.1","50.8"
"2022-01-05 03:31:00",139339,"0.036","0.082","0.152","0.046","11.5","766.2","51.3"
"2022-01-05 03:32:00",139340,"0.036","0.082","0.150","0.049","11.4","766.2","51.9"
"2022-01-05 03:33:00",139341,"0.036","0.082","0.149","0.050","11.6","766.2","51.6"
"2022-01-05 03:34:00",139342,"0.036","0.082","0.148","0.050","11.6","766.2","51.3"
"2022-01-05 03:35:00",139343,"0.036","0.082","0.145","0.050","11.4","766.2","51.8"
"2022-01-05 03:36:00",139344,"0.036","0.083","0.143","0.051","11.4","766.2","52.0"
"2022-01-05 03:37:00",139345,"0.036","0.083","0.141","0.052","11.4","766.2","52.2"
"2022-01-05 03:38:00",139346,"0.036","0.083","0.140","0.052","11.5","766.2","52.0"
"2022-01-05 03:39:00",139347,"0.036","0.083","0.138","0.052","11.6","766.1","51.8"
"2022-01-05 03:40:00",139348,"0.036","0.083","0.136","0.052","11.7","766.0","51.5"
"2022-01-05 03:41:00",139349,"0.036","0.083","0.135","0.052","11.7","766.1","51.4"
"2022-01-05 03:42:00",139350,"0.036","0.083","0.135","0.052","11.6","766.1","51.6"
"2022-01-05 03:43:00",139351,"0.036","0.083","0.136","0.053","11.6","766.1","52.1"
"2022-01-05 03:44:00",139352,"0.036","0.083","0.137","0.052","11.6","766.1","52.5"
"2022-01-05 03:45:00",139353,"0.036","0.084","0.137","0.052","11.5","766.1","53.0"
"2022-01-05 03:46:00",139354,"0.036","0.085","0.139","0.051","11.6","766.1","53.3"
"2022-01-05 03:47:00",139355,"0.036","0.085","0.140","0.051","11.5","766.1","53.0"
"2022-01-05 03:48:00",139356,"0.036","0.085","0.142","0.051","11.6","766.1","52.4"
"2022-01-05 03:49:00",139357,"0.036","0.085","0.142","0.051","11.6","766.0","52.2"
"2022-01-05 03:50:00",139358,"0.036","0.085","0.140","0.051","11.6","765.9","51.9"
"2022-01-05 03:51:00",139359,"0.036","0.085","0.138","0.052","11.4","766.0","52.0"
"2022-01-05 03:52:00",139360,"0.036","0.085","0.137","0.052","11.3","766.0","52.7"
"2022-01-05 03:53:00",139361,"0.036","0.085","0.137","0.052","11.5","766.0","52.5"
"2022-01-05 03:54:00",139362,"0.036","0.084","0.139","0.052","11.4","766.0","52.6"
"2022-01-05 03:55:00",139363,"0.036","0.084","0.141","0.052","11.4","766.0","52.5"
"2022-01-05 03:56:00",139364,"0.036","0.084","0.145","0.053","11.3","766.0","52.9"
"2022-01-05 03:57:00",139365,"0.035","0.085","0.147","0.053","11.3","766.0","53.2"
"2022-01-05 03:58:00",139366,"0.035","0.085","0.151","0.053","11.3","766.0","53.1"
"2022-01-05 03:59:00",139367,"0.035","0.085","0.160","0.054","11.2","766.0","53.4"
"2022-01-05 04:00:00",139368,"0.035","0.085","0.170","0.054","11.2","765.9","53.8"
"2022-01-05 04:01:00",139369,"0.035","0.085","0.179","0.054","11.2","766.0","54.0"
"2022-01-05 04:02:00",139370,"0.035","0.086","0.191","0.053","11.2","766.0","54.0"
"2022-01-05 04:03:00",139371,"0.035","0.086","0.204","0.053","11.1","766.0","54.4"
"2022-01-05 04:04:00",139372,"0.035","0.086","0.214","0.053","11.1","766.0","54.6"
"2022-01-05 04:05:00",139373,"0.035","0.086","0.220","0.053","11.1","766.0","54.6"
"2022-01-05 04:06:00",139374,"0.036","0.085","0.225","0.052","11.1","766.0","54.8"
"2022-01-05 04:07:00",139375,"0.036","0.086","0.228","0.051","11.1","766.0","54.9"
"2022-01-05 04:08:00",139376,"0.036","0.085","0.229","0.050","11.1","765.9","54.9"
"2022-01-05 04:09:00",139377,"0.036","0.085","0.230","0.050","11.2","765.9","54.8"
"2022-01-05 04:10:00",139378,"0.036","0.085","0.230","0.050","11.1","765.8","54.9"
"2022-01-05 04:11:00",139379,"0.036","0.085","0.230","0.050","11.1","765.9","54.9"
"2022-01-05 04:12:00",139380,"0.036","0.085","0.230","0.049","11.1","765.9","54.9"
"2022-01-05 04:13:00",139381,"0.036","0.085","0.230","0.049","11.1","765.9","55.1"
"2022-01-05 04:14:00",139382,"0.037","0.085","0.231","0.049","11.0","765.9","55.6"
"2022-01-05 04:15:00",139383,"0.037","0.086","0.234","0.048","11.0","765.9","55.7"
"2022-01-05 04:16:00",139384,"0.037","0.086","0.237","0.048","11.2","765.9","54.9"
"2022-01-05 04:17:00",139385,"0.037","0.085","0.242","0.048","11.2","765.9","54.8"
"2022-01-05 04:18:00",139386,"0.037","0.085","0.245","0.048","11.4","765.9","54.3"
"2022-01-05 04:19:00",139387,"0.037","0.085","0.246","0.048","11.4","765.9","54.1"
"2022-01-05 04:20:00",139388,"0.037","0.085","0.244","0.048","11.4","765.8","53.9"
"2022-01-05 04:21:00",139389,"0.038","0.084","0.243","0.048","11.4","765.9","53.9"
"2022-01-05 04:22:00",139390,"0.038","0.084","0.243","0.047","11.3","765.9","54.3"
"2022-01-05 04:23:00",139391,"0.038","0.084","0.244","0.047","11.3","765.9","53.9"
"2022-01-05 04:24:00",139392,"0.038","0.084","0.244","0.047","11.4","765.9","53.6"
"2022-01-05 04:25:00",139393,"0.038","0.084","0.243","0.047","11.4","765.9","53.5"
"2022-01-05 04:26:00",139394,"0.038","0.084","0.242","0.048","11.4","765.9","53.6"
"2022-01-05 04:27:00",139395,"0.038","0.084","0.241","0.048","11.4","765.8","53.8"
"2022-01-05 04:28:00",139396,"0.038","0.083","0.238","0.047","11.4","765.8","53.9"
"2022-01-05 04:29:00",139397,"0.038","0.084","0.239","0.047","11.2","765.8","54.0"
"2022-01-05 04:30:00",139398,"0.038","0.084","0.242","0.047","11.1","765.7","54.5"
"2022-01-05 04:31:00",139399,"0.038","0.083","0.243","0.047","11.2","765.8","54.6"
"2022-01-05 04:32:00",139400,"0.038","0.083","0.243","0.047","11.1","765.8","54.8"
"2022-01-05 04:33:00",139401,"0.038","0.084","0.242","0.047","11.2","765.8","54.7"
"2022-01-05 04:34:00",139402,"0.038","0.083","0.241","0.047","11.0","765.8","55.0"
"2022-01-05 04:35:00",139403,"0.038","0.084","0.240","0.047","11.1","765.8","54.9"
"2022-01-05 04:36:00",139404,"0.038","0.084","0.240","0.047","11.1","765.8","55.0"
"2022-01-05 04:37:00",139405,"0.038","0.084","0.240","0.047","11.3","765.8","54.5"
"2022-01-05 04:38:00",139406,"0.038","0.084","0.239","0.047","11.5","765.8","54.1"
"2022-01-05 04:39:00",139407,"0.038","0.084","0.237","0.047","11.5","765.8","53.9"
"2022-01-05 04:40:00",139408,"0.038","0.084","0.234","0.047","11.4","765.7","54.1"
"2022-01-05 04:41:00",139409,"0.038","0.083","0.231","0.047","11.5","765.8","54.0"
"2022-01-05 04:42:00",139410,"0.038","0.084","0.227","0.046","11.6","765.8","53.8"
"2022-01-05 04:43:00",139411,"0.038","0.083","0.224","0.047","11.6","765.8","53.8"
"2022-01-05 04:44:00",139412,"0.038","0.083","0.221","0.047","11.7","765.8","53.7"
"2022-01-05 04:45:00",139413,"0.038","0.083","0.219","0.047","11.6","765.8","53.6"
"2022-01-05 04:46:00",139414,"0.039","0.083","0.219","0.047","11.4","765.8","53.9"
"2022-01-05 04:47:00",139415,"0.040","0.083","0.220","0.046","11.4","765.8","54.3"
"2022-01-05 04:48:00",139416,"0.040","0.083","0.222","0.046","11.3","765.8","54.6"
"2022-01-05 04:49:00",139417,"0.041","0.082","0.225","0.046","11.3","765.8","54.9"
"2022-01-05 04:50:00",139418,"0.041","0.082","0.229","0.046","11.4","765.7","54.9"
"2022-01-05 04:51:00",139419,"0.041","0.082","0.232","0.046","11.3","765.8","55.1"
"2022-01-05 04:52:00",139420,"0.041","0.083","0.237","0.046","11.2","765.8","55.2"
