"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"2022-01-12 02:20:00",149348,"0.001","0.060","0.151","0.048","8.0","769.8","90.5"
"2022-01-12 02:21:00",149349,"0.001","0.061","0.151","0.048","8.0","769.6","90.8"
"2022-01-12 02:22:00",149350,"0.001","0.060","0.151","0.049","8.0","769.8","90.9"
"2022-01-12 02:23:00",149351,"0.001","0.060","0.149","0.049","8.0","769.8","91.0"
"2022-01-12 02:24:00",149352,"0.001","0.061","0.149","0.048","8.0","769.8","91.1"
"2022-01-12 02:25:00",149353,"0.001","0.060","0.150","0.048","8.0","769.8","91.1"
"2022-01-12 02:26:00",149354,"0.001","0.060","0.150","0.048","8.1","769.8","91.1"
"2022-01-12 02:27:00",149355,"0.001","0.060","0.150","0.049","8.0","769.8","91.0"
"2022-01-12 02:28:00",149356,"0.001","0.061","0.151","0.048","8.0","769.8","91.1"
"2022-01-12 02:29:00",149357,"0.001","0.061","0.152","0.048","7.9","769.8","91.3"
"2022-01-12 02:30:00",149358,"0.001","0.061","0.153","0.048","8.0","769.8","91.6"
"2022-01-12 02:31:00",149359,"0.001","0.061","0.154","0.048","7.9","769.7","91.6"
"2022-01-12 02:32:00",149360,"0.001","0.062","0.154","0.048","8.0","769.8","91.8"
"2022-01-12 02:33:00",149361,"0.001","0.062","0.154","0.048","8.0","769.8","91.7"
"2022-01-12 02:34:00",149362,"0.001","0.062","0.154","0.047","8.0","769.8","91.6"
"2022-01-12 02:35:00",149363,"0.001","0.062","0.154","0.047","8.0","769.8","91.6"
"2022-01-12 02:36:00",149364,"0.001","0.062","0.155","0.047","7.9","769.7","91.8"
"2022-01-12 02:37:00",149365,"0.001","0.062","0.156","0.047","7.9","769.7","91.9"
"2022-01-12 02:38:00",149366,"0.001","0.062","0.156","0.047","8.0","769.8","91.7"
"2022-01-12 02:39:00",149367,"0.001","0.062","0.155","0.047","8.0","769.7","91.6"
"2022-01-12 02:40:00",149368,"0.001","0.062","0.155","0.047","8.1","769.7","91.6"
"2022-01-12 02:41:00",149369,"0.001","0.062","0.155","0.047","8.0","769.6","91.4"
"2022-01-12 02:42:00",149370,"0.001","0.063","0.157","0.047","8.0","769.7","91.4"
"2022-01-12 02:43:00",149371,"0.000","0.063","0.158","0.048","8.0","769.7","91.3"
"2022-01-12 02:44:00",149372,"-0.000","0.063","0.159","0.048","8.1","769.7","91.3"
"2022-01-12 02:45:00",149373,"-0.000","0.063","0.160","0.048","8.1","769.8","91.1"
"2022-01-12 02:46:00",149374,"-0.000","0.064","0.161","0.048","8.1","769.8","91.2"
"2022-01-12 02:47:00",149375,"-0.000","0.065","0.162","0.048","8.1","769.8","91.3"
"2022-01-12 02:48:00",149376,"0.000","0.066","0.163","0.048","8.2","769.8","91.1"
"2022-01-12 02:49:00",149377,"0.001","0.066","0.163","0.048","8.1","769.8","91.1"
"2022-01-12 02:50:00",149378,"0.001","0.066","0.164","0.047","8.1","769.8","91.1"
"2022-01-12 02:51:00",149379,"0.001","0.066","0.165","0.047","8.0","769.6","91.2"
"2022-01-12 02:52:00",149380,"0.001","0.066","0.165","0.047","8.0","769.7","91.4"
"2022-01-12 02:53:00",149381,"0.001","0.066","0.166","0.048","7.9","769.7","91.6"
"2022-01-12 02:54:00",149382,"0.001","0.066","0.167","0.048","7.9","769.7","92.0"
"2022-01-12 02:55:00",149383,"0.001","0.066","0.169","0.048","7.9","769.7","92.0"
"2022-01-12 02:56:00",149384,"0.002","0.066","0.171","0.047","7.8","769.7","92.2"
"2022-01-12 02:57:00",149385,"0.002","0.066","0.172","0.047","7.8","769.7","92.6"
"2022-01-12 02:58:00",149386,"0.002","0.066","0.174","0.047","7.7","769.7","92.7"
"2022-01-12 02:59:00",149387,"0.002","0.065","0.175","0.047","7.7","769.8","92.8"
"2022-01-12 03:00:00",149388,"0.002","0.064","0.175","0.047","7.8","769.6","92.9"
"2022-01-12 03:01:00",149389,"0.002","0.064","0.175","0.047","7.8","769.7","92.9"
"2022-01-12 03:02:00",149390,"0.002","0.064","0.175","0.047","7.7","769.7","93.1"
"2022-01-12 03:03:00",149391,"0.002","0.063","0.174","0.047","7.7","769.7","93.2"
"2022-01-12 03:04:00",149392,"0.002","0.063","0.174","0.047","7.6","769.7","93.5"
"2022-01-12 03:05:00",149393,"0.002","0.063","0.173","0.047","7.6","769.6","93.9"
"2022-01-12 03:06:00",149394,"0.002","0.058","0.170","0.047","7.6","769.6","94.2"
"2022-01-12 03:07:00",149395,"0.002","0.058","0.171","0.047","7.6","769.6","94.1"
"2022-01-12 03:08:00",149396,"0.002","0.063","0.174","0.047","7.7","769.6","93.9"
"2022-01-12 03:09:00",149397,"0.002","0.063","0.175","0.047","7.7","769.6","93.8"
"2022-01-12 03:10:00",149398,"0.002","0.064","0.176","0.047","7.7","769.6","93.6"
"2022-01-12 03:11:00",149399,"0.002","0.063","0.178","0.047","7.6","769.6","93.6"
"2022-01-12 03:12:00",149400,"0.002","0.063","0.180","0.047","7.6","769.7","93.7"
"2022-01-12 03:13:00",149401,"0.003","0.062","0.182","0.047","7.6","769.7","93.9"
"2022-01-12 03:14:00",149402,"0.003","0.062","0.182","0.047","7.6","769.6","93.9"
"2022-01-12 03:15:00",149403,"0.003","0.057","0.181","0.047","7.6","769.6","94.0"
"2022-01-12 03:16:00",149404,"0.003","0.056","0.185","0.047","7.6","769.6","94.0"
"2022-01-12 03:17:00",149405,"0.002","0.062","0.194","0.047","7.7","769.6","93.9"
"2022-01-12 03:18:00",149406,"0.002","0.062","0.199","0.047","7.7","769.6","93.7"
"2022-01-12 03:19:00",149407,"0.002","0.063","0.202","0.047","7.8","769.6","93.4"
"2022-01-12 03:20:00",149408,"0.002","0.063","0.204","0.047","7.8","769.6","93.0"
"2022-01-12 03:21:00",149409,"0.002","0.062","0.204","0.047","7.9","769.6","92.9"
"2022-01-12 03:22:00",149410,"0.002","0.063","0.205","0.047","7.9","769.6","92.5"
"2022-01-12 03:23:00",149411,"0.002","0.063","0.205","0.047","8.0","769.6","92.2"
"2022-01-12 03:24:00",149412,"0.002","0.063","0.205","0.047","7.9","769.5","91.9"
"2022-01-12 03:25:00",149413,"0.001","0.064","0.205","0.047","7.8","769.5","92.0"
"2022-01-12 03:26:00",149414,"0.001","0.064","0.206","0.047","7.9","769.5","92.2"
"2022-01-12 03:27:00",149415,"0.002","0.065","0.209","0.047","7.9","769.5","92.4"
"2022-01-12 03:28:00",149416,"0.002","0.067","0.213","0.047","7.9","769.5","92.4"
"2022-01-12 03:29:00",149417,"0.002","0.068","0.217","0.047","7.9","769.5","92.4"
"2022-01-12 03:30:00",149418,"0.001","0.069","0.219","0.047","7.9","769.5","92.5"
"2022-01-12 03:31:00",149419,"0.001","0.070","0.221","0.047","7.9","769.3","92.6"
"2022-01-12 03:32:00",149420,"0.001","0.070","0.223","0.047","7.9","769.5","92.9"
"2022-01-12 03:33:00",149421,"0.002","0.070","0.225","0.048","7.7","769.5","93.1"
"2022-01-12 03:34:00",149422,"0.002","0.070","0.226","0.047","7.8","769.5","93.6"
"2022-01-12 03:35:00",149423,"0.003","0.065","0.226","0.047","7.6","769.5","94.1"
"2022-01-12 03:36:00",149424,"0.003","0.066","0.228","0.047","7.6","769.5","94.5"
"2022-01-12 03:37:00",149425,"0.004","0.065","0.228","0.047","7.8","769.5","94.6"
"2022-01-12 03:38:00",149426,"0.004","0.065","0.229","0.047","7.7","769.4","94.4"
"2022-01-12 03:39:00",149427,"0.004","0.065","0.231","0.046","7.7","769.4","94.6"
"2022-01-12 03:40:00",149428,"0.005","0.065","0.231","0.046","7.7","769.4","94.7"
"2022-01-12 03:41:00",149429,"0.005","0.064","0.228","0.046","7.9","769.2","94.6"
"2022-01-12 03:42:00",149430,"0.005","0.063","0.222","0.046","7.9","769.4","94.1"
"2022-01-12 03:43:00",149431,"0.004","0.063","0.218","0.046","7.9","769.4","94.0"
"2022-01-12 03:44:00",149432,"0.004","0.068","0.216","0.046","7.9","769.4","93.8"
"2022-01-12 03:45:00",149433,"0.004","0.068","0.213","0.046","7.9","769.4","93.6"
"2022-01-12 03:46:00",149434,"0.004","0.068","0.211","0.046","8.0","769.4","93.4"
"2022-01-12 03:47:00",149435,"0.004","0.067","0.211","0.046","8.0","769.3","93.3"
"2022-01-12 03:48:00",149436,"0.004","0.067","0.216","0.046","8.0","769.3","93.1"
"2022-01-12 03:49:00",149437,"0.004","0.068","0.222","0.046","8.0","769.3","92.9"
"2022-01-12 03:50:00",149438,"0.004","0.068","0.229","0.046","7.8","769.2","93.0"
"2022-01-12 03:51:00",149439,"0.004","0.067","0.245","0.046","7.8","769.2","93.4"
"2022-01-12 03:52:00",149440,"0.004","0.069","0.269","0.046","7.9","769.3","93.5"
"2022-01-12 03:53:00",149441,"0.004","0.070","0.290","0.046","7.9","769.3","93.5"
"2022-01-12 03:54:00",149442,"0.004","0.071","0.303","0.046","8.0","769.3","93.4"
"2022-01-12 03:55:00",149443,"0.004","0.072","0.311","0.046","8.0","769.3","93.3"
"2022-01-12 03:56:00",149444,"0.004","0.072","0.314","0.046","8.0","769.3","93.3"
"2022-01-12 03:57:00",149445,"0.004","0.073","0.312","0.046","7.9","769.3","93.4"
"2022-01-12 03:58:00",149446,"0.004","0.074","0.306","0.046","7.9","769.3","93.4"
"2022-01-12 03:59:00",149447,"0.003","0.074","0.301","0.046","7.8","769.3","93.5"
"2022-01-12 04:00:00",149448,"0.003","0.074","0.296","0.046","7.7","769.1","93.8"
"2022-01-12 04:01:00",149449,"0.003","0.068","0.290","0.046","7.8","769.2","94.0"
"2022-01-12 04:02:00",149450,"0.002","0.068","0.286","0.046","7.8","769.2","94.0"
"2022-01-12 04:03:00",149451,"0.002","0.072","0.283","0.046","7.8","769.2","93.9"
"2022-01-12 04:04:00",149452,"0.001","0.073","0.281","0.047","7.9","769.2","93.7"
"2022-01-12 04:05:00",149453,"0.001","0.075","0.281","0.047","7.9","769.2","93.5"
"2022-01-12 04:06:00",149454,"0.001","0.075","0.278","0.048","7.9","769.2","93.6"
"2022-01-12 04:07:00",149455,"0.001","0.075","0.275","0.047","7.9","769.2","93.7"
"2022-01-12 04:08:00",149456,"0.001","0.070","0.267","0.047","7.8","769.2","94.0"
"2022-01-12 04:09:00",149457,"0.002","0.070","0.260","0.047","7.9","769.2","94.2"
"2022-01-12 04:10:00",149458,"0.002","0.069","0.253","0.047","7.9","769.1","94.3"
"2022-01-12 04:11:00",149459,"0.002","0.068","0.247","0.047","7.9","769.2","94.2"
"2022-01-12 04:12:00",149460,"0.002","0.068","0.242","0.047","7.9","769.2","94.3"
"2022-01-12 04:13:00",149461,"0.002","0.067","0.237","0.047","7.9","769.2","94.3"
"2022-01-12 04:14:00",149462,"0.002","0.066","0.234","0.047","7.9","769.2","94.3"
"2022-01-12 04:15:00",149463,"0.002","0.066","0.233","0.048","7.8","769.2","94.3"
"2022-01-12 04:16:00",149464,"0.002","0.065","0.233","0.048","7.8","769.2","94.4"
"2022-01-12 04:17:00",149465,"0.002","0.065","0.233","0.048","7.6","769.2","94.6"
"2022-01-12 04:18:00",149466,"0.002","0.065","0.234","0.048","7.6","769.2","95.0"
"2022-01-12 04:19:00",149467,"0.002","0.065","0.235","0.048","7.6","769.2","95.4"
"2022-01-12 04:20:00",149468,"0.002","0.064","0.235","0.047","7.6","769.1","95.6"
"2022-01-12 04:21:00",149469,"0.002","0.062","0.231","0.047","7.7","769.2","95.7"
"2022-01-12 04:22:00",149470,"0.002","0.060","0.227","0.047","7.7","769.2","95.6"
"2022-01-12 04:23:00",149471,"0.002","0.060","0.222","0.047","7.7","769.2","95.6"
"2022-01-12 04:24:00",149472,"0.002","0.059","0.218","0.048","7.7","769.3","95.6"
"2022-01-12 04:25:00",149473,"0.002","0.059","0.215","0.048","7.7","769.3","95.6"
"2022-01-12 04:26:00",149474,"0.002","0.059","0.212","0.048","7.7","769.3","95.7"
"2022-01-12 04:27:00",149475,"0.002","0.058","0.209","0.047","7.7","769.3","95.9"
"2022-01-12 04:28:00",149476,"0.002","0.059","0.204","0.047","7.6","769.3","96.2"
"2022-01-12 04:29:00",149477,"0.002","0.058","0.200","0.047","7.6","769.4","96.5"
"2022-01-12 04:30:00",149478,"0.002","0.058","0.196","0.047","7.6","769.2","96.7"
"2022-01-12 04:31:00",149479,"0.002","0.058","0.193","0.047","7.6","769.4","96.8"
"2022-01-12 04:32:00",149480,"0.002","0.058","0.191","0.047","7.5","769.4","96.9"
"2022-01-12 04:33:00",149481,"-0.002","0.059","0.187","0.047","7.6","769.4","97.1"
"2022-01-12 04:34:00",149482,"0.001","0.060","0.188","0.049","7.5","769.4","96.9"
"2022-01-12 04:35:00",149483,"-0.001","0.060","0.184","0.047","7.6","769.4","97.1"
"2022-01-12 04:36:00",149484,"-0.001","0.060","0.184","0.048","7.5","769.5","97.1"
"2022-01-12 04:37:00",149485,"-0.001","0.061","0.184","0.048","7.4","769.5","97.4"
"2022-01-12 04:38:00",149486,"-0.000","0.061","0.185","0.048","7.5","769.5","97.6"
"2022-01-12 04:39:00",149487,"-0.000","0.061","0.186","0.048","7.4","769.5","97.6"
"2022-01-12 04:40:00",149488,"-0.000","0.062","0.185","0.048","7.5","769.3","97.6"
"2022-01-12 04:41:00",149489,"-0.001","0.062","0.183","0.048","7.5","769.4","97.5"
"2022-01-12 04:42:00",149490,"-0.001","0.062","0.180","0.047","7.5","769.5","97.3"
"2022-01-12 04:43:00",149491,"-0.001","0.062","0.177","0.047","7.4","769.5","97.2"
"2022-01-12 04:44:00",149492,"-0.001","0.062","0.173","0.048","7.4","769.5","97.4"
"2022-01-12 04:45:00",149493,"-0.000","0.062","0.170","0.048","7.4","769.5","97.6"
"2022-01-12 04:46:00",149494,"-0.000","0.062","0.167","0.048","7.4","769.5","97.5"
"2022-01-12 04:47:00",149495,"-0.000","0.062","0.165","0.048","7.3","769.5","97.6"
"2022-01-12 04:48:00",149496,"-0.000","0.062","0.163","0.048","7.4","769.5","97.8"
"2022-01-12 04:49:00",149497,"-0.001","0.062","0.160","0.047","7.4","769.5","97.9"
"2022-01-12 04:50:00",149498,"-0.001","0.062","0.157","0.047","7.4","769.4","97.8"
"2022-01-12 04:51:00",149499,"-0.002","0.061","0.153","0.047","7.5","769.5","97.6"
