"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-03 00:00:00",136248,"0.004","0.095","0.143","0.072","10.2","769.5","96.0"
"2022-01-03 00:01:00",136249,"0.004","0.095","0.139","0.074","10.1","769.6","96.0"
"2022-01-03 00:02:00",136250,"0.004","0.095","0.137","0.075","10.1","769.6","95.9"
"2022-01-03 00:03:00",136251,"0.004","0.094","0.134","0.076","10.0","769.7","96.1"
"2022-01-03 00:04:00",136252,"0.004","0.094","0.131","0.076","10.0","769.6","96.2"
"2022-01-03 00:05:00",136253,"0.004","0.094","0.128","0.077","10.1","769.6","96.2"
"2022-01-03 00:06:00",136254,"0.004","0.094","0.126","0.076","10.1","769.6","96.1"
"2022-01-03 00:07:00",136255,"0.004","0.094","0.124","0.077","10.1","769.6","96.1"
"2022-01-03 00:08:00",136256,"0.004","0.094","0.123","0.077","10.1","769.5","96.0"
"2022-01-03 00:09:00",136257,"0.004","0.094","0.121","0.077","10.1","769.5","96.1"
"2022-01-03 00:10:00",136258,"0.004","0.094","0.120","0.078","10.2","769.4","96.1"
"2022-01-03 00:11:00",136259,"0.004","0.094","0.120","0.078","10.2","769.5","96.0"
"2022-01-03 00:12:00",136260,"0.004","0.093","0.121","0.074","10.3","769.5","95.8"
"2022-01-03 00:13:00",136261,"0.005","0.093","0.122","0.074","10.2","769.5","95.8"
"2022-01-03 00:14:00",136262,"0.005","0.094","0.122","0.073","10.2","769.5","96.0"
"2022-01-03 00:15:00",136263,"0.005","0.094","0.123","0.072","10.2","769.5","95.9"
"2022-01-03 00:16:00",136264,"0.005","0.094","0.125","0.073","10.1","769.5","96.1"
"2022-01-03 00:17:00",136265,"0.005","0.095","0.126","0.073","10.2","769.5","96.2"
"2022-01-03 00:18:00",136266,"0.005","0.095","0.126","0.073","10.2","769.5","96.2"
"2022-01-03 00:19:00",136267,"0.005","0.095","0.126","0.074","10.2","769.5","96.2"
"2022-01-03 00:20:00",136268,"0.005","0.095","0.127","0.074","10.3","769.4","96.1"
"2022-01-03 00:21:00",136269,"0.005","0.094","0.126","0.072","10.3","769.5","95.9"
"2022-01-03 00:22:00",136270,"0.006","0.094","0.127","0.071","10.2","769.5","96.1"
"2022-01-03 00:23:00",136271,"0.006","0.095","0.129","0.071","10.1","769.5","96.4"
"2022-01-03 00:24:00",136272,"0.006","0.095","0.131","0.070","10.1","769.5","96.7"
"2022-01-03 00:25:00",136273,"0.003","0.095","0.130","0.069","10.1","769.5","97.0"
"2022-01-03 00:26:00",136274,"0.003","0.095","0.132","0.080","10.1","769.5","97.1"
"2022-01-03 00:27:00",136275,"0.003","0.095","0.132","0.079","10.0","769.5","97.2"
"2022-01-03 00:28:00",136276,"0.003","0.095","0.131","0.079","10.0","769.5","97.5"
"2022-01-03 00:29:00",136277,"0.003","0.096","0.129","0.078","10.1","769.5","97.6"
"2022-01-03 00:30:00",136278,"0.002","0.096","0.126","0.078","10.1","769.4","97.5"
"2022-01-03 00:31:00",136279,"0.002","0.096","0.123","0.079","10.1","769.5","97.6"
"2022-01-03 00:32:00",136280,"0.001","0.096","0.121","0.080","10.0","769.5","97.5"
"2022-01-03 00:33:00",136281,"0.001","0.096","0.120","0.081","10.0","769.5","97.7"
"2022-01-03 00:34:00",136282,"0.001","0.096","0.121","0.085","10.0","769.4","97.6"
"2022-01-03 00:35:00",136283,"0.001","0.096","0.121","0.087","9.9","769.4","97.6"
"2022-01-03 00:36:00",136284,"0.001","0.096","0.121","0.087","9.8","769.4","97.7"
"2022-01-03 00:37:00",136285,"0.001","0.095","0.120","0.088","9.9","769.5","97.9"
"2022-01-03 00:38:00",136286,"0.001","0.096","0.119","0.088","9.8","769.5","97.7"
"2022-01-03 00:39:00",136287,"0.000","0.096","0.117","0.089","9.8","769.5","97.7"
"2022-01-03 00:40:00",136288,"-0.000","0.095","0.115","0.090","9.8","769.3","97.9"
"2022-01-03 00:41:00",136289,"-0.000","0.095","0.114","0.089","9.8","769.5","97.9"
"2022-01-03 00:42:00",136290,"-0.000","0.095","0.112","0.090","9.8","769.5","97.7"
"2022-01-03 00:43:00",136291,"-0.000","0.094","0.110","0.091","9.8","769.5","97.8"
"2022-01-03 00:44:00",136292,"-0.000","0.095","0.109","0.091","9.7","769.5","98.0"
"2022-01-03 00:45:00",136293,"-0.001","0.095","0.107","0.091","9.7","769.5","98.2"
"2022-01-03 00:46:00",136294,"-0.001","0.095","0.105","0.090","9.7","769.5","98.2"
"2022-01-03 00:47:00",136295,"-0.001","0.095","0.105","0.090","9.7","769.4","98.3"
"2022-01-03 00:48:00",136296,"-0.001","0.094","0.104","0.090","9.7","769.4","98.7"
"2022-01-03 00:49:00",136297,"-0.001","0.095","0.102","0.088","9.8","769.4","98.6"
"2022-01-03 00:50:00",136298,"-0.002","0.095","0.101","0.086","9.8","769.3","98.1"
"2022-01-03 00:51:00",136299,"-0.002","0.095","0.100","0.086","9.7","769.4","97.8"
"2022-01-03 00:52:00",136300,"-0.002","0.094","0.099","0.087","9.7","769.4","98.0"
"2022-01-03 00:53:00",136301,"-0.001","0.094","0.099","0.089","9.6","769.4","98.0"
"2022-01-03 00:54:00",136302,"-0.001","0.095","0.098","0.090","9.6","769.4","98.1"
"2022-01-03 00:55:00",136303,"-0.001","0.095","0.098","0.090","9.6","769.4","98.3"
"2022-01-03 00:56:00",136304,"-0.001","0.095","0.098","0.090","9.6","769.4","98.3"
"2022-01-03 00:57:00",136305,"-0.001","0.095","0.098","0.090","9.6","769.4","98.4"
"2022-01-03 00:58:00",136306,"-0.000","0.095","0.097","0.090","9.6","769.4","98.6"
"2022-01-03 00:59:00",136307,"-0.000","0.095","0.096","0.091","9.6","769.4","98.5"
"2022-01-03 01:00:00",136308,"-0.000","0.095","0.095","0.091","9.6","769.3","98.5"
"2022-01-03 01:01:00",136309,"0.000","0.095","0.095","0.091","9.5","769.4","98.8"
"2022-01-03 01:02:00",136310,"-0.000","0.095","0.095","0.090","9.6","769.4","98.9"
"2022-01-03 01:03:00",136311,"-0.001","0.095","0.095","0.088","9.7","769.4","98.8"
"2022-01-03 01:04:00",136312,"-0.001","0.095","0.094","0.087","9.6","769.4","98.6"
"2022-01-03 01:05:00",136313,"-0.002","0.095","0.094","0.086","9.6","769.4","98.7"
"2022-01-03 01:06:00",136314,"-0.002","0.095","0.093","0.085","9.7","769.4","98.7"
"2022-01-03 01:07:00",136315,"-0.002","0.095","0.094","0.085","9.7","769.4","98.4"
"2022-01-03 01:08:00",136316,"-0.002","0.095","0.095","0.086","9.6","769.4","98.4"
"2022-01-03 01:09:00",136317,"-0.002","0.095","0.097","0.086","9.6","769.4","98.4"
"2022-01-03 01:10:00",136318,"-0.002","0.095","0.098","0.086","9.7","769.3","98.3"
"2022-01-03 01:11:00",136319,"-0.002","0.095","0.100","0.086","9.7","769.4","98.2"
"2022-01-03 01:12:00",136320,"-0.002","0.095","0.102","0.085","9.6","769.4","98.2"
"2022-01-03 01:13:00",136321,"-0.002","0.095","0.104","0.084","9.8","769.4","98.2"
"2022-01-03 01:14:00",136322,"-0.002","0.095","0.106","0.083","9.8","769.4","97.9"
"2022-01-03 01:15:00",136323,"-0.002","0.095","0.108","0.083","9.8","769.4","97.6"
"2022-01-03 01:16:00",136324,"-0.002","0.095","0.109","0.083","9.8","769.3","97.2"
"2022-01-03 01:17:00",136325,"-0.002","0.095","0.111","0.083","9.8","769.4","97.1"
"2022-01-03 01:18:00",136326,"0.002","0.095","0.115","0.084","9.8","769.3","96.9"
"2022-01-03 01:19:00",136327,"-0.001","0.095","0.114","0.079","9.7","769.3","97.0"
"2022-01-03 01:20:00",136328,"-0.001","0.095","0.116","0.086","9.5","769.2","97.3"
"2022-01-03 01:21:00",136329,"-0.000","0.095","0.117","0.087","9.4","769.4","98.0"
"2022-01-03 01:22:00",136330,"-0.000","0.095","0.117","0.088","9.4","769.3","98.4"
"2022-01-03 01:23:00",136331,"-0.001","0.095","0.117","0.088","9.5","769.4","98.5"
"2022-01-03 01:24:00",136332,"-0.001","0.095","0.115","0.087","9.4","769.3","98.6"
"2022-01-03 01:25:00",136333,"-0.001","0.094","0.113","0.086","9.4","769.4","98.8"
"2022-01-03 01:26:00",136334,"-0.002","0.094","0.111","0.086","9.5","769.4","98.7"
"2022-01-03 01:27:00",136335,"-0.002","0.094","0.110","0.085","9.4","769.4","98.7"
"2022-01-03 01:28:00",136336,"-0.000","0.093","0.108","0.084","9.4","769.4","98.6"
"2022-01-03 01:29:00",136337,"-0.001","0.094","0.107","0.083","9.5","769.4","98.6"
"2022-01-03 01:30:00",136338,"-0.001","0.093","0.106","0.084","9.5","769.2","98.6"
"2022-01-03 01:31:00",136339,"-0.003","0.093","0.106","0.085","9.3","769.3","98.6"
"2022-01-03 01:32:00",136340,"-0.002","0.093","0.105","0.081","9.3","769.3","99.0"
"2022-01-03 01:33:00",136341,"-0.002","0.094","0.105","0.081","9.3","769.3","99.3"
"2022-01-03 01:34:00",136342,"-0.002","0.094","0.104","0.081","9.3","769.3","99.4"
"2022-01-03 01:35:00",136343,"-0.003","0.094","0.103","0.081","9.3","769.3","99.3"
"2022-01-03 01:36:00",136344,"-0.002","0.094","0.102","0.081","9.2","769.3","99.7"
"2022-01-03 01:37:00",136345,"-0.002","0.094","0.101","0.083","9.2","769.3","99.9"
"2022-01-03 01:38:00",136346,"-0.002","0.094","0.100","0.083","9.2","769.3","99.9"
"2022-01-03 01:39:00",136347,"-0.002","0.095","0.099","0.083","9.2","769.3","99.9"
"2022-01-03 01:40:00",136348,"-0.002","0.095","0.098","0.082","9.2","769.1","99.9"
"2022-01-03 01:41:00",136349,"-0.003","0.095","0.097","0.082","9.2","769.3","99.9"
"2022-01-03 01:42:00",136350,"-0.003","0.094","0.096","0.082","9.3","769.3","99.9"
"2022-01-03 01:43:00",136351,"-0.003","0.094","0.096","0.082","9.3","769.3","99.9"
"2022-01-03 01:44:00",136352,"-0.003","0.094","0.096","0.082","9.3","769.3","99.9"
"2022-01-03 01:45:00",136353,"-0.000","0.094","0.095","0.081","9.3","769.3","99.9"
"2022-01-03 01:46:00",136354,"-0.000","0.094","0.094","0.081","9.3","769.3","99.9"
"2022-01-03 01:47:00",136355,"-0.000","0.094","0.094","0.081","9.4","769.3","99.9"
"2022-01-03 01:48:00",136356,"-0.003","0.094","0.095","0.081","9.3","769.2","99.9"
"2022-01-03 01:49:00",136357,"-0.002","0.094","0.097","0.082","9.3","769.2","99.9"
"2022-01-03 01:50:00",136358,"-0.002","0.094","0.098","0.082","9.3","769.1","99.9"
"2022-01-03 01:51:00",136359,"-0.002","0.094","0.099","0.081","9.4","769.2","99.9"
"2022-01-03 01:52:00",136360,"-0.001","0.094","0.101","0.082","9.4","769.2","99.9"
"2022-01-03 01:53:00",136361,"-0.001","0.094","0.102","0.082","9.4","769.2","99.9"
"2022-01-03 01:54:00",136362,"-0.001","0.094","0.102","0.082","9.4","769.2","99.9"
"2022-01-03 01:55:00",136363,"-0.001","0.094","0.103","0.082","9.5","769.2","99.9"
"2022-01-03 01:56:00",136364,"-0.001","0.094","0.104","0.082","9.4","769.1","99.6"
"2022-01-03 01:57:00",136365,"-0.001","0.093","0.104","0.083","9.4","769.1","99.5"
"2022-01-03 01:58:00",136366,"-0.000","0.093","0.104","0.084","9.3","769.1","99.9"
"2022-01-03 01:59:00",136367,"-0.000","0.094","0.105","0.085","9.3","769.1","99.9"
"2022-01-03 02:00:00",136368,"-0.001","0.094","0.105","0.085","9.3","769.0","99.9"
"2022-01-03 02:01:00",136369,"-0.001","0.094","0.104","0.085","9.3","769.1","99.9"
"2022-01-03 02:02:00",136370,"-0.001","0.094","0.104","0.085","9.3","769.1","99.9"
"2022-01-03 02:03:00",136371,"-0.001","0.094","0.102","0.084","9.3","769.1","99.9"
"2022-01-03 02:04:00",136372,"-0.001","0.094","0.100","0.083","9.3","769.1","99.9"
"2022-01-03 02:05:00",136373,"-0.002","0.095","0.098","0.083","9.4","769.0","99.9"
"2022-01-03 02:06:00",136374,"-0.002","0.095","0.097","0.082","9.3","769.0","99.9"
"2022-01-03 02:07:00",136375,"-0.002","0.095","0.096","0.082","9.3","769.0","99.9"
"2022-01-03 02:08:00",136376,"-0.002","0.095","0.096","0.082","9.3","769.0","99.9"
"2022-01-03 02:09:00",136377,"-0.002","0.095","0.095","0.082","9.3","769.0","99.9"
"2022-01-03 02:10:00",136378,"-0.002","0.095","0.096","0.082","9.3","768.9","99.9"
"2022-01-03 02:11:00",136379,"-0.002","0.095","0.096","0.082","9.3","769.0","99.9"
"2022-01-03 02:12:00",136380,"-0.002","0.095","0.096","0.082","9.3","769.0","99.9"
"2022-01-03 02:13:00",136381,"-0.002","0.095","0.095","0.082","9.3","769.0","99.9"
"2022-01-03 02:14:00",136382,"-0.003","0.095","0.095","0.082","9.3","769.0","99.9"
"2022-01-03 02:15:00",136383,"-0.000","0.095","0.094","0.080","9.4","769.0","99.9"
"2022-01-03 02:16:00",136384,"-0.000","0.095","0.094","0.079","9.4","769.0","99.9"
"2022-01-03 02:17:00",136385,"-0.001","0.095","0.092","0.078","9.3","769.0","99.9"
