"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"2022-01-16 02:20:00",155108,"0.017","0.065","0.422","0.054","10.0","765.4","72.2"
"2022-01-16 02:21:00",155109,"0.017","0.065","0.409","0.054","9.8","765.2","72.0"
"2022-01-16 02:22:00",155110,"0.018","0.066","0.404","0.054","9.7","765.3","72.1"
"2022-01-16 02:23:00",155111,"0.018","0.066","0.409","0.053","9.7","765.3","72.3"
"2022-01-16 02:24:00",155112,"0.018","0.066","0.414","0.053","9.7","765.4","72.4"
"2022-01-16 02:25:00",155113,"0.018","0.065","0.418","0.053","9.7","765.5","72.2"
"2022-01-16 02:26:00",155114,"0.018","0.065","0.422","0.053","9.7","765.5","72.4"
"2022-01-16 02:27:00",155115,"0.018","0.064","0.420","0.053","9.8","765.5","72.6"
"2022-01-16 02:28:00",155116,"0.019","0.062","0.414","0.053","9.6","765.5","72.6"
"2022-01-16 02:29:00",155117,"0.019","0.062","0.412","0.053","9.7","765.5","73.1"
"2022-01-16 02:30:00",155118,"0.020","0.062","0.409","0.052","9.8","765.5","73.4"
"2022-01-16 02:31:00",155119,"0.020","0.061","0.402","0.052","9.8","765.4","73.4"
"2022-01-16 02:32:00",155120,"0.020","0.061","0.395","0.051","9.9","765.4","73.1"
"2022-01-16 02:33:00",155121,"0.019","0.062","0.390","0.051","9.9","765.4","73.0"
"2022-01-16 02:34:00",155122,"0.018","0.062","0.386","0.052","9.9","765.4","72.7"
"2022-01-16 02:35:00",155123,"0.019","0.063","0.386","0.053","9.9","765.5","72.5"
"2022-01-16 02:36:00",155124,"0.019","0.063","0.391","0.052","9.8","765.5","72.4"
"2022-01-16 02:37:00",155125,"0.018","0.064","0.398","0.052","9.9","765.6","72.2"
"2022-01-16 02:38:00",155126,"0.018","0.065","0.404","0.052","9.9","765.5","72.0"
"2022-01-16 02:39:00",155127,"0.018","0.065","0.408","0.055","9.9","765.5","71.9"
"2022-01-16 02:40:00",155128,"0.018","0.065","0.408","0.053","10.0","765.6","72.0"
"2022-01-16 02:41:00",155129,"0.019","0.065","0.404","0.053","9.9","765.6","72.5"
"2022-01-16 02:42:00",155130,"0.019","0.064","0.400","0.053","9.9","765.8","72.3"
"2022-01-16 02:43:00",155131,"0.019","0.063","0.400","0.053","9.9","765.8","72.3"
"2022-01-16 02:44:00",155132,"0.018","0.062","0.403","0.052","9.9","765.7","72.2"
"2022-01-16 02:45:00",155133,"0.018","0.062","0.406","0.052","9.7","765.6","72.4"
"2022-01-16 02:46:00",155134,"0.018","0.062","0.412","0.052","9.6","765.6","73.0"
"2022-01-16 02:47:00",155135,"0.018","0.063","0.421","0.052","9.6","765.7","73.1"
"2022-01-16 02:48:00",155136,"0.018","0.063","0.429","0.053","9.5","765.6","73.3"
"2022-01-16 02:49:00",155137,"0.018","0.064","0.438","0.053","9.6","765.6","73.4"
"2022-01-16 02:50:00",155138,"0.018","0.063","0.444","0.053","9.6","765.5","73.3"
"2022-01-16 02:51:00",155139,"0.018","0.063","0.447","0.052","9.8","765.4","72.9"
"2022-01-16 02:52:00",155140,"0.018","0.064","0.445","0.053","9.9","765.6","72.6"
"2022-01-16 02:53:00",155141,"0.018","0.064","0.439","0.053","9.8","765.6","72.7"
"2022-01-16 02:54:00",155142,"0.019","0.064","0.437","0.053","9.8","765.7","72.6"
"2022-01-16 02:55:00",155143,"0.019","0.063","0.438","0.053","9.7","765.6","72.3"
"2022-01-16 02:56:00",155144,"0.020","0.062","0.439","0.052","9.8","765.6","72.6"
"2022-01-16 02:57:00",155145,"0.020","0.062","0.440","0.052","9.7","765.7","72.5"
"2022-01-16 02:58:00",155146,"0.019","0.062","0.441","0.052","9.7","765.7","72.5"
"2022-01-16 02:59:00",155147,"0.019","0.062","0.443","0.052","9.6","765.7","72.6"
"2022-01-16 03:00:00",155148,"0.019","0.062","0.448","0.052","9.5","765.7","72.7"
"2022-01-16 03:01:00",155149,"0.019","0.062","0.452","0.052","9.7","765.5","72.4"
"2022-01-16 03:02:00",155150,"0.018","0.062","0.452","0.053","9.8","765.7","71.7"
"2022-01-16 03:03:00",155151,"0.018","0.062","0.451","0.054","9.7","765.7","71.7"
"2022-01-16 03:04:00",155152,"0.018","0.062","0.451","0.054","9.7","765.7","71.5"
"2022-01-16 03:05:00",155153,"0.018","0.062","0.449","0.054","9.8","765.7","71.0"
"2022-01-16 03:06:00",155154,"0.017","0.061","0.445","0.054","9.8","765.7","70.5"
"2022-01-16 03:07:00",155155,"0.017","0.061","0.438","0.055","9.9","765.6","70.2"
"2022-01-16 03:08:00",155156,"0.017","0.062","0.431","0.055","9.9","765.7","70.0"
"2022-01-16 03:09:00",155157,"0.017","0.062","0.425","0.056","9.9","765.7","69.7"
"2022-01-16 03:10:00",155158,"0.016","0.061","0.419","0.056","9.9","765.7","69.8"
"2022-01-16 03:11:00",155159,"0.016","0.059","0.412","0.057","9.9","765.6","69.8"
"2022-01-16 03:12:00",155160,"0.016","0.059","0.408","0.057","9.8","765.7","70.1"
"2022-01-16 03:13:00",155161,"0.016","0.058","0.404","0.058","9.8","765.7","70.0"
"2022-01-16 03:14:00",155162,"0.016","0.058","0.401","0.058","9.8","765.7","70.1"
"2022-01-16 03:15:00",155163,"0.016","0.059","0.398","0.057","9.8","765.6","70.0"
"2022-01-16 03:16:00",155164,"0.016","0.059","0.395","0.057","9.8","765.6","70.1"
"2022-01-16 03:17:00",155165,"0.016","0.058","0.394","0.058","9.6","765.6","70.6"
"2022-01-16 03:18:00",155166,"0.016","0.058","0.394","0.058","9.6","765.5","71.0"
"2022-01-16 03:19:00",155167,"0.016","0.058","0.399","0.058","9.6","765.5","71.0"
"2022-01-16 03:20:00",155168,"0.016","0.058","0.405","0.058","9.7","765.5","70.7"
"2022-01-16 03:21:00",155169,"0.016","0.059","0.406","0.057","9.6","765.4","70.8"
"2022-01-16 03:22:00",155170,"0.017","0.059","0.405","0.057","9.6","765.5","71.1"
"2022-01-16 03:23:00",155171,"0.017","0.059","0.407","0.057","9.7","765.5","71.0"
"2022-01-16 03:24:00",155172,"0.017","0.059","0.409","0.057","9.6","765.6","71.4"
"2022-01-16 03:25:00",155173,"0.016","0.060","0.412","0.057","9.7","765.6","71.5"
"2022-01-16 03:26:00",155174,"0.016","0.060","0.418","0.057","9.7","765.6","71.6"
"2022-01-16 03:27:00",155175,"0.016","0.061","0.425","0.058","9.7","765.5","71.5"
"2022-01-16 03:28:00",155176,"0.016","0.061","0.437","0.058","9.7","765.5","71.7"
"2022-01-16 03:29:00",155177,"0.016","0.062","0.451","0.055","9.6","765.4","72.0"
"2022-01-16 03:30:00",155178,"0.016","0.062","0.461","0.055","9.6","765.4","72.3"
"2022-01-16 03:31:00",155179,"0.016","0.062","0.467","0.055","9.7","765.3","72.4"
"2022-01-16 03:32:00",155180,"0.016","0.062","0.470","0.055","9.7","765.4","72.5"
"2022-01-16 03:33:00",155181,"0.016","0.062","0.471","0.056","9.7","765.4","72.5"
"2022-01-16 03:34:00",155182,"0.016","0.062","0.471","0.056","9.7","765.4","72.4"
"2022-01-16 03:35:00",155183,"0.016","0.062","0.471","0.056","9.8","765.4","72.3"
"2022-01-16 03:36:00",155184,"0.015","0.063","0.472","0.056","9.7","765.4","72.2"
"2022-01-16 03:37:00",155185,"0.015","0.064","0.472","0.057","9.6","765.4","72.4"
"2022-01-16 03:38:00",155186,"0.015","0.063","0.471","0.057","9.6","765.3","72.7"
"2022-01-16 03:39:00",155187,"0.015","0.063","0.471","0.057","9.6","765.3","72.8"
"2022-01-16 03:40:00",155188,"0.015","0.064","0.468","0.057","9.6","765.3","72.8"
"2022-01-16 03:41:00",155189,"0.015","0.064","0.463","0.057","9.6","765.2","72.9"
"2022-01-16 03:42:00",155190,"0.014","0.065","0.457","0.056","9.7","765.3","72.7"
"2022-01-16 03:43:00",155191,"0.014","0.066","0.452","0.056","9.5","765.3","73.2"
"2022-01-16 03:44:00",155192,"0.013","0.066","0.451","0.056","9.4","765.3","73.7"
"2022-01-16 03:45:00",155193,"0.009","0.066","0.448","0.056","9.4","765.3","74.1"
"2022-01-16 03:46:00",155194,"0.008","0.066","0.446","0.064","9.4","765.3","74.4"
"2022-01-16 03:47:00",155195,"0.008","0.067","0.445","0.065","9.4","765.3","74.5"
"2022-01-16 03:48:00",155196,"0.008","0.066","0.445","0.065","9.4","765.3","74.5"
"2022-01-16 03:49:00",155197,"0.008","0.066","0.443","0.064","9.3","765.3","74.7"
"2022-01-16 03:50:00",155198,"0.009","0.067","0.441","0.063","9.3","765.4","74.8"
"2022-01-16 03:51:00",155199,"0.010","0.067","0.440","0.063","9.4","765.3","74.8"
"2022-01-16 03:52:00",155200,"0.010","0.067","0.438","0.063","9.4","765.4","74.6"
"2022-01-16 03:53:00",155201,"0.009","0.067","0.434","0.063","9.5","765.4","74.3"
"2022-01-16 03:54:00",155202,"0.012","0.067","0.434","0.065","9.5","765.3","73.9"
"2022-01-16 03:55:00",155203,"0.012","0.067","0.433","0.059","9.5","765.3","73.9"
"2022-01-16 03:56:00",155204,"0.013","0.066","0.434","0.059","9.5","765.3","73.9"
"2022-01-16 03:57:00",155205,"0.013","0.067","0.436","0.058","9.5","765.3","73.9"
"2022-01-16 03:58:00",155206,"0.014","0.067","0.436","0.058","9.5","765.3","73.9"
"2022-01-16 03:59:00",155207,"0.010","0.067","0.432","0.056","9.5","765.3","74.0"
"2022-01-16 04:00:00",155208,"0.013","0.067","0.432","0.064","9.6","765.3","73.8"
"2022-01-16 04:01:00",155209,"0.008","0.069","0.426","0.056","9.5","765.2","74.9"
"2022-01-16 04:02:00",155210,"0.008","0.069","0.424","0.066","9.4","765.3","75.0"
"2022-01-16 04:03:00",155211,"0.008","0.070","0.427","0.067","9.3","765.3","74.8"
"2022-01-16 04:04:00",155212,"0.009","0.069","0.432","0.067","9.2","765.3","74.9"
"2022-01-16 04:05:00",155213,"0.010","0.069","0.438","0.066","9.3","765.3","75.2"
"2022-01-16 04:06:00",155214,"0.010","0.070","0.441","0.065","9.3","765.3","75.2"
"2022-01-16 04:07:00",155215,"0.010","0.070","0.442","0.064","9.3","765.3","75.2"
"2022-01-16 04:08:00",155216,"0.010","0.070","0.443","0.062","9.3","765.3","75.5"
"2022-01-16 04:09:00",155217,"0.009","0.070","0.444","0.063","9.4","765.3","75.4"
"2022-01-16 04:10:00",155218,"0.009","0.069","0.442","0.066","9.4","765.4","75.2"
"2022-01-16 04:11:00",155219,"0.009","0.069","0.437","0.066","9.4","765.2","75.5"
"2022-01-16 04:12:00",155220,"0.010","0.068","0.431","0.067","9.4","765.3","75.7"
"2022-01-16 04:13:00",155221,"0.010","0.068","0.426","0.067","9.4","765.3","75.8"
"2022-01-16 04:14:00",155222,"0.010","0.068","0.422","0.069","9.4","765.3","76.4"
"2022-01-16 04:15:00",155223,"0.011","0.063","0.419","0.068","9.4","765.3","77.3"
"2022-01-16 04:16:00",155224,"0.012","0.063","0.421","0.066","9.3","765.3","77.1"
"2022-01-16 04:17:00",155225,"0.013","0.063","0.423","0.065","9.4","765.3","77.3"
"2022-01-16 04:18:00",155226,"0.013","0.063","0.426","0.064","9.4","765.3","77.3"
"2022-01-16 04:19:00",155227,"0.012","0.063","0.427","0.064","9.5","765.2","77.1"
"2022-01-16 04:20:00",155228,"0.012","0.063","0.429","0.066","9.4","765.3","77.7"
"2022-01-16 04:21:00",155229,"0.013","0.064","0.432","0.066","9.3","765.2","78.5"
"2022-01-16 04:22:00",155230,"0.014","0.064","0.436","0.063","9.3","765.3","78.8"
"2022-01-16 04:23:00",155231,"0.014","0.065","0.442","0.062","9.3","765.3","79.8"
"2022-01-16 04:24:00",155232,"0.015","0.064","0.449","0.061","9.3","765.3","79.8"
"2022-01-16 04:25:00",155233,"0.015","0.063","0.454","0.060","9.3","765.3","79.6"
"2022-01-16 04:26:00",155234,"0.015","0.063","0.452","0.060","9.3","765.3","79.1"
"2022-01-16 04:27:00",155235,"0.015","0.063","0.446","0.060","9.3","765.3","78.7"
"2022-01-16 04:28:00",155236,"0.015","0.062","0.440","0.061","9.3","765.3","78.5"
"2022-01-16 04:29:00",155237,"0.015","0.061","0.434","0.060","9.3","765.3","78.5"
"2022-01-16 04:30:00",155238,"0.015","0.061","0.428","0.060","9.3","765.3","78.5"
"2022-01-16 04:31:00",155239,"0.015","0.060","0.422","0.060","9.3","765.2","78.3"
"2022-01-16 04:32:00",155240,"0.015","0.060","0.420","0.059","9.3","765.3","78.3"
"2022-01-16 04:33:00",155241,"0.015","0.061","0.421","0.059","9.2","765.3","78.3"
"2022-01-16 04:34:00",155242,"0.015","0.061","0.421","0.059","9.2","765.3","78.5"
"2022-01-16 04:35:00",155243,"0.015","0.061","0.424","0.060","9.2","765.3","78.5"
"2022-01-16 04:36:00",155244,"0.015","0.061","0.426","0.060","9.2","765.3","78.6"
"2022-01-16 04:37:00",155245,"0.014","0.061","0.424","0.060","9.2","765.3","78.6"
"2022-01-16 04:38:00",155246,"0.014","0.061","0.420","0.060","9.0","765.3","79.1"
"2022-01-16 04:39:00",155247,"0.014","0.061","0.419","0.060","8.9","765.3","79.7"
"2022-01-16 04:40:00",155248,"0.014","0.061","0.420","0.060","8.9","765.3","80.2"
"2022-01-16 04:41:00",155249,"0.015","0.061","0.424","0.059","8.9","765.2","80.7"
"2022-01-16 04:42:00",155250,"0.015","0.061","0.427","0.057","8.9","765.3","80.7"
"2022-01-16 04:43:00",155251,"0.015","0.060","0.425","0.056","8.9","765.3","80.7"
"2022-01-16 04:44:00",155252,"0.014","0.060","0.419","0.056","9.1","765.4","80.6"
"2022-01-16 04:45:00",155253,"0.013","0.060","0.417","0.058","9.0","765.4","80.4"
"2022-01-16 04:46:00",155254,"0.013","0.061","0.421","0.061","9.0","765.4","80.4"
"2022-01-16 04:47:00",155255,"0.013","0.061","0.428","0.062","9.0","765.4","80.6"
"2022-01-16 04:48:00",155256,"0.013","0.061","0.435","0.062","9.0","765.4","80.7"
"2022-01-16 04:49:00",155257,"0.014","0.061","0.438","0.062","8.9","765.4","80.9"
"2022-01-16 04:50:00",155258,"0.014","0.062","0.433","0.062","8.8","765.3","81.5"
"2022-01-16 04:51:00",155259,"0.015","0.061","0.420","0.062","8.8","765.2","82.3"
"2022-01-16 04:52:00",155260,"0.015","0.061","0.406","0.060","8.8","765.3","82.7"
