"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-13 00:00:00",150648,"0.028","0.087","0.188","0.007","11.0","770.3","77.3"
"2022-01-13 00:01:00",150649,"0.028","0.087","0.192","0.006","11.0","770.4","77.0"
"2022-01-13 00:02:00",150650,"0.028","0.088","0.200","0.003","10.9","770.4","77.4"
"2022-01-13 00:03:00",150651,"0.028","0.089","0.213","0.004","10.9","770.4","77.1"
"2022-01-13 00:04:00",150652,"0.027","0.092","0.236","0.004","10.9","770.4","76.5"
"2022-01-13 00:05:00",150653,"0.027","0.092","0.259","0.004","10.8","770.4","76.4"
"2022-01-13 00:06:00",150654,"0.027","0.092","0.275","0.004","10.7","770.4","76.5"
"2022-01-13 00:07:00",150655,"0.026","0.093","0.288","0.004","10.7","770.4","76.7"
"2022-01-13 00:08:00",150656,"0.026","0.092","0.296","0.005","10.8","770.4","76.3"
"2022-01-13 00:09:00",150657,"0.025","0.092","0.299","0.006","10.8","770.4","75.8"
"2022-01-13 00:10:00",150658,"0.024","0.092","0.299","0.007","10.8","770.3","75.7"
"2022-01-13 00:11:00",150659,"0.024","0.091","0.300","0.008","10.8","770.4","75.9"
"2022-01-13 00:12:00",150660,"0.024","0.091","0.300","0.009","10.7","770.4","76.2"
"2022-01-13 00:13:00",150661,"0.024","0.090","0.300","0.009","10.8","770.4","76.1"
"2022-01-13 00:14:00",150662,"0.023","0.091","0.302","0.010","10.6","770.4","76.6"
"2022-01-13 00:15:00",150663,"0.023","0.088","0.306","0.010","10.5","770.4","77.2"
"2022-01-13 00:16:00",150664,"0.023","0.087","0.314","0.010","10.4","770.4","77.6"
"2022-01-13 00:17:00",150665,"0.023","0.087","0.319","0.010","10.5","770.4","77.8"
"2022-01-13 00:18:00",150666,"0.023","0.087","0.320","0.011","10.4","770.4","77.8"
"2022-01-13 00:19:00",150667,"0.023","0.087","0.319","0.011","10.3","770.4","77.8"
"2022-01-13 00:20:00",150668,"0.022","0.087","0.317","0.011","10.3","770.2","78.0"
"2022-01-13 00:21:00",150669,"0.023","0.087","0.314","0.011","10.3","770.4","78.1"
"2022-01-13 00:22:00",150670,"0.022","0.087","0.313","0.010","10.3","770.4","78.2"
"2022-01-13 00:23:00",150671,"0.022","0.087","0.311","0.010","10.3","770.4","78.3"
"2022-01-13 00:24:00",150672,"0.022","0.087","0.309","0.012","10.3","770.4","78.2"
"2022-01-13 00:25:00",150673,"0.021","0.086","0.306","0.012","10.3","770.4","78.1"
"2022-01-13 00:26:00",150674,"0.021","0.086","0.304","0.012","10.3","770.4","77.9"
"2022-01-13 00:27:00",150675,"0.021","0.085","0.302","0.014","10.2","770.4","77.9"
"2022-01-13 00:28:00",150676,"0.021","0.085","0.299","0.014","10.3","770.4","77.8"
"2022-01-13 00:29:00",150677,"0.021","0.085","0.297","0.015","10.4","770.4","77.6"
"2022-01-13 00:30:00",150678,"0.021","0.085","0.294","0.015","10.3","770.4","77.5"
"2022-01-13 00:31:00",150679,"0.021","0.084","0.293","0.015","10.2","770.3","77.6"
"2022-01-13 00:32:00",150680,"0.021","0.084","0.294","0.015","10.1","770.4","78.0"
"2022-01-13 00:33:00",150681,"0.020","0.083","0.294","0.014","10.2","770.4","78.0"
"2022-01-13 00:34:00",150682,"0.019","0.083","0.294","0.014","10.2","770.4","78.0"
"2022-01-13 00:35:00",150683,"0.019","0.083","0.293","0.015","10.2","770.4","78.0"
"2022-01-13 00:36:00",150684,"0.019","0.082","0.292","0.017","10.2","770.4","77.9"
"2022-01-13 00:37:00",150685,"0.019","0.082","0.293","0.016","10.2","770.4","78.0"
"2022-01-13 00:38:00",150686,"0.020","0.082","0.297","0.015","10.2","770.4","78.0"
"2022-01-13 00:39:00",150687,"0.020","0.082","0.300","0.015","10.2","770.4","77.9"
"2022-01-13 00:40:00",150688,"0.020","0.082","0.301","0.016","10.3","770.4","77.8"
"2022-01-13 00:41:00",150689,"0.020","0.082","0.301","0.016","10.3","770.2","77.8"
"2022-01-13 00:42:00",150690,"0.021","0.082","0.299","0.015","10.2","770.4","77.7"
"2022-01-13 00:43:00",150691,"0.021","0.082","0.298","0.014","10.1","770.3","78.0"
"2022-01-13 00:44:00",150692,"0.021","0.082","0.298","0.014","10.2","770.4","78.1"
"2022-01-13 00:45:00",150693,"0.021","0.082","0.296","0.015","10.1","770.3","78.3"
"2022-01-13 00:46:00",150694,"0.021","0.082","0.294","0.015","10.1","770.3","78.4"
"2022-01-13 00:47:00",150695,"0.021","0.081","0.292","0.015","9.9","770.3","78.9"
"2022-01-13 00:48:00",150696,"0.021","0.081","0.290","0.015","9.9","770.3","79.3"
"2022-01-13 00:49:00",150697,"0.021","0.081","0.291","0.015","9.9","770.3","79.6"
"2022-01-13 00:50:00",150698,"0.020","0.081","0.291","0.015","9.9","770.3","79.6"
"2022-01-13 00:51:00",150699,"0.020","0.081","0.291","0.016","10.0","770.2","79.7"
"2022-01-13 00:52:00",150700,"0.019","0.080","0.291","0.018","10.0","770.3","79.4"
"2022-01-13 00:53:00",150701,"0.019","0.080","0.291","0.019","10.0","770.3","79.0"
"2022-01-13 00:54:00",150702,"0.019","0.080","0.292","0.021","10.0","770.3","79.3"
"2022-01-13 00:55:00",150703,"0.019","0.080","0.291","0.021","10.0","770.3","79.2"
"2022-01-13 00:56:00",150704,"0.019","0.080","0.289","0.020","10.0","770.3","79.2"
"2022-01-13 00:57:00",150705,"0.019","0.080","0.287","0.020","9.9","770.3","79.5"
"2022-01-13 00:58:00",150706,"0.019","0.080","0.285","0.019","9.9","770.3","79.9"
"2022-01-13 00:59:00",150707,"0.020","0.080","0.285","0.018","10.0","770.2","79.8"
"2022-01-13 01:00:00",150708,"0.020","0.080","0.282","0.018","10.0","770.2","79.9"
"2022-01-13 01:01:00",150709,"0.020","0.079","0.279","0.018","10.0","770.1","79.7"
"2022-01-13 01:02:00",150710,"0.020","0.079","0.275","0.017","10.0","770.2","79.7"
"2022-01-13 01:03:00",150711,"0.020","0.079","0.272","0.017","10.0","770.2","79.7"
"2022-01-13 01:04:00",150712,"0.020","0.079","0.267","0.017","9.9","770.2","80.1"
"2022-01-13 01:05:00",150713,"0.021","0.078","0.263","0.017","9.9","770.2","80.2"
"2022-01-13 01:06:00",150714,"0.021","0.078","0.259","0.015","9.9","770.2","80.1"
"2022-01-13 01:07:00",150715,"0.021","0.078","0.254","0.015","9.9","770.2","80.1"
"2022-01-13 01:08:00",150716,"0.021","0.077","0.250","0.015","9.8","770.2","80.3"
"2022-01-13 01:09:00",150717,"0.021","0.077","0.246","0.015","9.9","770.2","80.2"
"2022-01-13 01:10:00",150718,"0.021","0.077","0.244","0.016","10.0","770.2","79.9"
"2022-01-13 01:11:00",150719,"0.021","0.077","0.238","0.016","9.9","770.1","80.2"
"2022-01-13 01:12:00",150720,"0.021","0.077","0.235","0.017","9.9","770.2","80.2"
"2022-01-13 01:13:00",150721,"0.021","0.077","0.234","0.017","10.0","770.2","79.8"
"2022-01-13 01:14:00",150722,"0.021","0.077","0.229","0.017","9.8","770.2","80.1"
"2022-01-13 01:15:00",150723,"0.021","0.077","0.227","0.017","9.8","770.2","80.4"
"2022-01-13 01:16:00",150724,"0.021","0.076","0.224","0.017","9.8","770.2","80.4"
"2022-01-13 01:17:00",150725,"0.021","0.076","0.221","0.017","9.8","770.2","80.5"
"2022-01-13 01:18:00",150726,"0.021","0.075","0.218","0.017","9.7","770.2","80.9"
"2022-01-13 01:19:00",150727,"0.021","0.075","0.214","0.016","9.7","770.2","81.1"
"2022-01-13 01:20:00",150728,"0.021","0.074","0.211","0.016","9.8","770.2","80.9"
"2022-01-13 01:21:00",150729,"0.021","0.073","0.207","0.016","9.8","770.0","80.7"
"2022-01-13 01:22:00",150730,"0.021","0.073","0.203","0.016","9.8","770.2","80.9"
"2022-01-13 01:23:00",150731,"0.020","0.072","0.200","0.017","9.8","770.2","80.9"
"2022-01-13 01:24:00",150732,"0.020","0.073","0.199","0.019","9.8","770.2","80.9"
"2022-01-13 01:25:00",150733,"0.020","0.072","0.196","0.019","9.8","770.2","80.9"
"2022-01-13 01:26:00",150734,"0.020","0.072","0.194","0.019","9.8","770.2","81.1"
"2022-01-13 01:27:00",150735,"0.020","0.070","0.192","0.018","9.8","770.2","81.2"
"2022-01-13 01:28:00",150736,"0.019","0.070","0.191","0.019","9.7","770.1","81.3"
"2022-01-13 01:29:00",150737,"0.019","0.069","0.190","0.019","9.7","770.1","81.6"
"2022-01-13 01:30:00",150738,"0.019","0.069","0.188","0.019","9.6","770.1","81.9"
"2022-01-13 01:31:00",150739,"0.019","0.069","0.186","0.019","9.6","770.0","82.1"
"2022-01-13 01:32:00",150740,"0.019","0.069","0.184","0.019","9.7","770.1","82.2"
"2022-01-13 01:33:00",150741,"0.019","0.068","0.183","0.019","9.7","770.1","82.0"
"2022-01-13 01:34:00",150742,"0.019","0.068","0.181","0.019","9.8","770.1","81.9"
"2022-01-13 01:35:00",150743,"0.019","0.068","0.179","0.019","9.7","770.1","81.8"
"2022-01-13 01:36:00",150744,"0.019","0.068","0.178","0.020","9.7","770.1","81.8"
"2022-01-13 01:37:00",150745,"0.019","0.067","0.178","0.020","9.7","770.1","81.8"
"2022-01-13 01:38:00",150746,"0.020","0.067","0.178","0.021","9.6","770.1","81.9"
"2022-01-13 01:39:00",150747,"0.020","0.067","0.179","0.019","9.7","770.1","82.1"
"2022-01-13 01:40:00",150748,"0.020","0.066","0.179","0.020","9.6","770.1","82.2"
"2022-01-13 01:41:00",150749,"0.019","0.066","0.178","0.019","9.7","769.9","82.0"
"2022-01-13 01:42:00",150750,"0.019","0.066","0.178","0.020","9.7","770.0","82.0"
"2022-01-13 01:43:00",150751,"0.019","0.066","0.178","0.021","9.7","770.0","81.9"
"2022-01-13 01:44:00",150752,"0.019","0.065","0.178","0.021","9.8","770.0","81.8"
"2022-01-13 01:45:00",150753,"0.019","0.064","0.178","0.021","9.8","770.0","81.5"
"2022-01-13 01:46:00",150754,"0.019","0.064","0.178","0.021","9.7","770.0","81.5"
"2022-01-13 01:47:00",150755,"0.019","0.064","0.177","0.021","9.7","770.0","81.4"
"2022-01-13 01:48:00",150756,"0.019","0.064","0.177","0.022","9.7","769.9","81.4"
"2022-01-13 01:49:00",150757,"0.019","0.064","0.177","0.022","9.7","769.9","81.6"
"2022-01-13 01:50:00",150758,"0.019","0.064","0.176","0.022","9.8","769.9","81.1"
"2022-01-13 01:51:00",150759,"0.019","0.064","0.174","0.022","9.8","769.8","80.7"
"2022-01-13 01:52:00",150760,"0.019","0.064","0.173","0.023","9.7","769.9","80.6"
"2022-01-13 01:53:00",150761,"0.018","0.064","0.173","0.023","9.7","769.9","80.5"
"2022-01-13 01:54:00",150762,"0.018","0.063","0.173","0.024","9.7","769.9","80.5"
"2022-01-13 01:55:00",150763,"0.018","0.062","0.172","0.024","9.6","769.9","80.6"
"2022-01-13 01:56:00",150764,"0.018","0.062","0.172","0.024","9.6","769.9","80.8"
"2022-01-13 01:57:00",150765,"0.018","0.062","0.172","0.024","9.6","769.9","80.8"
"2022-01-13 01:58:00",150766,"0.018","0.062","0.171","0.024","9.7","769.9","80.1"
"2022-01-13 01:59:00",150767,"0.018","0.062","0.172","0.025","9.6","769.9","79.8"
"2022-01-13 02:00:00",150768,"0.017","0.062","0.168","0.026","9.7","769.9","79.1"
"2022-01-13 02:01:00",150769,"0.017","0.061","0.164","0.027","9.6","769.7","79.0"
"2022-01-13 02:02:00",150770,"0.017","0.060","0.160","0.027","9.6","769.8","79.1"
"2022-01-13 02:03:00",150771,"0.017","0.059","0.156","0.027","9.6","769.8","78.9"
"2022-01-13 02:04:00",150772,"0.017","0.059","0.153","0.026","9.6","769.8","78.7"
"2022-01-13 02:05:00",150773,"0.017","0.058","0.149","0.026","9.6","769.8","78.8"
"2022-01-13 02:06:00",150774,"0.017","0.058","0.145","0.027","9.6","769.7","78.4"
"2022-01-13 02:07:00",150775,"0.016","0.058","0.142","0.028","9.5","769.7","78.3"
"2022-01-13 02:08:00",150776,"0.016","0.058","0.138","0.029","9.6","769.7","78.1"
"2022-01-13 02:09:00",150777,"0.015","0.058","0.135","0.031","9.6","769.7","77.4"
"2022-01-13 02:10:00",150778,"0.015","0.063","0.133","0.031","9.6","769.7","76.9"
"2022-01-13 02:11:00",150779,"0.015","0.063","0.128","0.032","9.6","769.5","76.3"
"2022-01-13 02:12:00",150780,"0.014","0.063","0.124","0.032","9.7","769.7","75.6"
"2022-01-13 02:13:00",150781,"0.014","0.062","0.120","0.033","9.7","769.7","75.0"
"2022-01-13 02:14:00",150782,"0.014","0.062","0.116","0.033","9.6","769.7","74.8"
"2022-01-13 02:15:00",150783,"0.013","0.062","0.113","0.033","9.6","769.6","74.5"
"2022-01-13 02:16:00",150784,"0.013","0.061","0.111","0.035","9.6","769.6","74.6"
"2022-01-13 02:17:00",150785,"0.012","0.060","0.108","0.035","9.6","769.6","74.4"
"2022-01-13 02:18:00",150786,"0.012","0.059","0.106","0.035","9.6","769.6","74.0"
"2022-01-13 02:19:00",150787,"0.016","0.058","0.105","0.035","9.6","769.6","73.9"
