"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"2022-01-04 02:20:00",137828,"0.031","0.088","0.209","0.034","10.9","769.2","80.6"
"2022-01-04 02:21:00",137829,"0.030","0.088","0.205","0.034","10.9","769.0","80.4"
"2022-01-04 02:22:00",137830,"0.030","0.087","0.201","0.034","10.9","769.2","80.4"
"2022-01-04 02:23:00",137831,"0.030","0.087","0.197","0.034","10.9","769.1","80.5"
"2022-01-04 02:24:00",137832,"0.030","0.087","0.193","0.035","10.8","769.1","80.8"
"2022-01-04 02:25:00",137833,"0.030","0.087","0.190","0.035","10.9","769.2","80.6"
"2022-01-04 02:26:00",137834,"0.030","0.087","0.188","0.034","10.9","769.1","80.6"
"2022-01-04 02:27:00",137835,"0.030","0.087","0.185","0.034","11.0","769.2","80.3"
"2022-01-04 02:28:00",137836,"0.030","0.087","0.185","0.034","11.1","769.2","79.7"
"2022-01-04 02:29:00",137837,"0.030","0.087","0.182","0.033","11.1","769.1","79.4"
"2022-01-04 02:30:00",137838,"0.031","0.087","0.179","0.034","11.2","769.2","79.1"
"2022-01-04 02:31:00",137839,"0.031","0.087","0.176","0.033","11.2","769.0","78.8"
"2022-01-04 02:32:00",137840,"0.032","0.086","0.174","0.032","11.1","769.1","79.1"
"2022-01-04 02:33:00",137841,"0.032","0.086","0.172","0.031","11.0","769.1","79.3"
"2022-01-04 02:34:00",137842,"0.031","0.087","0.172","0.031","11.0","769.1","79.5"
"2022-01-04 02:35:00",137843,"0.031","0.087","0.172","0.032","11.0","769.1","79.7"
"2022-01-04 02:36:00",137844,"0.031","0.088","0.171","0.032","11.0","769.1","79.8"
"2022-01-04 02:37:00",137845,"0.031","0.088","0.171","0.032","11.0","769.1","79.9"
"2022-01-04 02:38:00",137846,"0.031","0.088","0.169","0.033","10.9","769.1","80.2"
"2022-01-04 02:39:00",137847,"0.031","0.088","0.169","0.034","10.9","769.1","80.3"
"2022-01-04 02:40:00",137848,"0.031","0.088","0.169","0.034","10.9","769.1","80.4"
"2022-01-04 02:41:00",137849,"0.031","0.088","0.169","0.034","10.8","769.0","80.6"
"2022-01-04 02:42:00",137850,"0.031","0.088","0.168","0.034","10.8","769.1","80.8"
"2022-01-04 02:43:00",137851,"0.030","0.088","0.168","0.033","10.9","769.1","80.6"
"2022-01-04 02:44:00",137852,"0.030","0.089","0.167","0.036","10.8","769.1","80.7"
"2022-01-04 02:45:00",137853,"0.030","0.088","0.166","0.036","10.7","769.1","80.9"
"2022-01-04 02:46:00",137854,"0.030","0.089","0.166","0.036","10.7","769.1","81.1"
"2022-01-04 02:47:00",137855,"0.030","0.089","0.164","0.036","10.7","769.1","81.1"
"2022-01-04 02:48:00",137856,"0.030","0.089","0.163","0.036","10.8","769.1","80.8"
"2022-01-04 02:49:00",137857,"0.030","0.088","0.161","0.034","10.8","769.1","80.7"
"2022-01-04 02:50:00",137858,"0.030","0.088","0.160","0.034","10.7","769.0","80.8"
"2022-01-04 02:51:00",137859,"0.029","0.088","0.158","0.034","10.9","768.9","80.9"
"2022-01-04 02:52:00",137860,"0.029","0.088","0.157","0.036","10.8","769.0","80.7"
"2022-01-04 02:53:00",137861,"0.028","0.088","0.155","0.035","10.8","769.0","80.7"
"2022-01-04 02:54:00",137862,"0.028","0.088","0.154","0.037","10.7","769.0","80.9"
"2022-01-04 02:55:00",137863,"0.028","0.087","0.153","0.036","10.7","769.0","81.1"
"2022-01-04 02:56:00",137864,"0.028","0.087","0.154","0.036","10.6","769.0","81.3"
"2022-01-04 02:57:00",137865,"0.029","0.087","0.153","0.036","10.7","769.0","81.3"
"2022-01-04 02:58:00",137866,"0.029","0.087","0.152","0.035","10.7","769.0","81.5"
"2022-01-04 02:59:00",137867,"0.029","0.087","0.151","0.035","10.7","769.0","81.5"
"2022-01-04 03:00:00",137868,"0.029","0.087","0.152","0.035","10.7","768.9","81.4"
"2022-01-04 03:01:00",137869,"0.029","0.087","0.153","0.035","10.7","768.8","81.4"
"2022-01-04 03:02:00",137870,"0.029","0.086","0.154","0.036","10.7","768.9","81.5"
"2022-01-04 03:03:00",137871,"0.028","0.087","0.155","0.036","10.7","768.9","81.5"
"2022-01-04 03:04:00",137872,"0.029","0.087","0.155","0.037","10.7","768.9","81.5"
"2022-01-04 03:05:00",137873,"0.029","0.087","0.154","0.036","10.8","768.9","81.4"
"2022-01-04 03:06:00",137874,"0.029","0.088","0.155","0.035","10.8","768.9","81.2"
"2022-01-04 03:07:00",137875,"0.029","0.088","0.156","0.036","10.8","768.9","81.0"
"2022-01-04 03:08:00",137876,"0.029","0.088","0.156","0.035","10.8","768.9","81.1"
"2022-01-04 03:09:00",137877,"0.029","0.088","0.157","0.036","10.7","768.9","81.3"
"2022-01-04 03:10:00",137878,"0.029","0.088","0.160","0.035","10.7","768.9","81.4"
"2022-01-04 03:11:00",137879,"0.029","0.087","0.162","0.035","10.7","768.8","81.6"
"2022-01-04 03:12:00",137880,"0.029","0.087","0.165","0.035","10.8","768.9","81.3"
"2022-01-04 03:13:00",137881,"0.029","0.087","0.168","0.036","10.8","768.9","80.8"
"2022-01-04 03:14:00",137882,"0.029","0.087","0.171","0.036","10.7","768.9","81.1"
"2022-01-04 03:15:00",137883,"0.029","0.088","0.174","0.037","10.7","768.9","81.2"
"2022-01-04 03:16:00",137884,"0.029","0.088","0.176","0.037","10.7","768.9","81.5"
"2022-01-04 03:17:00",137885,"0.029","0.089","0.177","0.038","10.8","768.9","81.0"
"2022-01-04 03:18:00",137886,"0.028","0.089","0.176","0.038","10.7","768.9","81.2"
"2022-01-04 03:19:00",137887,"0.028","0.088","0.175","0.039","10.7","768.8","81.4"
"2022-01-04 03:20:00",137888,"0.028","0.088","0.174","0.039","10.6","768.8","81.6"
"2022-01-04 03:21:00",137889,"0.029","0.088","0.172","0.039","10.7","768.7","81.5"
"2022-01-04 03:22:00",137890,"0.029","0.089","0.169","0.038","10.8","768.8","81.3"
"2022-01-04 03:23:00",137891,"0.029","0.089","0.166","0.037","10.8","768.8","81.1"
"2022-01-04 03:24:00",137892,"0.029","0.089","0.162","0.037","10.7","768.8","81.1"
"2022-01-04 03:25:00",137893,"0.029","0.089","0.159","0.037","10.8","768.8","81.2"
"2022-01-04 03:26:00",137894,"0.029","0.088","0.156","0.038","10.7","768.8","81.2"
"2022-01-04 03:27:00",137895,"0.029","0.088","0.154","0.038","10.7","768.8","81.2"
"2022-01-04 03:28:00",137896,"0.029","0.088","0.152","0.038","10.7","768.8","81.3"
"2022-01-04 03:29:00",137897,"0.029","0.088","0.150","0.038","10.7","768.8","81.2"
"2022-01-04 03:30:00",137898,"0.029","0.088","0.148","0.038","10.7","768.8","81.2"
"2022-01-04 03:31:00",137899,"0.029","0.088","0.146","0.038","10.7","768.7","81.3"
"2022-01-04 03:32:00",137900,"0.029","0.088","0.147","0.037","10.7","768.8","81.5"
"2022-01-04 03:33:00",137901,"0.029","0.088","0.149","0.037","10.6","768.9","81.5"
"2022-01-04 03:34:00",137902,"0.029","0.088","0.154","0.036","10.6","768.9","81.8"
"2022-01-04 03:35:00",137903,"0.029","0.089","0.160","0.036","10.6","768.9","81.8"
"2022-01-04 03:36:00",137904,"0.029","0.089","0.166","0.035","10.5","768.9","82.0"
"2022-01-04 03:37:00",137905,"0.029","0.089","0.170","0.035","10.5","768.9","82.2"
"2022-01-04 03:38:00",137906,"0.029","0.088","0.172","0.034","10.5","768.8","82.1"
"2022-01-04 03:39:00",137907,"0.029","0.088","0.172","0.034","10.5","768.8","82.2"
"2022-01-04 03:40:00",137908,"0.028","0.088","0.170","0.035","10.6","768.8","82.0"
"2022-01-04 03:41:00",137909,"0.028","0.087","0.167","0.035","10.6","768.7","82.0"
"2022-01-04 03:42:00",137910,"0.028","0.087","0.163","0.034","10.7","768.8","81.7"
"2022-01-04 03:43:00",137911,"0.028","0.087","0.160","0.035","10.7","768.8","81.5"
"2022-01-04 03:44:00",137912,"0.028","0.087","0.157","0.035","10.7","768.8","81.5"
"2022-01-04 03:45:00",137913,"0.028","0.087","0.156","0.035","10.7","768.8","81.4"
"2022-01-04 03:46:00",137914,"0.028","0.087","0.157","0.033","10.7","768.8","81.3"
"2022-01-04 03:47:00",137915,"0.028","0.088","0.161","0.033","10.6","768.8","81.6"
"2022-01-04 03:48:00",137916,"0.028","0.088","0.164","0.035","10.5","768.8","82.0"
"2022-01-04 03:49:00",137917,"0.028","0.088","0.165","0.035","10.4","768.8","82.2"
"2022-01-04 03:50:00",137918,"0.028","0.087","0.163","0.036","10.4","768.8","82.6"
"2022-01-04 03:51:00",137919,"0.028","0.087","0.160","0.036","10.4","768.7","82.6"
"2022-01-04 03:52:00",137920,"0.028","0.087","0.157","0.036","10.5","768.8","82.3"
"2022-01-04 03:53:00",137921,"0.027","0.087","0.155","0.037","10.6","768.9","82.0"
"2022-01-04 03:54:00",137922,"0.027","0.086","0.153","0.038","10.5","768.9","82.0"
"2022-01-04 03:55:00",137923,"0.027","0.086","0.151","0.038","10.6","768.9","81.8"
"2022-01-04 03:56:00",137924,"0.027","0.085","0.149","0.038","10.6","768.9","81.4"
"2022-01-04 03:57:00",137925,"0.027","0.085","0.149","0.038","10.5","768.9","81.8"
"2022-01-04 03:58:00",137926,"0.027","0.085","0.149","0.037","10.5","768.9","81.5"
"2022-01-04 03:59:00",137927,"0.027","0.085","0.150","0.036","10.5","768.9","81.6"
"2022-01-04 04:00:00",137928,"0.027","0.085","0.151","0.036","10.5","768.9","81.6"
"2022-01-04 04:01:00",137929,"0.027","0.085","0.152","0.036","10.4","768.7","81.6"
"2022-01-04 04:02:00",137930,"0.027","0.085","0.153","0.036","10.4","768.9","81.8"
"2022-01-04 04:03:00",137931,"0.027","0.085","0.155","0.036","10.4","768.9","81.8"
"2022-01-04 04:04:00",137932,"0.028","0.085","0.156","0.036","10.5","768.9","81.7"
"2022-01-04 04:05:00",137933,"0.028","0.085","0.158","0.035","10.5","768.9","81.6"
"2022-01-04 04:06:00",137934,"0.028","0.085","0.159","0.035","10.5","768.9","81.4"
"2022-01-04 04:07:00",137935,"0.028","0.084","0.159","0.035","10.5","768.9","81.3"
"2022-01-04 04:08:00",137936,"0.028","0.084","0.158","0.034","10.5","768.9","81.1"
"2022-01-04 04:09:00",137937,"0.028","0.084","0.157","0.034","10.4","768.8","81.4"
"2022-01-04 04:10:00",137938,"0.028","0.083","0.157","0.033","10.4","768.9","81.4"
"2022-01-04 04:11:00",137939,"0.028","0.083","0.156","0.033","10.4","768.7","81.5"
"2022-01-04 04:12:00",137940,"0.028","0.083","0.154","0.033","10.4","768.9","81.6"
"2022-01-04 04:13:00",137941,"0.028","0.083","0.153","0.031","10.4","768.9","81.5"
"2022-01-04 04:14:00",137942,"0.027","0.083","0.152","0.034","10.4","768.9","81.5"
"2022-01-04 04:15:00",137943,"0.027","0.084","0.150","0.036","10.5","768.9","81.5"
"2022-01-04 04:16:00",137944,"0.027","0.084","0.148","0.036","10.4","768.9","81.5"
"2022-01-04 04:17:00",137945,"0.027","0.084","0.147","0.036","10.4","768.9","81.6"
"2022-01-04 04:18:00",137946,"0.027","0.084","0.145","0.036","10.4","768.9","81.7"
"2022-01-04 04:19:00",137947,"0.027","0.084","0.143","0.036","10.4","768.9","81.6"
"2022-01-04 04:20:00",137948,"0.027","0.084","0.140","0.037","10.5","768.9","81.3"
"2022-01-04 04:21:00",137949,"0.027","0.083","0.137","0.037","10.5","768.7","80.7"
"2022-01-04 04:22:00",137950,"0.027","0.083","0.135","0.037","10.4","768.9","80.7"
"2022-01-04 04:23:00",137951,"0.027","0.083","0.133","0.037","10.6","768.9","80.9"
"2022-01-04 04:24:00",137952,"0.027","0.083","0.131","0.037","10.6","768.9","80.3"
"2022-01-04 04:25:00",137953,"0.027","0.083","0.130","0.038","10.5","768.9","80.3"
"2022-01-04 04:26:00",137954,"0.027","0.083","0.128","0.039","10.6","768.9","80.3"
"2022-01-04 04:27:00",137955,"0.027","0.083","0.128","0.038","10.6","768.9","80.2"
"2022-01-04 04:28:00",137956,"0.027","0.083","0.127","0.037","10.5","768.9","80.4"
"2022-01-04 04:29:00",137957,"0.026","0.083","0.127","0.037","10.4","768.9","80.8"
"2022-01-04 04:30:00",137958,"0.026","0.083","0.127","0.038","10.4","768.9","81.0"
"2022-01-04 04:31:00",137959,"0.026","0.083","0.127","0.038","10.5","768.8","80.4"
"2022-01-04 04:32:00",137960,"0.026","0.082","0.125","0.038","10.3","768.9","80.8"
"2022-01-04 04:33:00",137961,"0.026","0.082","0.125","0.037","10.2","768.9","81.1"
"2022-01-04 04:34:00",137962,"0.026","0.083","0.124","0.038","10.1","768.9","81.6"
"2022-01-04 04:35:00",137963,"0.026","0.083","0.124","0.038","10.1","768.9","81.8"
"2022-01-04 04:36:00",137964,"0.025","0.084","0.126","0.038","10.1","769.0","81.8"
"2022-01-04 04:37:00",137965,"0.025","0.084","0.127","0.040","10.1","769.0","81.9"
"2022-01-04 04:38:00",137966,"0.025","0.085","0.128","0.039","10.1","769.0","82.0"
"2022-01-04 04:39:00",137967,"0.024","0.085","0.129","0.040","10.2","769.0","81.8"
"2022-01-04 04:40:00",137968,"0.024","0.085","0.129","0.041","10.1","769.0","81.5"
"2022-01-04 04:41:00",137969,"0.024","0.085","0.129","0.041","10.2","768.9","81.4"
"2022-01-04 04:42:00",137970,"0.024","0.085","0.131","0.040","10.2","769.0","81.4"
"2022-01-04 04:43:00",137971,"0.024","0.085","0.133","0.041","10.2","769.0","81.6"
"2022-01-04 04:44:00",137972,"0.024","0.086","0.134","0.041","10.2","769.0","81.4"
"2022-01-04 04:45:00",137973,"0.023","0.086","0.134","0.041","10.2","769.0","81.4"
"2022-01-04 04:46:00",137974,"0.023","0.086","0.135","0.043","10.2","769.0","81.4"
"2022-01-04 04:47:00",137975,"0.023","0.086","0.135","0.043","10.2","769.0","81.5"
"2022-01-04 04:48:00",137976,"0.023","0.086","0.134","0.044","10.2","769.0","81.4"
"2022-01-04 04:49:00",137977,"0.023","0.086","0.133","0.044","10.2","769.0","81.5"
"2022-01-04 04:50:00",137978,"0.023","0.086","0.132","0.043","10.2","769.0","81.5"
"2022-01-04 04:51:00",137979,"0.022","0.086","0.132","0.044","10.3","768.9","81.3"
"2022-01-04 04:52:00",137980,"0.022","0.086","0.132","0.044","10.3","769.0","81.2"
