"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-08 00:00:00",143448,"0.029","0.086","0.354","0.046","12.4","766.9","45.5"
"2022-01-08 00:01:00",143449,"0.029","0.087","0.359","0.046","12.4","766.7","45.8"
"2022-01-08 00:02:00",143450,"0.029","0.087","0.364","0.046","12.4","766.8","46.0"
"2022-01-08 00:03:00",143451,"0.029","0.087","0.367","0.046","12.6","766.8","45.8"
"2022-01-08 00:04:00",143452,"0.029","0.086","0.367","0.046","12.6","766.8","45.5"
"2022-01-08 00:05:00",143453,"0.029","0.086","0.364","0.046","12.7","766.8","45.3"
"2022-01-08 00:06:00",143454,"0.029","0.086","0.361","0.046","12.8","766.8","45.1"
"2022-01-08 00:07:00",143455,"0.029","0.086","0.358","0.046","12.7","766.8","45.1"
"2022-01-08 00:08:00",143456,"0.029","0.086","0.356","0.046","12.6","766.7","45.3"
"2022-01-08 00:09:00",143457,"0.029","0.086","0.355","0.046","12.7","766.7","45.3"
"2022-01-08 00:10:00",143458,"0.029","0.086","0.354","0.046","12.6","766.7","45.4"
"2022-01-08 00:11:00",143459,"0.029","0.086","0.354","0.046","12.7","766.6","45.4"
"2022-01-08 00:12:00",143460,"0.029","0.086","0.355","0.046","12.6","766.7","45.5"
"2022-01-08 00:13:00",143461,"0.029","0.086","0.356","0.046","12.5","766.7","45.8"
"2022-01-08 00:14:00",143462,"0.029","0.087","0.357","0.046","12.5","766.7","45.9"
"2022-01-08 00:15:00",143463,"0.029","0.087","0.356","0.046","12.5","766.7","45.8"
"2022-01-08 00:16:00",143464,"0.029","0.087","0.351","0.047","12.5","766.7","45.7"
"2022-01-08 00:17:00",143465,"0.029","0.087","0.346","0.047","12.5","766.7","45.8"
"2022-01-08 00:18:00",143466,"0.029","0.088","0.343","0.047","12.5","766.7","45.8"
"2022-01-08 00:19:00",143467,"0.029","0.087","0.342","0.047","12.5","766.6","45.7"
"2022-01-08 00:20:00",143468,"0.029","0.087","0.339","0.047","12.6","766.6","45.6"
"2022-01-08 00:21:00",143469,"0.029","0.087","0.335","0.047","12.6","766.5","45.3"
"2022-01-08 00:22:00",143470,"0.028","0.087","0.329","0.047","12.6","766.6","45.2"
"2022-01-08 00:23:00",143471,"0.028","0.087","0.322","0.048","12.6","766.6","45.0"
"2022-01-08 00:24:00",143472,"0.028","0.086","0.312","0.048","12.5","766.6","45.1"
"2022-01-08 00:25:00",143473,"0.028","0.086","0.303","0.048","12.6","766.6","45.0"
"2022-01-08 00:26:00",143474,"0.028","0.086","0.295","0.048","12.5","766.6","45.0"
"2022-01-08 00:27:00",143475,"0.028","0.086","0.287","0.048","12.5","766.6","45.2"
"2022-01-08 00:28:00",143476,"0.028","0.086","0.281","0.048","12.5","766.6","45.1"
"2022-01-08 00:29:00",143477,"0.028","0.086","0.275","0.048","12.5","766.5","45.2"
"2022-01-08 00:30:00",143478,"0.028","0.086","0.270","0.049","12.5","766.5","45.2"
"2022-01-08 00:31:00",143479,"0.027","0.086","0.265","0.050","12.7","766.4","44.7"
"2022-01-08 00:32:00",143480,"0.027","0.086","0.260","0.051","12.7","766.5","44.2"
"2022-01-08 00:33:00",143481,"0.027","0.086","0.255","0.051","12.7","766.5","44.1"
"2022-01-08 00:34:00",143482,"0.027","0.086","0.253","0.052","12.7","766.5","43.9"
"2022-01-08 00:35:00",143483,"0.027","0.086","0.250","0.052","12.8","766.5","43.5"
"2022-01-08 00:36:00",143484,"0.026","0.086","0.249","0.052","12.9","766.5","43.0"
"2022-01-08 00:37:00",143485,"0.026","0.089","0.247","0.052","12.9","766.5","42.7"
"2022-01-08 00:38:00",143486,"0.026","0.088","0.245","0.052","12.9","766.5","42.7"
"2022-01-08 00:39:00",143487,"0.026","0.088","0.243","0.052","13.0","766.5","42.4"
"2022-01-08 00:40:00",143488,"0.026","0.088","0.241","0.052","13.0","766.5","42.0"
"2022-01-08 00:41:00",143489,"0.026","0.088","0.238","0.053","13.2","766.3","41.5"
"2022-01-08 00:42:00",143490,"0.025","0.087","0.235","0.053","13.3","766.4","41.1"
"2022-01-08 00:43:00",143491,"0.025","0.087","0.233","0.053","13.3","766.4","40.9"
"2022-01-08 00:44:00",143492,"0.025","0.086","0.228","0.053","13.4","766.4","40.2"
"2022-01-08 00:45:00",143493,"0.025","0.086","0.221","0.054","13.4","766.4","40.0"
"2022-01-08 00:46:00",143494,"0.026","0.086","0.216","0.054","13.3","766.4","40.0"
"2022-01-08 00:47:00",143495,"0.029","0.086","0.211","0.054","13.5","766.4","39.4"
"2022-01-08 00:48:00",143496,"0.029","0.085","0.204","0.049","13.6","766.4","38.9"
"2022-01-08 00:49:00",143497,"0.029","0.085","0.197","0.049","13.5","766.4","38.8"
"2022-01-08 00:50:00",143498,"0.029","0.085","0.191","0.049","13.5","766.4","38.8"
"2022-01-08 00:51:00",143499,"0.029","0.085","0.187","0.049","13.5","766.3","38.7"
"2022-01-08 00:52:00",143500,"0.029","0.084","0.183","0.049","13.5","766.4","38.6"
"2022-01-08 00:53:00",143501,"0.028","0.084","0.179","0.049","13.6","766.4","38.5"
"2022-01-08 00:54:00",143502,"0.028","0.084","0.176","0.049","13.5","766.4","38.6"
"2022-01-08 00:55:00",143503,"0.028","0.085","0.174","0.050","13.3","766.4","39.2"
"2022-01-08 00:56:00",143504,"0.028","0.085","0.173","0.050","13.4","766.4","39.4"
"2022-01-08 00:57:00",143505,"0.028","0.085","0.173","0.050","13.2","766.4","39.6"
"2022-01-08 00:58:00",143506,"0.028","0.085","0.175","0.050","13.1","766.4","39.9"
"2022-01-08 00:59:00",143507,"0.028","0.085","0.178","0.049","13.2","766.4","39.9"
"2022-01-08 01:00:00",143508,"0.028","0.084","0.181","0.050","13.2","766.4","39.9"
"2022-01-08 01:01:00",143509,"0.027","0.085","0.183","0.050","13.2","766.3","39.9"
"2022-01-08 01:02:00",143510,"0.027","0.085","0.185","0.050","13.2","766.4","39.9"
"2022-01-08 01:03:00",143511,"0.027","0.085","0.186","0.051","13.2","766.4","39.9"
"2022-01-08 01:04:00",143512,"0.027","0.085","0.186","0.050","13.2","766.4","39.9"
"2022-01-08 01:05:00",143513,"0.023","0.085","0.185","0.050","13.2","766.4","40.0"
"2022-01-08 01:06:00",143514,"0.027","0.085","0.182","0.056","13.4","766.4","39.8"
"2022-01-08 01:07:00",143515,"0.027","0.084","0.179","0.050","13.3","766.4","39.7"
"2022-01-08 01:08:00",143516,"0.027","0.084","0.176","0.050","13.3","766.4","39.8"
"2022-01-08 01:09:00",143517,"0.027","0.084","0.172","0.050","13.5","766.3","39.4"
"2022-01-08 01:10:00",143518,"0.026","0.084","0.165","0.050","13.6","766.4","39.0"
"2022-01-08 01:11:00",143519,"0.026","0.084","0.158","0.051","13.7","766.2","38.7"
"2022-01-08 01:12:00",143520,"0.026","0.083","0.151","0.051","13.6","766.3","38.6"
"2022-01-08 01:13:00",143521,"0.026","0.083","0.144","0.051","13.6","766.3","38.6"
"2022-01-08 01:14:00",143522,"0.026","0.083","0.139","0.051","13.6","766.3","38.6"
"2022-01-08 01:15:00",143523,"0.026","0.083","0.132","0.051","13.7","766.3","38.5"
"2022-01-08 01:16:00",143524,"0.026","0.082","0.126","0.052","13.7","766.3","38.4"
"2022-01-08 01:17:00",143525,"0.026","0.082","0.122","0.052","13.7","766.3","38.3"
"2022-01-08 01:18:00",143526,"0.026","0.081","0.117","0.053","13.7","766.3","38.3"
"2022-01-08 01:19:00",143527,"0.026","0.081","0.112","0.053","13.8","766.3","38.2"
"2022-01-08 01:20:00",143528,"0.026","0.081","0.108","0.053","13.6","766.3","38.3"
"2022-01-08 01:21:00",143529,"0.026","0.081","0.103","0.054","13.6","766.2","38.4"
"2022-01-08 01:22:00",143530,"0.027","0.080","0.099","0.054","13.6","766.3","38.5"
"2022-01-08 01:23:00",143531,"0.026","0.081","0.095","0.053","13.6","766.4","38.5"
"2022-01-08 01:24:00",143532,"0.026","0.081","0.092","0.054","13.6","766.3","38.6"
"2022-01-08 01:25:00",143533,"0.025","0.081","0.089","0.055","13.6","766.4","38.4"
"2022-01-08 01:26:00",143534,"0.025","0.081","0.087","0.056","13.4","766.3","38.7"
"2022-01-08 01:27:00",143535,"0.025","0.081","0.085","0.056","13.3","766.3","39.2"
"2022-01-08 01:28:00",143536,"0.026","0.081","0.086","0.056","13.2","766.3","39.7"
"2022-01-08 01:29:00",143537,"0.026","0.081","0.088","0.056","13.2","766.3","39.9"
"2022-01-08 01:30:00",143538,"0.022","0.080","0.090","0.056","13.2","766.3","40.2"
"2022-01-08 01:31:00",143539,"0.022","0.080","0.093","0.064","13.2","766.2","40.3"
"2022-01-08 01:32:00",143540,"0.022","0.080","0.094","0.063","13.3","766.3","40.4"
"2022-01-08 01:33:00",143541,"0.022","0.079","0.094","0.062","13.4","766.3","40.3"
"2022-01-08 01:34:00",143542,"0.022","0.079","0.094","0.062","13.3","766.3","40.4"
"2022-01-08 01:35:00",143543,"0.023","0.079","0.094","0.061","13.4","766.3","40.4"
"2022-01-08 01:36:00",143544,"0.023","0.079","0.092","0.061","13.4","766.3","40.5"
"2022-01-08 01:37:00",143545,"0.024","0.079","0.090","0.060","13.4","766.3","40.7"
"2022-01-08 01:38:00",143546,"0.024","0.078","0.087","0.060","13.3","766.3","40.8"
"2022-01-08 01:39:00",143547,"0.024","0.078","0.084","0.060","13.4","766.3","40.9"
"2022-01-08 01:40:00",143548,"0.024","0.078","0.079","0.061","13.4","766.3","41.0"
"2022-01-08 01:41:00",143549,"0.024","0.078","0.076","0.060","13.4","766.2","41.1"
"2022-01-08 01:42:00",143550,"0.024","0.078","0.074","0.060","13.3","766.3","41.2"
"2022-01-08 01:43:00",143551,"0.024","0.079","0.076","0.060","13.0","766.3","41.5"
"2022-01-08 01:44:00",143552,"0.024","0.079","0.081","0.060","12.7","766.3","42.2"
"2022-01-08 01:45:00",143553,"0.024","0.080","0.087","0.061","12.7","766.4","42.8"
"2022-01-08 01:46:00",143554,"0.024","0.077","0.092","0.060","12.5","766.3","43.2"
"2022-01-08 01:47:00",143555,"0.024","0.078","0.096","0.060","12.4","766.3","43.7"
"2022-01-08 01:48:00",143556,"0.024","0.079","0.097","0.060","12.4","766.3","44.2"
"2022-01-08 01:49:00",143557,"0.024","0.079","0.098","0.060","12.3","766.3","44.7"
"2022-01-08 01:50:00",143558,"0.024","0.080","0.099","0.056","12.3","766.3","45.1"
"2022-01-08 01:51:00",143559,"0.024","0.080","0.101","0.056","12.3","766.2","45.5"
"2022-01-08 01:52:00",143560,"0.024","0.081","0.106","0.055","12.2","766.3","45.9"
"2022-01-08 01:53:00",143561,"0.024","0.081","0.113","0.055","12.2","766.3","46.2"
"2022-01-08 01:54:00",143562,"0.024","0.082","0.118","0.055","12.1","766.3","46.5"
"2022-01-08 01:55:00",143563,"0.024","0.082","0.120","0.055","11.9","766.4","46.7"
"2022-01-08 01:56:00",143564,"0.024","0.083","0.118","0.055","11.8","766.4","47.2"
"2022-01-08 01:57:00",143565,"0.024","0.083","0.120","0.055","11.7","766.4","47.8"
"2022-01-08 01:58:00",143566,"0.024","0.083","0.121","0.055","11.8","766.4","47.8"
"2022-01-08 01:59:00",143567,"0.024","0.083","0.120","0.054","11.8","766.4","47.9"
"2022-01-08 02:00:00",143568,"0.024","0.084","0.119","0.054","11.8","766.4","48.0"
"2022-01-08 02:01:00",143569,"0.024","0.084","0.117","0.054","11.8","766.3","48.1"
"2022-01-08 02:02:00",143570,"0.024","0.085","0.116","0.053","11.8","766.4","48.4"
"2022-01-08 02:03:00",143571,"0.024","0.085","0.114","0.053","11.7","766.4","48.7"
"2022-01-08 02:04:00",143572,"0.024","0.085","0.113","0.053","11.8","766.4","48.8"
"2022-01-08 02:05:00",143573,"0.024","0.085","0.113","0.053","11.8","766.4","48.7"
"2022-01-08 02:06:00",143574,"0.024","0.086","0.114","0.053","11.7","766.4","49.0"
"2022-01-08 02:07:00",143575,"0.025","0.086","0.115","0.052","11.6","766.4","49.3"
"2022-01-08 02:08:00",143576,"0.025","0.085","0.116","0.051","11.5","766.4","49.5"
"2022-01-08 02:09:00",143577,"0.025","0.085","0.119","0.051","11.6","766.4","49.4"
"2022-01-08 02:10:00",143578,"0.025","0.085","0.121","0.050","11.7","766.3","49.3"
"2022-01-08 02:11:00",143579,"0.026","0.085","0.121","0.050","11.4","766.2","49.6"
"2022-01-08 02:12:00",143580,"0.026","0.085","0.124","0.050","11.4","766.3","49.8"
"2022-01-08 02:13:00",143581,"0.026","0.085","0.125","0.050","11.4","766.3","50.1"
"2022-01-08 02:14:00",143582,"0.026","0.085","0.134","0.050","11.5","766.3","49.9"
"2022-01-08 02:15:00",143583,"0.026","0.085","0.143","0.050","11.6","766.3","49.8"
"2022-01-08 02:16:00",143584,"0.026","0.085","0.150","0.050","11.2","766.3","50.4"
"2022-01-08 02:17:00",143585,"0.027","0.085","0.153","0.050","11.4","766.3","50.6"
"2022-01-08 02:18:00",143586,"0.027","0.084","0.152","0.049","11.3","766.3","50.8"
"2022-01-08 02:19:00",143587,"0.027","0.083","0.151","0.049","11.4","766.3","50.8"
