"TOA5","8543","CR1000X","8543","CR1000X.Std.05.01","CPU:Est_meteo1.CR1X","5308","Gases"
"TIMESTAMP","RECORD","NO2","SO2","CO","O3","T_air","P_atm_q","H_R"
"TS","RN","ppm","ppm","ppm","ppm","Deg C","mbar","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-09 00:00:00",144888,"0.011","0.060","0.168","0.152","10.4","770.7","78.1"
"2022-01-09 00:01:00",144889,"0.011","0.061","0.172","0.151","10.4","770.7","78.0"
"2022-01-09 00:02:00",144890,"0.011","0.061","0.176","0.152","10.4","770.8","78.1"
"2022-01-09 00:03:00",144891,"0.010","0.061","0.180","0.152","10.4","770.8","78.1"
"2022-01-09 00:04:00",144892,"0.010","0.061","0.184","0.153","10.5","770.8","78.0"
"2022-01-09 00:05:00",144893,"0.010","0.061","0.189","0.153","10.6","770.8","77.8"
"2022-01-09 00:06:00",144894,"0.010","0.062","0.195","0.154","10.5","770.8","77.8"
"2022-01-09 00:07:00",144895,"0.010","0.062","0.201","0.154","10.5","770.8","77.6"
"2022-01-09 00:08:00",144896,"0.010","0.062","0.205","0.153","10.5","770.7","77.9"
"2022-01-09 00:09:00",144897,"0.010","0.062","0.209","0.152","10.5","770.7","78.0"
"2022-01-09 00:10:00",144898,"0.010","0.062","0.211","0.152","10.5","770.6","77.9"
"2022-01-09 00:11:00",144899,"0.010","0.062","0.213","0.151","10.5","770.6","77.9"
"2022-01-09 00:12:00",144900,"0.009","0.063","0.214","0.149","10.5","770.7","77.8"
"2022-01-09 00:13:00",144901,"0.009","0.063","0.216","0.149","10.5","770.7","77.8"
"2022-01-09 00:14:00",144902,"0.008","0.063","0.221","0.151","10.4","770.6","78.0"
"2022-01-09 00:15:00",144903,"0.008","0.064","0.225","0.151","10.4","770.6","78.0"
"2022-01-09 00:16:00",144904,"0.008","0.064","0.228","0.150","10.3","770.6","78.2"
"2022-01-09 00:17:00",144905,"0.008","0.065","0.230","0.150","10.3","770.6","78.4"
"2022-01-09 00:18:00",144906,"0.008","0.065","0.233","0.151","10.3","770.6","78.5"
"2022-01-09 00:19:00",144907,"0.008","0.065","0.235","0.150","10.3","770.6","78.3"
"2022-01-09 00:20:00",144908,"0.008","0.065","0.236","0.150","10.2","770.4","78.3"
"2022-01-09 00:21:00",144909,"0.008","0.065","0.236","0.149","10.3","770.5","78.2"
"2022-01-09 00:22:00",144910,"0.008","0.065","0.235","0.150","10.3","770.5","77.8"
"2022-01-09 00:23:00",144911,"0.007","0.065","0.235","0.149","10.3","770.5","77.9"
"2022-01-09 00:24:00",144912,"0.007","0.065","0.236","0.148","10.2","770.5","78.1"
"2022-01-09 00:25:00",144913,"0.006","0.066","0.237","0.149","10.3","770.5","77.9"
"2022-01-09 00:26:00",144914,"0.006","0.067","0.240","0.150","10.3","770.5","77.6"
"2022-01-09 00:27:00",144915,"0.006","0.067","0.245","0.151","10.3","770.5","77.7"
"2022-01-09 00:28:00",144916,"0.005","0.067","0.248","0.151","10.3","770.5","77.4"
"2022-01-09 00:29:00",144917,"0.005","0.068","0.252","0.151","10.3","770.5","77.4"
"2022-01-09 00:30:00",144918,"0.005","0.069","0.254","0.152","10.3","770.4","77.1"
"2022-01-09 00:31:00",144919,"0.005","0.074","0.256","0.153","10.3","770.5","76.9"
"2022-01-09 00:32:00",144920,"0.004","0.074","0.255","0.154","10.3","770.5","76.8"
"2022-01-09 00:33:00",144921,"0.004","0.075","0.254","0.155","10.3","770.4","76.5"
"2022-01-09 00:34:00",144922,"0.004","0.074","0.249","0.156","10.6","770.4","75.1"
"2022-01-09 00:35:00",144923,"0.004","0.073","0.243","0.158","10.6","770.4","74.6"
"2022-01-09 00:36:00",144924,"0.004","0.072","0.236","0.159","10.6","770.4","74.5"
"2022-01-09 00:37:00",144925,"0.004","0.072","0.231","0.160","10.6","770.4","74.3"
"2022-01-09 00:38:00",144926,"0.004","0.071","0.227","0.161","10.5","770.4","74.4"
"2022-01-09 00:39:00",144927,"0.004","0.071","0.224","0.161","10.5","770.4","74.8"
"2022-01-09 00:40:00",144928,"0.004","0.070","0.222","0.160","10.4","770.2","74.9"
"2022-01-09 00:41:00",144929,"0.004","0.069","0.222","0.160","10.5","770.3","74.8"
"2022-01-09 00:42:00",144930,"0.004","0.069","0.223","0.159","10.5","770.3","74.8"
"2022-01-09 00:43:00",144931,"0.004","0.069","0.226","0.159","10.4","770.3","74.8"
"2022-01-09 00:44:00",144932,"0.004","0.069","0.230","0.159","10.3","770.3","75.0"
"2022-01-09 00:45:00",144933,"0.004","0.070","0.232","0.159","10.4","770.3","74.9"
"2022-01-09 00:46:00",144934,"0.003","0.070","0.232","0.160","10.4","770.3","74.9"
"2022-01-09 00:47:00",144935,"0.003","0.070","0.231","0.161","10.3","770.3","75.0"
"2022-01-09 00:48:00",144936,"0.003","0.070","0.230","0.162","10.4","770.3","74.6"
"2022-01-09 00:49:00",144937,"0.003","0.070","0.230","0.161","10.3","770.3","74.7"
"2022-01-09 00:50:00",144938,"0.002","0.071","0.231","0.160","10.3","770.1","74.8"
"2022-01-09 00:51:00",144939,"0.002","0.070","0.232","0.159","10.4","770.2","74.8"
"2022-01-09 00:52:00",144940,"0.002","0.070","0.233","0.159","10.3","770.2","74.6"
"2022-01-09 00:53:00",144941,"0.002","0.071","0.235","0.160","10.4","770.2","74.5"
"2022-01-09 00:54:00",144942,"0.002","0.071","0.236","0.160","10.4","770.2","74.4"
"2022-01-09 00:55:00",144943,"0.001","0.071","0.237","0.160","10.4","770.2","74.2"
"2022-01-09 00:56:00",144944,"0.001","0.071","0.237","0.160","10.4","770.1","74.0"
"2022-01-09 00:57:00",144945,"0.005","0.072","0.240","0.160","10.5","770.1","73.6"
"2022-01-09 00:58:00",144946,"0.004","0.071","0.240","0.151","10.5","770.1","73.4"
"2022-01-09 00:59:00",144947,"0.004","0.070","0.239","0.151","10.5","770.1","73.1"
"2022-01-09 01:00:00",144948,"0.004","0.070","0.238","0.152","10.5","769.9","72.8"
"2022-01-09 01:01:00",144949,"0.004","0.068","0.235","0.154","10.6","770.1","72.4"
"2022-01-09 01:02:00",144950,"0.003","0.068","0.233","0.153","10.6","770.0","72.3"
"2022-01-09 01:03:00",144951,"0.003","0.068","0.232","0.154","10.6","770.0","72.0"
"2022-01-09 01:04:00",144952,"0.003","0.068","0.230","0.159","10.6","770.0","71.9"
"2022-01-09 01:05:00",144953,"0.003","0.068","0.228","0.160","10.6","770.0","71.5"
"2022-01-09 01:06:00",144954,"0.003","0.068","0.226","0.160","10.6","769.9","71.4"
"2022-01-09 01:07:00",144955,"0.003","0.067","0.224","0.161","10.6","769.9","71.5"
"2022-01-09 01:08:00",144956,"0.003","0.067","0.221","0.161","10.7","769.9","71.0"
"2022-01-09 01:09:00",144957,"0.002","0.066","0.217","0.161","10.6","769.9","71.0"
"2022-01-09 01:10:00",144958,"0.002","0.067","0.217","0.162","10.6","769.8","70.9"
"2022-01-09 01:11:00",144959,"0.003","0.067","0.216","0.162","10.6","769.9","70.9"
"2022-01-09 01:12:00",144960,"0.003","0.067","0.215","0.160","10.8","769.9","70.5"
"2022-01-09 01:13:00",144961,"0.003","0.066","0.213","0.160","10.8","769.9","70.0"
"2022-01-09 01:14:00",144962,"0.003","0.066","0.209","0.160","10.8","769.9","69.6"
"2022-01-09 01:15:00",144963,"0.003","0.065","0.207","0.161","10.8","769.9","69.5"
"2022-01-09 01:16:00",144964,"0.003","0.065","0.204","0.161","10.8","769.9","69.4"
"2022-01-09 01:17:00",144965,"0.003","0.064","0.203","0.161","10.9","769.9","69.0"
"2022-01-09 01:18:00",144966,"0.002","0.064","0.200","0.162","10.9","769.9","68.9"
"2022-01-09 01:19:00",144967,"0.002","0.064","0.198","0.162","10.8","769.9","68.8"
"2022-01-09 01:20:00",144968,"0.002","0.063","0.195","0.162","10.9","769.7","68.4"
"2022-01-09 01:21:00",144969,"0.003","0.062","0.192","0.162","10.9","769.8","68.2"
"2022-01-09 01:22:00",144970,"0.003","0.067","0.191","0.162","11.0","769.8","67.8"
"2022-01-09 01:23:00",144971,"0.003","0.067","0.188","0.162","11.0","769.8","67.8"
"2022-01-09 01:24:00",144972,"0.003","0.067","0.185","0.162","10.9","769.8","67.8"
"2022-01-09 01:25:00",144973,"0.002","0.068","0.182","0.162","10.9","769.8","67.9"
"2022-01-09 01:26:00",144974,"0.003","0.068","0.179","0.164","10.9","769.8","67.7"
"2022-01-09 01:27:00",144975,"0.003","0.068","0.176","0.164","10.9","769.8","67.6"
"2022-01-09 01:28:00",144976,"0.003","0.068","0.173","0.164","11.0","769.8","67.4"
"2022-01-09 01:29:00",144977,"0.003","0.068","0.170","0.164","11.0","769.8","67.5"
"2022-01-09 01:30:00",144978,"0.002","0.068","0.168","0.164","11.0","769.6","67.4"
"2022-01-09 01:31:00",144979,"0.003","0.066","0.165","0.165","11.0","769.7","67.4"
"2022-01-09 01:32:00",144980,"0.003","0.066","0.164","0.164","10.9","769.7","67.6"
"2022-01-09 01:33:00",144981,"0.002","0.066","0.163","0.164","10.9","769.7","67.5"
"2022-01-09 01:34:00",144982,"0.002","0.066","0.163","0.165","10.9","769.7","67.4"
"2022-01-09 01:35:00",144983,"0.002","0.066","0.162","0.165","11.0","769.7","67.3"
"2022-01-09 01:36:00",144984,"0.001","0.066","0.161","0.167","11.0","769.7","67.1"
"2022-01-09 01:37:00",144985,"0.001","0.066","0.161","0.167","11.0","769.6","67.0"
"2022-01-09 01:38:00",144986,"0.001","0.065","0.160","0.168","10.9","769.6","67.1"
"2022-01-09 01:39:00",144987,"0.001","0.065","0.159","0.169","11.0","769.6","66.9"
"2022-01-09 01:40:00",144988,"0.001","0.064","0.158","0.169","11.0","769.5","66.9"
"2022-01-09 01:41:00",144989,"0.001","0.063","0.156","0.169","11.1","769.5","66.5"
"2022-01-09 01:42:00",144990,"0.001","0.062","0.154","0.170","11.0","769.5","66.5"
"2022-01-09 01:43:00",144991,"0.001","0.062","0.151","0.170","11.1","769.5","66.2"
"2022-01-09 01:44:00",144992,"0.001","0.061","0.148","0.170","11.1","769.5","66.1"
"2022-01-09 01:45:00",144993,"0.001","0.061","0.145","0.171","11.1","769.5","66.1"
"2022-01-09 01:46:00",144994,"0.001","0.061","0.142","0.172","11.1","769.5","66.1"
"2022-01-09 01:47:00",144995,"0.001","0.060","0.140","0.172","11.1","769.4","66.1"
"2022-01-09 01:48:00",144996,"0.001","0.060","0.137","0.172","11.2","769.4","65.9"
"2022-01-09 01:49:00",144997,"0.001","0.060","0.132","0.172","11.3","769.4","65.5"
"2022-01-09 01:50:00",144998,"0.001","0.059","0.128","0.172","11.2","769.3","65.3"
"2022-01-09 01:51:00",144999,"0.001","0.058","0.126","0.171","11.3","769.4","65.2"
"2022-01-09 01:52:00",145000,"0.001","0.058","0.125","0.170","11.4","769.3","64.8"
"2022-01-09 01:53:00",145001,"0.001","0.057","0.123","0.170","11.3","769.3","64.7"
"2022-01-09 01:54:00",145002,"0.001","0.057","0.122","0.171","11.5","769.3","64.2"
"2022-01-09 01:55:00",145003,"0.001","0.056","0.119","0.171","11.7","769.3","63.7"
"2022-01-09 01:56:00",145004,"0.001","0.056","0.117","0.172","11.5","769.2","63.8"
"2022-01-09 01:57:00",145005,"0.002","0.055","0.115","0.172","11.5","769.2","63.9"
"2022-01-09 01:58:00",145006,"0.002","0.055","0.115","0.171","11.4","769.2","64.2"
"2022-01-09 01:59:00",145007,"0.002","0.056","0.116","0.171","11.3","769.2","64.4"
"2022-01-09 02:00:00",145008,"0.002","0.056","0.117","0.171","11.4","769.1","64.5"
"2022-01-09 02:01:00",145009,"0.002","0.055","0.117","0.170","11.4","769.2","64.4"
"2022-01-09 02:02:00",145010,"0.002","0.055","0.116","0.170","11.5","769.2","64.2"
"2022-01-09 02:03:00",145011,"0.002","0.055","0.116","0.170","11.4","769.2","64.3"
"2022-01-09 02:04:00",145012,"0.002","0.055","0.116","0.170","11.4","769.2","64.3"
"2022-01-09 02:05:00",145013,"0.002","0.054","0.115","0.169","11.4","769.1","64.4"
"2022-01-09 02:06:00",145014,"0.002","0.054","0.115","0.169","11.4","769.1","64.2"
"2022-01-09 02:07:00",145015,"0.001","0.055","0.114","0.170","11.4","769.1","64.2"
"2022-01-09 02:08:00",145016,"0.001","0.055","0.113","0.171","11.3","769.1","64.4"
"2022-01-09 02:09:00",145017,"0.001","0.055","0.113","0.172","11.4","769.1","64.3"
"2022-01-09 02:10:00",145018,"0.001","0.055","0.112","0.172","11.3","769.0","64.4"
"2022-01-09 02:11:00",145019,"0.001","0.055","0.112","0.171","11.3","769.0","64.5"
"2022-01-09 02:12:00",145020,"0.001","0.055","0.113","0.170","11.3","769.0","64.5"
"2022-01-09 02:13:00",145021,"0.001","0.056","0.114","0.171","11.3","769.0","64.5"
"2022-01-09 02:14:00",145022,"0.000","0.056","0.114","0.171","11.4","769.0","64.3"
"2022-01-09 02:15:00",145023,"0.000","0.057","0.115","0.172","11.3","769.0","64.3"
"2022-01-09 02:16:00",145024,"-0.000","0.057","0.116","0.173","11.2","769.0","64.5"
"2022-01-09 02:17:00",145025,"-0.001","0.058","0.119","0.173","11.2","769.0","64.6"
"2022-01-09 02:18:00",145026,"-0.002","0.059","0.122","0.173","11.2","769.0","64.7"
"2022-01-09 02:19:00",145027,"-0.002","0.059","0.130","0.172","11.3","769.0","64.4"
